year,firm,lsales,lcapital,llabor,sk_labor,lmaterials,foreign,export,intangibles,ownership,latitude,longitude
2004,8297,9.885171,9.466067,5.393628,0.0681818,9.330787,0.0,0,1,0,0.6246611,2.070447
2005,8297,9.965993,9.455872,5.361292,0.0681818,9.667512,0.0,0,1,0,0.6246611,2.070447
2006,8297,9.596079,9.455872,5.278115,0.0681818,9.2363,0.0,0,1,0,0.6246611,2.070447
2004,8298,9.798738,7.870166,4.442651,0.0588235,9.327857,0.0,0,1,0,0.6362896,2.024327
2005,8298,10.39885,8.188689,4.564348,0.0588235,9.572619,0.0,0,1,0,0.6362896,2.024327
2006,8298,10.30548,8.418698,4.682131,0.0588235,9.767152,0.0,0,0,0,0.6362896,2.024327
2004,8299,10.68951,8.699514,4.127134,0.4677419,10.14069,0.0,0,0,0,0.6418535,2.080777
2005,8299,10.62726,8.699514,4.174387,0.4677419,10.12911,0.0,0,0,0,0.6418535,2.080777
2006,8299,11.49577,8.660081,4.174387,0.4677419,10.74279,0.0,0,0,0,0.6418535,2.080777
2004,8300,10.30929,7.601402,3.583519,0.0277778,9.801843,0.0,0,0,0,0.6421942,2.037827
2005,8300,10.762,8.318742,4.007333,0.0277778,10.30213,0.0,0,0,0,0.6421942,2.037827
2006,8300,11.2245,8.318742,4.007333,0.0277778,10.63986,0.0,0,0,0,0.6421942,2.037827
2004,8301,8.54091,8.089482,3.258096,0.8846154,7.87967,0.0,0,1,0,0.6538669,2.119666
2005,8301,9.047351,8.185072,3.433987,0.8846154,8.397058,0.0,0,1,0,0.6538669,2.119666
2006,8301,9.060912,8.790117,3.526361,0.8846154,8.706656,0.0,0,1,0,0.6538669,2.119666
2004,8302,9.770127,8.820256,4.49981,0.3333333,9.515396,0.0,1,1,0,0.6425167,2.060448
2005,8302,9.797516,8.891374,4.60517,0.3333333,9.064852,0.0,0,0,0,0.6425167,2.060448
2006,8302,10.56334,8.918516,4.60517,0.3333333,10.15495,0.0,1,1,0,0.6425167,2.060448
2004,8303,9.275191,7.821242,3.688879,0.125,8.824677,0.0,0,0,0,0.6406527,2.079768
2005,8303,10.58297,7.606884,4.787492,0.125,10.37664,0.0,0,1,0,0.6406527,2.079768
2006,8303,10.92682,7.133296,4.49981,0.125,10.59993,0.0,0,0,0,0.6406527,2.079768
2004,8304,10.17264,7.556951,4.094345,0.0166667,6.859615,0.4,1,1,0,0.4018414,1.974356
2005,8304,10.25812,7.624131,4.110874,0.0166667,10.03074,0.4,1,0,0,0.4018414,1.974356
2006,8304,9.872564,7.627058,3.828641,0.0166667,9.638219,0.4,1,0,0,0.4018414,1.974356
2004,8305,9.466222,9.236008,4.49981,0.0777778,9.353488,0.0,0,0,0,0.3775729,1.930043
2005,8305,9.725855,8.859932,4.276666,0.0777778,9.129672,0.0,0,0,0,0.3775729,1.930043
2006,8305,10.02884,8.859932,4.127134,0.0777778,9.504128,0.0,0,0,0,0.3775729,1.930043
2004,8306,10.60552,10.41382,3.688879,0.05,10.42439,1.0,1,1,0,0.4043346,1.99462
2005,8306,10.82715,10.63439,3.912023,0.05,10.60537,1.0,1,1,0,0.4043346,1.99462
2006,8306,10.99173,10.68081,3.912023,0.05,10.83202,1.0,1,1,0,0.4043346,1.99462
2004,8307,10.98434,8.920122,3.850147,0.2340426,10.81175,0.0,0,0,0,0.3996666,1.970343
2005,8307,11.40757,8.396832,3.850147,0.2340426,11.21604,0.0,0,0,0,0.3996666,1.970343
2006,8307,12.16164,8.985571,5.308268,0.2340426,11.82203,0.0,0,1,0,0.3996666,1.970343
2004,8308,8.875846,7.908387,2.70805,0.3333333,7.924434,1.0,0,1,0,0.3932809,1.978331
2005,8308,9.412954,8.003697,2.639057,0.3333333,9.158731,1.0,0,1,0,0.3932809,1.978331
2006,8308,9.521568,7.905442,2.890372,0.3333333,9.154087,1.0,0,1,0,0.3932809,1.978331
2004,8309,9.333797,7.446002,2.890372,0.3333333,9.133783,1.0,0,1,0,0.3883358,1.968441
2005,8309,9.762155,7.568379,2.944439,0.3333333,9.561701,1.0,0,1,0,0.3883358,1.968441
2006,8309,9.81307,7.618251,2.944439,0.3333333,9.606428,1.0,0,1,0,0.3883358,1.968441
2004,8310,9.877708,7.395108,4.60517,0.04,9.522593,1.0,1,0,0,0.4028464,1.984802
2005,8310,9.909768,7.511525,4.60517,0.04,9.017363,1.0,1,0,0,0.4028464,1.984802
2006,8310,9.800569,7.655864,4.60517,0.04,8.796187,1.0,1,0,0,0.4028464,1.984802
2004,8311,11.61889,8.197264,5.652489,0.2596491,11.08154,0.0,1,1,0,0.7097741,2.133403
2005,8311,11.96362,9.857967,5.605802,0.2596491,11.43877,0.0,1,1,0,0.7097741,2.133403
2006,8311,12.12248,10.84174,5.605802,0.2596491,11.65659,0.0,1,1,0,0.7097741,2.133403
2004,8312,12.08335,10.50843,6.161207,0.0485232,11.58056,0.0,0,0,0,0.5270668,1.812912
2005,8312,11.18143,10.55195,6.075346,0.0485232,10.86783,0.0,0,0,0,0.5270668,1.812912
2006,8312,11.22687,10.57681,5.652489,0.0485232,11.00148,0.0,0,0,0,0.5270668,1.812912
2004,8313,11.51472,10.18581,4.718499,0.1696429,11.21534,0.0,1,1,0,0.5132442,1.811973
2005,8313,11.58788,10.18739,4.787492,0.1696429,11.12832,0.0,1,1,0,0.5132442,1.811973
2006,8313,11.42717,10.29072,4.234107,0.1696429,10.89057,0.0,1,1,0,0.5132442,1.811973
2004,8314,8.984944,6.240276,3.526361,0.0882353,8.669571,0.0,0,1,0,0.6350089,2.10254
2005,8314,8.792094,7.927324,3.871201,0.0882353,8.081784,0.0,0,0,0,0.6350089,2.10254
2006,8314,9.196546,7.252762,4.26268,0.0882353,8.696343,0.0,0,0,0,0.6350089,2.10254
2004,8315,12.25971,9.934937,4.442651,0.6235294,11.1319,1.0,1,1,0,0.6324546,2.101765
2005,8315,12.19749,10.14128,4.65396,0.6235294,10.87121,1.0,1,1,0,0.6324546,2.101765
2006,8315,12.20519,10.03636,4.65396,0.6235294,11.0838,1.0,1,1,0,0.6324546,2.101765
2004,8316,9.340052,6.602588,4.143135,0.3968254,9.164087,0.0,0,0,0,0.6432314,2.101793
2005,8316,9.892275,8.515191,4.158883,0.3968254,9.11383,0.0,0,0,0,0.630433,2.101126
2006,8316,9.659439,8.635509,4.143135,0.3968254,9.231417,0.0,0,0,0,0.630433,2.101126
2004,8317,12.79665,9.157888,4.41884,0.1807229,12.73954,0.0,0,1,0,0.6276204,2.097886
2005,8317,12.67382,9.27294,4.477337,0.1807229,12.42356,0.0,0,1,0,0.6276204,2.097886
2006,8317,11.65959,9.848186,4.248495,0.1807229,11.27686,0.0,0,1,0,0.6276204,2.097886
2004,8318,8.970941,6.926577,2.995732,0.4,8.31923,0.0,0,0,0,0.6350089,2.10254
2005,8318,9.375686,8.31923,3.871201,0.4,9.014447,0.0,0,0,0,0.6350089,2.10254
2006,8318,10.17443,8.634442,3.583519,0.4,9.615005,0.0,0,0,0,0.6350089,2.10254
2004,8319,9.907131,8.166216,2.995732,0.2,9.374074,0.0,0,0,0,0.6324546,2.101765
2005,8319,10.13046,8.707813,2.995732,0.2,9.433003,0.25,0,1,0,0.6324546,2.101765
2006,8319,10.47537,7.871693,3.401197,0.2,10.20858,0.0,0,1,0,0.6324546,2.101765
2004,8320,10.80993,6.011267,4.521789,0.7173913,10.27263,1.0,1,0,0,0.6881536,2.042821
2005,8320,11.17395,7.843064,4.61512,0.7173913,10.73138,1.0,1,0,0,0.6881536,2.042821
2006,8320,11.37676,7.913887,4.812184,0.7173913,10.84338,1.0,1,0,0,0.6881536,2.042821
2004,8321,9.750919,7.094235,5.438079,0.0086957,9.386643,0.0,0,0,0,0.6826448,2.049142
2005,8321,10.23996,8.851377,5.438079,0.0086957,9.957929,0.0,0,0,0,0.6826448,2.049142
2006,8321,9.914428,8.871224,4.867535,0.0086957,9.696033,0.0,0,0,0,0.6826448,2.049142
2004,8322,9.556763,6.602588,2.302585,0.4,9.31632,1.0,1,0,0,0.6826448,2.049142
2005,8322,9.653744,5.703783,2.197225,0.4,9.359019,1.0,1,0,0,0.6826448,2.049142
2006,8322,9.551089,4.962845,2.197225,0.4,9.251002,1.0,1,0,0,0.6826448,2.049142
2004,8323,9.073375,6.609349,3.583519,0.0555556,8.960082,0.0,0,0,0,0.6805558,2.048771
2005,8323,9.047821,6.897705,3.295837,0.0555556,8.839421,0.0,0,0,0,0.6805558,2.048771
2006,8323,8.691147,7.501635,3.912023,0.0555556,8.194506,0.0,0,0,0,0.6805558,2.048771
2004,8324,9.940302,7.313221,3.688879,0.0,9.615806,0.0,0,0,0,0.6800867,2.041634
2005,8324,8.937744,6.956545,3.688879,0.0,8.937744,0.0,1,0,0,0.6800867,2.041634
2006,8324,10.27402,7.783224,4.007333,0.0,10.20062,0.0,0,0,0,0.6800867,2.041634
2004,8325,9.525151,7.352441,3.178054,0.0833333,9.240288,0.0,0,0,0,0.6805558,2.048771
2005,8325,9.472705,7.958577,3.828641,0.0833333,9.257796,0.0,0,0,0,0.6805558,2.048771
2006,8325,10.06561,7.570443,3.828641,0.0833333,9.92329,0.0,0,0,0,0.6805558,2.048771
2004,8326,10.79333,10.02322,5.365976,0.1635514,10.31732,0.0,0,1,0,0.5337799,1.99462
2005,8326,11.07704,10.08585,5.351858,0.1635514,10.55613,0.0,0,1,0,0.5337799,1.99462
2006,8326,11.25816,9.83569,5.455321,0.1635514,10.74742,0.0,0,1,0,0.5337799,1.99462
2004,8327,10.38656,8.080856,4.127134,0.5322581,9.622781,0.0,0,1,0,0.5337799,1.99462
2005,8327,10.29927,9.182866,4.382027,0.5322581,9.775427,0.0,0,0,0,0.5337799,1.99462
2006,8327,10.4413,9.182866,4.49981,0.5322581,9.920787,0.0,0,0,0,0.5337799,1.99462
2004,8328,9.924563,10.03324,4.736198,0.377193,7.632885,0.0,0,1,0,0.5337799,1.99462
2005,8328,9.761636,9.179881,4.672829,0.377193,9.084437,0.0,0,1,0,0.5337799,1.99462
2006,8328,9.966697,9.230143,4.787492,0.377193,9.496647,0.0,0,1,0,0.5337799,1.99462
2004,8329,9.073604,9.619665,4.41884,0.5180723,8.612503,0.0,0,1,0,0.5337799,1.99462
2005,8329,8.825119,9.130431,4.41884,0.5180723,8.255049,0.0,0,1,0,0.5337799,1.99462
2006,8329,10.36372,9.802285,4.477337,0.5180723,9.883438,0.0,0,1,0,0.5337799,1.99462
2004,8330,10.81758,8.329899,4.369448,0.0886076,10.35682,0.0,0,0,0,0.5276796,2.089592
2005,8330,10.84213,8.521185,4.564348,0.0886076,10.70228,0.0,0,1,0,0.5276796,2.089592
2006,8330,10.93576,8.53778,4.454347,0.0886076,10.79757,0.0,0,1,0,0.5276796,2.089592
2004,8331,9.002209,9.768011,4.85203,0.0625,8.409163,0.0,0,1,0,0.5148699,2.110172
2005,8331,9.518928,9.816567,4.770685,0.0625,8.815964,0.0,0,1,0,0.5148699,2.110172
2006,8331,9.589804,9.777867,4.795791,0.0625,8.567886,0.0,0,1,0,0.5148699,2.110172
2004,8332,8.885856,7.857868,3.637586,0.5263158,7.990238,0.0,0,1,0,0.5227134,2.134586
2005,8332,8.177516,7.847763,2.484907,0.5263158,7.918993,0.0,0,1,0,0.5227134,2.134586
2006,8332,9.377548,7.76811,3.465736,0.5263158,8.988571,0.0,0,1,0,0.5227134,2.134586
2004,8333,9.25875,9.159574,2.995732,0.15,8.860357,1.0,0,1,0,0.5381006,2.110556
2005,8333,9.53322,8.504107,3.044523,0.15,9.388738,1.0,0,1,0,0.5381006,2.110556
2006,8333,9.906583,8.504107,3.044523,0.15,9.754581,1.0,0,1,0,0.5381006,2.110556
2004,8334,9.002701,6.444131,2.564949,0.4615385,8.752423,1.0,1,0,0,0.5283722,2.097105
2005,8334,9.842834,6.536692,2.564949,0.4615385,9.736134,1.0,1,0,0,0.5283722,2.097105
2006,8334,9.260748,6.580639,2.564949,0.4615385,9.017605,1.0,1,0,0,0.5267876,2.099011
2004,8335,11.8694,11.28991,5.062595,0.0632911,11.28956,0.0,0,1,0,0.5250294,2.103031
2005,8335,11.89884,11.40845,5.347107,0.0632911,11.54672,0.0,0,1,0,0.5250294,2.103031
2006,8335,11.89703,11.47937,5.075174,0.0632911,11.49791,0.0,0,1,0,0.5250294,2.103031
2004,8336,10.52894,9.453286,4.564348,0.0520833,10.31152,0.0,0,1,0,0.5267876,2.099011
2005,8336,10.77168,9.50002,4.574711,0.0520833,10.52334,0.0,0,1,0,0.5267876,2.099011
2006,8336,10.92982,9.701616,4.762174,0.0520833,10.58428,0.0,0,1,0,0.5267876,2.099011
2004,8337,12.87724,11.53185,6.504288,0.4221557,12.61691,0.0,1,1,0,0.5283722,2.097105
2005,8337,12.6689,11.67083,6.60123,0.4221557,12.29597,0.0,1,1,0,0.5283722,2.097105
2006,8337,12.87181,11.26958,6.322565,0.4221557,12.53765,0.0,1,1,0,0.5283722,2.097105
2004,8338,8.930627,7.757906,3.555348,0.0,8.826441,0.0,0,1,0,0.534739,2.088814
2005,8338,9.393079,8.051978,3.555348,0.0,9.033961,0.0,0,0,0,0.534739,2.088814
2006,8338,10.04221,8.066522,3.555348,0.0,9.673383,0.0,0,0,0,0.534739,2.088814
2004,8339,10.46499,7.911324,4.369448,0.6582279,10.23369,1.0,1,0,0,0.5309125,2.099621
2005,8339,10.75227,8.306225,4.382027,0.6582279,9.88751,1.0,1,0,0,0.5309125,2.099621
2006,8339,11.13093,8.485703,4.553877,0.6582279,10.93621,1.0,1,0,0,0.5309125,2.099621
2004,8340,8.617039,7.600903,2.833213,0.0,8.461892,0.0,0,0,0,0.5381006,2.110556
2005,8340,9.4913,7.244227,3.218876,0.0,9.177403,0.0,0,0,0,0.5381006,2.110556
2006,8340,8.694502,7.17012,2.639057,0.0,8.455105,0.0,0,0,0,0.5381006,2.110556
2004,8341,9.255122,8.663024,3.970292,0.1698113,8.963928,0.0,1,1,0,0.5325116,2.106277
2005,8341,10.01552,8.868554,4.060443,0.1698113,9.740204,0.0,1,1,0,0.5325116,2.106277
2006,8341,9.718001,8.932344,4.007333,0.1698113,9.405496,0.0,1,1,0,0.5325116,2.106277
2004,8342,9.114491,5.662961,2.772589,0.0,9.062188,0.0,0,0,0,0.5276796,2.089592
2005,8342,9.166597,6.342122,2.772589,0.0,9.113499,0.0,0,0,0,0.5276796,2.089592
2006,8342,8.919186,6.342122,2.772589,0.0,8.778634,0.0,0,0,0,0.5276796,2.089592
2004,8343,9.349058,8.610866,4.356709,0.1538462,9.06797,0.0,1,1,0,0.5036759,2.114378
2005,8343,9.751327,8.649448,4.127134,0.1538462,9.323401,0.0,1,1,0,0.5036759,2.114378
2006,8343,10.54605,9.197863,4.219508,0.1538462,10.23903,0.0,1,1,0,0.5036759,2.114378
2004,8344,10.10643,9.222269,4.465908,0.2068966,9.731512,0.0,0,0,0,0.4885921,2.106601
2005,8344,10.4631,9.330787,4.41884,0.2068966,10.03091,0.0,0,1,0,0.4885921,2.106601
2006,8344,10.69987,9.355652,4.430817,0.2068966,10.32686,0.0,0,0,0,0.4885921,2.106601
2004,8345,8.913819,7.94591,2.995732,0.2,8.750366,0.0,0,0,0,0.5276796,2.089592
2005,8345,9.037771,8.290293,2.995732,0.2,8.876125,0.0,0,1,0,0.5276796,2.089592
2006,8345,8.998013,8.346168,2.995732,0.2,8.848079,0.0,0,1,0,0.5276796,2.089592
2004,8346,9.57011,7.908755,3.89182,0.0408163,9.306468,0.0,0,1,0,0.4848236,2.105831
2005,8346,9.821138,8.252967,4.077538,0.0408163,9.600963,0.0,0,1,0,0.4848236,2.105831
2006,8346,9.791159,8.252967,4.276666,0.0408163,9.40063,0.0,0,1,0,0.4848236,2.105831
2004,8347,9.416622,7.997327,4.382027,0.1,9.015055,0.0,0,0,0,0.4990323,2.081762
2005,8347,9.442245,8.021585,4.29046,0.1,9.084324,0.0,0,0,0,0.4990323,2.081762
2006,8347,9.268609,7.834392,4.430817,0.1,8.848222,0.0,0,0,0,0.4990323,2.081762
2004,8348,12.43955,11.1636,6.122493,0.1842105,12.19427,1.0,0,1,0,0.5238252,2.109702
2005,8348,12.64599,11.76757,6.363028,0.1842105,12.3813,1.0,0,1,0,0.5238252,2.109702
2006,8348,13.30634,11.97241,6.71417,0.1842105,13.238,1.0,1,1,0,0.5238252,2.109702
2004,8349,9.446755,7.992269,3.091043,0.2727273,9.037771,0.0,1,0,0,0.505025,2.074749
2005,8349,9.526755,8.022569,3.178054,0.2727273,9.151863,0.0,1,0,0,0.505025,2.074749
2006,8349,9.873544,8.067463,2.995732,0.2727273,9.499721,0.0,1,0,0,0.505025,2.074749
2004,8350,9.430199,7.694848,3.951244,0.0,8.958154,0.0,0,1,0,0.5066397,2.079949
2005,8350,9.455402,7.986165,3.637586,0.0,9.064274,0.0,0,0,0,0.5066397,2.079949
2006,8350,9.181529,8.242756,3.218876,0.0,8.402007,0.0,0,0,0,0.5066397,2.079949
2004,8351,11.06128,10.28408,5.823046,0.0443787,10.25632,0.0,0,0,0,0.6862604,1.962307
2005,8351,10.85151,10.30905,5.780744,0.0443787,10.56898,0.0,0,0,0,0.6862604,1.962307
2006,8351,10.93781,10.34448,5.913503,0.0443787,10.53108,0.0,0,0,0,0.6862604,1.962307
2004,8352,9.373139,7.966587,4.219508,0.2058824,9.241549,0.0,0,0,0,0.6609678,1.964379
2005,8352,9.450695,8.130942,3.951244,0.2058824,9.332646,0.0,0,0,0,0.6609678,1.964379
2006,8352,9.610457,8.338784,4.025352,0.2058824,9.116469,0.0,0,0,0,0.6609678,1.964379
2004,8353,8.994172,8.425516,4.382027,0.55,8.377011,0.0,0,0,0,0.6181196,1.934488
2005,8353,8.907071,8.50593,4.442651,0.55,8.03625,0.0,0,0,0,0.6181196,1.934488
2006,8353,9.09549,8.536996,3.912023,0.55,8.68626,0.0,0,0,0,0.6181196,1.934488
2004,8354,9.011889,8.250359,4.727388,0.0442478,7.677401,0.0,1,0,0,0.698835,1.982911
2005,8354,8.902184,7.32975,2.302585,0.0442478,7.822445,0.0,0,0,0,0.698835,1.982911
2006,8354,9.290722,8.7167,4.691348,0.0442478,8.159089,0.0,0,0,0,0.698835,1.982911
2004,8355,11.07906,8.465899,4.007333,0.4545455,10.9682,0.0,0,0,0,0.3787365,1.940515
2005,8355,11.29477,8.006368,4.007333,0.4545455,10.83978,0.0,0,0,0,0.3787365,1.940515
2006,8355,11.50741,8.281471,2.70805,0.4545455,11.21506,0.0,0,0,0,0.3787365,1.940515
2004,8356,11.964,11.73623,5.880533,0.1312849,11.27131,0.0,1,0,0,0.4052945,2.03231
2005,8356,11.96241,11.73623,5.991465,0.1312849,11.46167,0.0,1,0,0,0.4052945,2.03231
2006,8356,12.20158,11.5681,6.214608,0.1312849,11.70997,0.0,1,0,0,0.4052945,2.03231
2004,8357,9.594173,8.369621,6.2186,0.001992,8.671287,1.0,1,1,0,0.4028464,1.984802
2005,8357,9.462032,9.808682,6.813445,0.001992,8.811652,1.0,1,1,0,0.4028464,1.984802
2006,8357,9.890605,9.488124,6.413459,0.001992,9.3147,1.0,1,1,0,0.4028464,1.984802
2004,8358,10.12286,7.789868,3.688879,0.175,9.871584,0.0,0,1,0,0.3757694,1.936094
2005,8358,10.80942,7.788626,3.73767,0.175,10.57761,0.0,0,1,0,0.3757694,1.936094
2006,8358,10.90412,7.788626,3.610918,0.175,10.69594,0.0,0,1,0,0.3757694,1.936094
2004,8359,9.550876,7.787797,4.454347,0.1162791,8.948846,0.0,1,1,0,0.4077178,2.036975
2005,8359,9.474089,8.486321,4.976734,0.1162791,8.815222,0.0,1,1,0,0.4077178,2.036975
2006,8359,9.681406,8.497194,5.010635,0.1162791,9.18656,0.0,1,1,0,0.4077178,2.036975
2004,8360,9.642123,7.743703,1.791759,0.0,8.795885,0.4375,0,1,0,0.409086,2.021809
2005,8360,9.74038,7.743703,2.484907,0.0,8.893985,0.4375,0,0,0,0.409086,2.021809
2006,8360,10.40123,7.826842,2.484907,0.0,9.757884,0.4375,0,0,0,0.409086,2.021809
2004,8361,8.584478,9.998753,4.276666,0.0,8.146998,0.0,0,1,0,0.4122565,2.029992
2005,8361,8.849801,10.23606,4.094345,0.0,8.381831,0.0,0,1,0,0.4122565,2.029992
2006,8361,10.92484,10.53186,5.32301,0.0,10.64039,0.0,0,1,0,0.4122565,2.029992
2004,8362,10.18036,6.684612,4.875197,0.0152672,9.493035,1.0,1,1,0,0.6791735,2.122578
2005,8362,10.57923,6.914731,4.919981,0.0152672,10.05535,1.0,1,1,0,0.6791735,2.122578
2006,8362,10.54455,7.504392,4.94876,0.0152672,9.959773,1.0,1,1,0,0.6791735,2.122578
2004,8363,9.336973,8.536996,3.912023,0.06,8.961238,0.0,0,0,0,0.5599715,2.073381
2005,8363,9.662689,8.612503,3.89182,0.06,9.461877,0.0,0,0,0,0.5599715,2.073381
2006,8363,9.584659,8.505526,3.912023,0.06,9.31722,0.0,0,0,0,0.5599715,2.073381
2004,8364,9.933046,9.943957,4.110874,0.3114754,10.27412,0.0,1,1,1,0.5599715,2.073381
2005,8364,10.83683,10.03144,4.094345,0.3114754,10.62181,0.0,1,1,1,0.5599715,2.073381
2006,8364,11.00003,9.961238,4.158883,0.3114754,10.68901,0.0,1,1,1,0.5599715,2.073381
2004,8365,11.38457,10.27312,5.087596,0.0802469,11.29885,0.0,0,0,0,0.5581912,2.074149
2005,8365,11.83349,10.62474,5.030438,0.0802469,11.50942,0.0,0,1,0,0.5581912,2.074149
2006,8365,12.25358,10.63598,4.962845,0.0802469,11.86608,0.0,0,1,0,0.5581912,2.074149
2004,8366,12.35,11.42757,6.498282,0.0677711,11.86857,1.0,1,1,0,0.5647763,2.074203
2005,8366,12.75214,11.52742,6.508769,0.0677711,12.38814,1.0,1,1,0,0.5647763,2.074203
2006,8366,12.93794,11.55027,6.59578,0.0677711,12.5258,1.0,1,1,0,0.5647763,2.074203
2004,8367,10.65984,9.983454,5.159055,0.1609195,10.39106,0.0,1,0,0,0.5647763,2.074203
2005,8367,10.56669,10.01726,5.117994,0.1609195,10.148,0.0,1,1,0,0.5647763,2.074203
2006,8367,10.67313,10.43182,5.187386,0.1609195,10.16969,0.0,1,1,0,0.5647763,2.074203
2004,8368,8.964439,9.533655,4.997212,0.0540541,8.661294,0.0,0,1,0,0.545513,1.984248
2005,8368,9.590625,9.536257,4.997212,0.0540541,9.01469,0.0,0,1,0,0.545513,1.984248
2006,8368,9.55116,9.564442,4.997212,0.0540541,8.843038,0.0,0,0,0,0.545513,1.984248
2004,8369,10.06866,11.54452,4.85203,0.265625,9.35184,0.0,0,0,0,0.5396872,1.98811
2005,8369,10.09794,9.407387,5.09375,0.265625,9.497997,0.0,0,0,0,0.5396872,1.98811
2006,8369,10.12399,9.443117,5.099866,0.265625,9.510371,0.0,0,0,0,0.5396872,1.98811
2004,8370,10.86969,10.17172,5.768321,0.084375,10.20478,0.0,0,0,0,0.5289953,1.911048
2005,8370,10.84986,10.2218,5.733341,0.084375,10.2592,0.0,0,0,0,0.5289953,1.911048
2006,8370,10.59561,10.31765,5.743003,0.084375,9.919656,0.0,0,0,0,0.5289953,1.911048
2004,8371,8.810758,7.649216,3.091043,0.2272727,8.103495,0.0,0,1,0,0.5301374,1.980085
2005,8371,9.522666,8.261785,5.703783,0.2272727,8.988446,0.0,0,0,0,0.5301374,1.980085
2006,8371,10.31824,8.261785,5.703783,0.2272727,9.886341,0.0,0,1,0,0.5301374,1.980085
2004,8372,10.01789,6.756932,3.555348,0.0571429,9.481893,0.0,0,0,0,0.5530024,1.978732
2005,8372,10.15043,6.753438,3.583519,0.0571429,9.709478,0.0,0,0,0,0.5530024,1.978732
2006,8372,10.28021,6.180017,3.401197,0.0571429,9.923437,0.0,0,0,0,0.5530024,1.978732
2004,8373,9.11052,7.824046,3.401197,0.0666667,8.784163,0.0,0,0,0,0.5240973,1.958479
2005,8373,8.699681,7.824046,2.995732,0.0666667,8.010692,0.0,0,0,0,0.5240973,1.958479
2006,8373,9.116689,7.787382,2.995732,0.0666667,8.436634,0.0,0,0,0,0.5240973,1.958479
2004,8374,8.393216,8.753056,4.584968,0.2142857,7.662938,0.0,0,0,0,0.5459832,1.983625
2005,8374,8.631949,8.783855,4.219508,0.2142857,8.175829,0.0,0,0,0,0.5459832,1.983625
2006,8374,8.822764,8.888757,4.521789,0.2142857,8.157084,0.0,0,0,0,0.5459832,1.983625
2004,8375,10.59851,9.895808,5.393628,0.1136364,10.01507,1.0,1,1,0,0.5310622,1.949692
2005,8375,10.5688,9.893437,5.298317,0.1136364,10.15128,1.0,1,1,0,0.5310622,1.949692
2006,8375,10.76754,9.740969,5.288267,0.1136364,10.4724,0.0,1,1,0,0.5310622,1.949692
2004,8376,10.84072,8.327001,5.857933,0.0971429,10.0836,0.0,0,0,0,0.5301374,1.980085
2005,8376,10.6987,8.864605,5.913503,0.0971429,10.01293,0.0,0,0,0,0.5301374,1.980085
2006,8376,10.65084,8.993427,5.768321,0.0971429,10.22937,0.0,0,0,0,0.5301374,1.980085
2004,8377,9.338294,9.662625,3.806663,0.1555556,9.303102,0.0,0,1,0,0.5625944,1.923388
2005,8377,9.615806,9.225229,3.806663,0.1555556,9.412219,0.0,0,1,0,0.5625944,1.923388
2006,8377,8.912743,9.225229,3.806663,0.1555556,8.48467,0.0,0,1,0,0.5625944,1.923388
2004,8378,9.625558,8.327484,5.214936,0.1793478,8.124447,0.0,0,1,0,0.520733,1.995426
2005,8378,9.577758,9.281544,5.225747,0.1793478,6.318968,0.0,0,1,0,0.520733,1.995426
2006,8378,10.44322,10.12591,5.123964,0.1793478,8.59063,0.0,0,1,0,0.520733,1.995426
2004,8379,9.432764,6.907755,4.49981,0.0,9.364177,0.0,0,0,0,0.5249008,2.023594
2005,8379,9.830379,7.339538,4.564348,0.0,9.214333,0.0,0,0,0,0.5249008,2.023594
2006,8379,8.998507,6.917706,4.382027,0.0,8.853665,0.0,0,0,0,0.5249008,2.023594
2004,8380,9.536546,8.432289,4.85203,0.015625,8.260234,0.0,0,0,0,0.5211204,2.016885
2005,8380,10.11172,8.432289,4.828314,0.015625,9.623178,0.0,0,0,0,0.5211204,2.016885
2006,8380,10.05762,9.142061,4.553877,0.015625,9.581903,0.0,0,0,0,0.5211204,2.016885
2004,8381,10.4193,9.631679,5.513429,0.0564516,10.14518,0.0,0,1,0,0.5337799,1.99462
2005,8381,10.42762,9.959253,5.513429,0.0564516,10.20485,0.0,0,1,0,0.5337799,1.99462
2006,8381,10.58911,10.19261,5.669881,0.0564516,10.29708,0.0,0,1,0,0.5337799,1.99462
2004,8382,9.715349,7.745003,3.555348,0.2,9.289059,0.0,0,0,0,0.5653418,1.952378
2005,8382,10.17095,8.779557,3.931826,0.2,9.83553,0.0,0,1,0,0.5653418,1.952378
2006,8382,10.20074,8.599878,4.174387,0.2,9.740086,0.0,0,1,0,0.5653418,1.952378
2004,8383,11.02058,10.90254,4.29046,0.3013699,10.80501,0.51,1,1,0,0.3936311,1.987651
2005,8383,11.40171,10.97574,4.394449,0.3013699,11.12772,0.51,1,1,0,0.3936311,1.987651
2006,8383,11.64078,11.00646,4.564348,0.3013699,11.43878,0.51,1,1,0,0.3936311,1.987651
2004,8384,11.10478,10.39201,5.669881,0.0965517,10.50939,0.0,0,1,1,0.3936311,1.987651
2005,8384,11.32455,10.35711,5.768321,0.0965517,10.99591,0.0,0,0,1,0.3936311,1.987651
2006,8384,11.46205,10.01449,5.560682,0.0965517,10.96293,0.0,0,1,1,0.3936311,1.987651
2004,8385,9.093806,9.25913,3.688879,0.85,8.321908,0.0,0,1,0,0.6399299,2.041947
2005,8385,9.178023,9.740969,3.912023,0.85,8.053887,0.0,0,1,0,0.6399299,2.041947
