year,firm,lsales,lcapital,llabor,sk_labor,lmaterials,foreign,export,intangibles,ownership
2006,618,9.25407,10.52194,3.610918,0.8536586,8.46168,0.0,0,1,0
2004,619,9.275473,7.586296,4.382027,0.125,8.954932,0.0,0,0,0
2005,619,9.413281,7.12206,3.806663,0.125,8.316545,0.0,0,0,0
2006,619,9.330255,7.552762,3.912023,0.125,8.75495,0.0,0,0,0
2004,620,8.925853,9.221972,3.178054,0.2083333,8.103797,0.0,0,0,0
2005,620,8.987072,9.787066,3.663562,0.2083333,8.076826,0.0,0,0,0
2006,620,8.744328,9.847129,3.663562,0.2083333,8.563504,0.0,0,0,0
2004,621,9.154933,8.865312,4.59512,0.0606061,8.788441,0.0,0,0,0
2005,621,9.324294,8.828201,4.110874,0.0606061,8.575839,0.0,0,0,0
2006,621,9.328923,6.364751,3.555348,0.0606061,8.277666,0.0,0,1,0
2004,622,10.5151,9.099185,6.565265,0.0901408,9.98068,0.0,0,1,0
2005,622,10.74154,9.183791,6.533789,0.0901408,10.19646,0.0,0,1,0
2006,622,10.83691,9.194211,6.467699,0.0901408,10.21607,0.0,0,0,0
2004,623,8.952347,8.165079,3.135494,0.2608696,8.711937,0.0,0,0,0
2005,623,8.971067,8.229244,3.218876,0.2608696,8.841159,0.0,0,0,0
2006,623,9.058354,8.253748,3.806663,0.2608696,8.705663,0.0,0,0,0
2004,624,8.863898,7.668094,3.931826,0.2352941,8.328692,0.0,0,1,0
2005,624,8.946896,7.774015,3.850147,0.2352941,8.444407,0.0,0,1,0
2006,624,8.776476,7.774015,4.204693,0.2352941,8.032035,0.0,0,0,0
2004,625,10.35714,8.039157,4.330733,0.1184211,9.826175,0.0,0,0,0
2005,625,10.35904,8.29829,4.736198,0.1184211,10.02349,0.0,0,0,0
2006,625,10.80611,8.370547,4.859812,0.1184211,10.21779,0.0,0,0,0
2004,626,9.110851,8.411833,4.110874,0.1803279,8.632306,0.0,0,1,0
2005,626,9.521714,9.159363,4.094345,0.1803279,8.486527,0.0,0,0,0
2006,626,9.614204,8.838552,4.248495,0.1803279,8.815667,0.0,0,0,0
2004,627,11.10551,8.964696,4.867535,0.2615385,11.022,0.0,1,1,0
2005,627,11.10137,9.01323,5.159055,0.2615385,10.81734,0.0,1,1,0
2006,627,11.2964,9.655923,5.484797,0.2615385,10.82259,0.0,1,1,0
2004,628,9.393994,7.81843,4.682131,0.037037,9.309733,0.0,0,0,0
2005,628,9.419385,7.81843,4.691348,0.037037,8.946896,0.0,0,0,0
2006,628,9.789591,7.930206,4.382027,0.037037,9.462499,0.0,0,0,0
2004,629,10.655,8.011355,4.304065,0.1351351,10.56718,0.0,0,0,0
2005,629,10.26493,7.741968,3.178054,0.1351351,9.908326,0.0,0,0,0
2006,629,10.74188,7.780721,3.295837,0.1351351,10.29167,0.0,0,0,0
2004,630,8.603371,9.047821,2.564949,0.3846154,8.092546,0.0,0,1,0
2005,630,8.528529,9.211539,3.912023,0.3846154,8.359838,0.0,0,1,0
2006,630,9.399141,9.282103,4.60517,0.3846154,9.159047,0.0,0,1,0
2004,631,8.917043,8.829665,3.912023,0.32,7.933438,0.0,0,0,0
2005,631,8.766395,8.833463,3.912023,0.32,8.150468,0.0,0,0,0
2006,631,8.54714,8.907207,3.912023,0.32,8.241703,0.0,0,0,0
2004,632,9.024252,10.16204,5.488938,0.0702479,9.870603,0.0,0,1,0
2005,632,10.01628,10.10761,5.587249,0.0702479,9.690789,0.0,0,1,0
2006,632,10.35003,10.41978,5.768321,0.0702479,10.42996,0.0,0,1,0
2004,633,9.405579,8.421563,4.442651,0.0588235,9.224243,0.0,0,0,0
2005,633,9.821627,8.162802,4.553877,0.0588235,8.361709,0.0,0,0,0
2006,633,8.679652,8.422442,4.553877,0.0588235,8.075272,0.0,0,0,0
2004,634,9.650271,7.247081,4.369448,0.2151899,8.871926,0.0,0,1,0
2005,634,9.002578,7.3473,4.094345,0.2151899,8.717355,0.0,0,1,0
2006,634,9.260082,6.816736,3.806663,0.2151899,8.313852,0.0,0,0,0
2004,635,9.050172,8.049747,5.135798,0.0411765,8.646465,0.0,0,0,0
2005,635,9.148465,8.06054,4.442651,0.0411765,8.741296,0.0,0,0,0
2006,635,9.823361,8.429017,4.26268,0.0411765,9.2704,0.0,0,1,0
2004,636,9.762615,8.898639,4.49981,0.0777778,9.525005,0.0,0,0,0
2005,636,10.51597,8.911934,4.70953,0.0777778,10.32417,0.0,0,0,0
2006,636,10.34194,8.965335,4.70953,0.0777778,10.12013,0.0,1,0,0
2004,637,9.628787,8.19864,3.465736,0.15625,7.288244,0.0,0,0,0
2005,637,8.312381,7.993958,2.995732,0.15625,7.989222,0.0,0,0,0
2006,637,9.368455,8.19864,3.218876,0.15625,8.388678,0.0,0,0,0
2004,638,11.71061,11.35041,6.55108,0.2028571,11.07146,0.0,0,1,0
2005,638,12.07865,11.5606,7.090077,0.2028571,11.20253,0.0,0,1,0
2006,638,12.02884,11.41681,7.108244,0.2028571,10.80766,0.0,0,1,0
2004,639,9.468851,7.919356,4.382027,0.15,9.904337,0.0,0,0,1
2005,639,10.59563,7.919356,4.343805,0.15,10.09312,0.0,0,0,1
2006,639,10.38992,7.919356,3.931826,0.15,10.01905,0.0,0,0,1
2004,640,9.118006,8.869679,4.248495,0.2714286,8.848797,0.0,0,0,1
2005,640,9.842516,9.089415,5.347107,0.2714286,9.04523,0.0,0,0,1
2006,640,9.596827,9.186867,5.303305,0.2714286,8.461892,0.0,0,0,1
2004,641,8.669056,8.188689,4.65396,0.047619,7.95156,0.0,0,1,0
2005,641,8.119697,5.135798,6.063785,0.047619,7.783224,0.0,0,0,0
2006,641,8.294049,5.135798,4.65396,0.047619,7.600903,0.0,0,0,0
2004,642,8.319473,9.454306,5.164786,0.0628571,7.850103,0.0,0,0,1
2005,642,8.392083,9.542375,5.043425,0.0628571,8.2623,0.0,0,0,1
2006,642,8.454892,9.542375,4.962845,0.0628571,8.019613,0.0,0,0,1
2004,643,10.87805,10.9682,6.09357,0.2392776,10.34801,0.0,0,1,0
2005,643,10.48637,10.45524,5.940171,0.2392776,9.999479,0.0,0,1,0
2006,643,10.98883,10.45524,5.940171,0.2392776,9.658545,0.0,0,1,0
2004,644,9.261509,8.839711,5.627621,0.0179856,9.139704,0.0,0,0,1
2005,644,9.473474,8.724045,5.669881,0.0179856,9.132703,0.0,0,0,1
2006,644,9.366489,8.748305,5.659482,0.0179856,9.215726,0.0,0,0,1
2004,645,12.3516,11.16945,6.903747,0.2640562,12.29509,0.0,0,1,1
2005,645,12.19005,11.88332,7.028202,0.2640562,11.53986,0.0,0,1,1
2006,645,12.4865,12.29353,7.199678,0.2640562,12.04602,0.0,0,1,1
2004,646,10.19981,9.153453,3.951244,0.2115385,9.59465,0.0,0,1,0
2005,646,10.85929,9.201905,4.110874,0.2115385,10.4607,0.0,0,1,0
2006,646,11.08764,9.266059,4.276666,0.2115385,10.65349,0.0,0,1,0
2004,647,10.6346,8.929038,5.135798,0.0,10.31785,0.0,0,1,0
2005,647,10.91807,9.050524,5.135798,0.0,10.42436,0.0,0,1,0
2006,647,10.96985,9.060912,5.075174,0.0,10.4923,0.0,0,1,0
2004,648,10.60797,9.49612,4.488636,0.0786517,10.48246,0.0,0,0,0
2005,648,11.2323,9.631351,4.718499,0.0786517,11.13704,0.0,1,0,0
2006,648,11.56848,9.732106,5.02388,0.0786517,11.45771,0.0,1,0,0
2004,649,11.83047,11.40923,5.036952,0.2857143,9.283033,0.0,0,1,0
2005,649,12.8093,11.60058,5.17615,0.2857143,9.862197,0.0,0,1,0
2006,649,13.12227,11.63969,5.70711,0.2857143,11.53704,0.0,0,1,0
2004,650,10.05234,7.702556,4.174387,0.0615385,9.481359,0.0,0,0,0
2005,650,10.08239,7.600903,3.912023,0.0615385,9.262363,0.0,0,0,0
2006,650,9.852563,7.593878,4.382027,0.0615385,9.281358,0.0,0,0,0
2004,651,14.66517,14.53187,7.806696,0.2214082,14.44615,0.0,1,1,0
2005,651,14.93097,14.44176,7.683864,0.2214082,14.70147,0.0,1,0,0
2006,651,15.05042,14.77042,7.457609,0.2214082,14.7959,0.0,1,0,0
2004,652,10.48721,10.47328,5.204007,0.3186813,9.930568,0.0,0,1,1
2005,652,10.73381,10.5126,5.164786,0.3186813,10.19392,0.0,0,1,1
2006,652,10.70943,10.51897,5.129899,0.3186813,10.01976,0.0,0,1,1
2004,653,12.6687,11.87759,6.265301,0.3288973,12.50774,0.0,1,1,0
2005,653,12.95022,12.07796,6.285998,0.3288973,12.80021,0.0,1,1,0
2006,653,12.77439,12.07529,6.257668,0.3288973,12.55934,0.0,1,1,0
2004,654,12.20133,12.10957,6.532334,0.1761281,11.22616,0.0,1,1,0
2005,654,12.31921,12.23659,6.35437,0.1761281,11.84552,0.0,0,1,0
2006,654,12.49922,11.6002,6.33328,0.1761281,12.33861,0.0,1,1,0
2004,655,12.53412,13.22349,7.493317,0.1876392,11.97425,0.0,0,0,0
2005,655,12.55253,13.10743,7.438972,0.1876392,12.13352,0.0,0,0,0
2006,655,12.4608,12.78509,7.31854,0.1876392,12.09335,0.0,0,0,0
2004,656,11.42175,12.3228,5.886104,0.4166667,9.887663,0.0,0,0,0
2005,656,11.93781,12.3254,5.843544,0.4166667,11.13316,0.0,0,1,0
2006,656,11.55624,12.32327,5.768321,0.4166667,10.6424,0.0,0,0,0
2004,657,12.29853,12.77992,5.673323,0.4158076,11.53387,0.0,1,1,1
2005,657,12.31104,13.02647,5.823046,0.4158076,11.58057,0.0,1,1,1
2006,657,12.0693,12.69391,5.739793,0.4158076,11.24502,0.0,1,1,1
2004,658,9.900283,8.369389,3.526361,0.5,9.162934,0.0,1,0,0
2005,658,9.882774,8.402679,3.465736,0.5,9.055206,0.0,0,1,0
2006,658,10.06578,8.413387,2.995732,0.5,9.46382,0.0,0,0,0
2004,659,10.22557,11.21568,3.555348,0.5142857,10.17504,0.0,0,0,0
2005,659,9.927644,11.53639,3.583519,0.5142857,9.668145,0.0,0,0,0
2006,659,9.441452,9.802783,3.583519,0.5142857,9.417842,0.0,0,1,0
2004,660,9.187583,8.911934,3.663562,0.3076923,6.539586,0.0,0,1,1
2005,660,9.273973,8.941415,3.713572,0.3076923,6.285998,0.0,0,1,1
2006,660,9.480673,8.962008,3.637586,0.3076923,5.693732,0.0,0,1,1
2004,661,11.5345,10.02176,5.811141,0.1676647,11.37754,0.0,0,1,0
2005,661,11.79755,9.723284,5.780744,0.1676647,11.57363,0.0,0,0,0
2006,661,12.07617,9.741439,5.627621,0.1676647,11.90382,0.0,0,0,0
2004,662,10.37443,7.969704,3.806663,0.3777778,10.18694,0.0,0,0,0
2005,662,10.54165,7.468513,3.583519,0.3777778,10.01891,0.0,0,0,0
2006,662,10.66583,7.53048,3.496508,0.3777778,9.874265,0.0,0,0,0
2004,663,10.40269,6.591674,4.795791,0.3553719,10.24701,0.0,1,0,1
2005,663,10.78616,6.81564,4.26268,0.3553719,10.61457,0.0,1,0,1
2006,663,11.24984,7.042286,3.89182,0.3553719,11.05301,0.0,1,0,1
2004,664,11.37965,9.787291,5.991465,0.09,11.28993,0.0,0,1,0
2005,664,11.50033,9.793394,5.894403,0.09,11.19147,0.0,0,0,0
2006,664,11.61248,9.799349,5.501258,0.09,9.311904,0.0,0,0,0
2004,665,9.506957,9.063231,4.70048,0.0909091,8.165079,0.0,0,0,0
2005,665,9.349145,9.079206,4.49981,0.0909091,8.029758,0.0,0,0,0
2006,665,9.710509,9.110299,4.49981,0.0909091,8.965079,0.0,0,0,0
2004,666,8.623713,7.747597,3.663562,0.3333333,7.085064,0.0,0,1,0
2005,666,8.023225,7.454141,3.637586,0.3333333,7.125283,0.0,0,1,0
2006,666,9.058004,7.546446,3.637586,0.3333333,7.212295,0.0,0,1,0
2004,667,9.966979,10.67545,4.682131,0.3055556,9.413853,0.0,0,1,0
2005,667,10.34782,10.75537,4.672829,0.3055556,8.550434,0.0,0,1,0
2006,667,10.53439,7.687997,4.744932,0.3055556,10.05234,0.0,0,1,0
2004,668,9.404591,6.913737,3.912023,0.22,9.097956,0.0,0,0,0
2005,668,9.384798,7.103322,3.688879,0.22,8.908965,0.0,0,0,0
2006,668,9.853667,7.408531,3.688879,0.22,9.535318,0.0,0,0,0
2004,669,9.933434,8.197814,5.298317,0.06,9.758636,0.0,0,0,0
2005,669,9.96001,8.203578,5.123964,0.06,9.781489,0.0,0,0,0
2006,669,9.892073,8.027476,4.553877,0.06,9.706316,0.0,0,0,0
2004,670,10.96856,8.948716,5.375278,0.0555556,10.81207,0.0,0,1,1
2005,670,11.11614,8.935114,5.293305,0.0555556,10.90164,0.0,0,1,1
2006,670,11.34557,8.733916,5.257495,0.0555556,11.10905,0.0,0,0,1
2004,671,8.624252,8.980927,4.158883,0.109375,8.030084,0.0,0,0,0
2005,671,8.551787,8.954544,3.828641,0.109375,7.977282,0.0,0,0,0
2006,671,8.464425,8.494129,3.610918,0.109375,7.722678,0.0,0,0,0
2004,672,9.325542,7.088409,1.609438,1.0,8.725832,0.0,0,0,0
2005,672,9.279493,7.105786,3.688879,1.0,8.397959,0.0,0,0,0
2006,672,9.273597,7.126891,3.688879,1.0,8.721113,0.0,0,0,0
2004,673,11.92378,11.45173,5.899898,0.1013699,11.72178,0.0,1,1,0
2005,673,12.15685,11.40856,5.616771,0.1013699,11.676,0.0,1,1,0
2006,673,12.81588,11.35071,5.631212,0.1013699,12.73568,0.0,1,1,0
2004,674,11.39272,8.360539,4.718499,0.4196429,10.82255,0.0,0,1,1
2005,674,11.65049,8.811652,5.105946,0.4196429,11.023,0.0,0,1,1
2006,674,11.98752,9.522593,5.105946,0.4196429,11.59643,0.0,0,1,1
2004,675,8.194229,6.666957,3.258096,0.3076923,7.487734,0.0,0,0,1
2005,675,8.352082,5.594711,3.258096,0.3076923,8.202209,0.0,0,0,1
2006,675,8.448057,5.594711,3.258096,0.3076923,8.172447,0.0,0,0,1
2004,676,11.52076,9.890402,5.141664,0.2690058,11.05615,0.0,0,1,0
2005,676,11.62609,10.28055,5.648974,0.2690058,11.12179,0.0,0,1,0
2006,676,11.67095,10.24601,5.659482,0.2690058,11.23712,0.0,0,0,0
2004,677,9.410666,8.376781,3.89182,0.5510204,8.605204,0.0,0,0,1
2005,677,9.558459,8.492286,4.143135,0.5510204,8.882392,0.0,0,0,1
2006,677,9.527338,8.649274,4.248495,0.5510204,8.838841,0.0,0,0,1
2004,678,9.461643,7.952263,4.532599,0.4731183,8.024535,0.0,0,0,1
2005,678,9.555347,8.073092,4.465908,0.4731183,8.04719,0.0,0,0,1
2006,678,9.425613,8.139732,4.465908,0.4731183,8.157371,0.0,0,0,1
2004,679,10.47996,8.609773,4.828314,0.104,10.0364,0.0,1,0,0
2005,679,10.90044,8.615408,4.219508,0.104,10.55321,0.0,1,0,0
2006,679,10.90191,8.711608,4.406719,0.104,10.69188,0.0,1,0,0
2004,680,11.06373,9.840494,5.739793,0.1639871,10.70045,0.0,1,0,0
2005,680,11.05376,10.38344,5.652489,0.1639871,10.53108,0.0,1,0,0
2006,680,10.96899,10.32026,5.749393,0.1639871,10.2797,0.0,1,0,0
2004,681,10.80442,9.49552,4.94876,0.3829787,10.04533,0.0,1,0,0
2005,681,11.12948,9.416622,4.94876,0.3829787,9.903788,0.0,0,0,0
2006,681,10.94185,9.20954,4.94876,0.3829787,9.810659,0.0,0,0,0
2004,682,9.21473,7.837949,4.691348,0.1284404,9.079662,0.0,0,1,0
2005,682,9.709721,7.840706,4.382027,0.1284404,9.355566,0.0,0,1,0
2006,682,9.696341,8.1545,4.174387,0.1284404,9.434204,0.0,0,1,0
2004,683,11.49382,10.83681,5.929589,0.1010638,11.06324,0.0,1,1,1
2005,683,11.02981,10.62259,5.849325,0.1010638,10.41772,0.0,1,1,1
2006,683,10.73446,10.73944,5.786897,0.1010638,10.26162,0.0,1,1,1
2004,684,9.276503,6.508769,4.682131,0.0648148,8.377932,0.0,0,0,0
2005,684,9.304013,6.001415,4.65396,0.0648148,8.70864,0.0,0,0,0
2006,684,9.161466,5.998937,4.59512,0.0648148,8.722417,0.0,0,0,0
2004,685,9.060563,7.790282,4.094345,0.2333333,8.652947,0.0,1,0,1
2005,685,9.055439,7.714231,4.025352,0.2333333,8.694167,0.0,1,0,1
2006,685,9.063348,8.160233,3.951244,0.2333333,8.718336,0.0,1,1,1
2004,686,10.34248,10.39486,5.030438,0.0392157,9.791438,0.6600113,1,0,0
2005,686,10.39568,10.40126,4.941642,0.0392157,9.918278,1.0,1,0,0
2006,686,10.43034,7.053586,4.779123,0.0392157,9.486,1.0,1,0,0
2004,687,9.08387,7.103322,4.025352,0.0535714,8.18144,0.0,0,0,0
2005,687,9.153981,7.119636,3.912023,0.0535714,8.287528,0.0,1,0,0
2006,687,9.015298,7.119636,3.988984,0.0535714,8.343316,0.0,0,1,0
2004,688,9.009936,8.980298,4.127134,0.5483871,7.899154,0.0,0,0,0
2005,688,9.325097,8.929038,4.248495,0.5483871,7.999679,0.0,1,1,0
2006,688,9.846917,8.652773,3.828641,0.5483871,6.911747,0.0,0,1,0
2004,689,9.352274,8.549273,3.295837,0.2962963,8.890686,0.0,0,0,0
2005,689,9.383958,7.961021,3.258096,0.2962963,8.82129,0.0,0,0,0
2006,689,9.25913,8.334231,3.258096,0.2962963,8.828347,0.0,0,0,0
2004,690,10.3553,9.801233,4.812184,0.1300813,9.464129,0.0,1,0,0
2005,690,10.02977,9.801233,4.727388,0.1300813,9.726094,0.0,1,0,0
2006,690,10.35574,9.813946,4.727388,0.1300813,10.2263,0.0,1,0,0
2004,691,9.943669,8.33711,4.867535,0.0692308,9.850192,0.0,1,0,0
2005,691,10.11658,8.33711,4.867535,0.0692308,9.670798,0.0,0,0,0
2006,691,9.965993,8.670258,4.744932,0.0692308,9.458684,0.0,0,0,0
2004,692,11.59768,10.49549,4.127134,0.1290323,11.10998,0.0,0,1,0
2005,692,11.72807,10.73548,3.912023,0.1290323,10.93667,0.0,0,0,0
2006,692,11.845,10.61673,3.912023,0.1290323,11.13814,0.0,0,0,0
2004,693,8.481152,8.901911,4.691348,0.3302752,7.106606,0.0,0,0,0
2005,693,9.214033,9.294313,4.682131,0.3302752,8.644707,0.0,0,0,0
2006,693,9.227198,9.595603,4.691348,0.3302752,8.425077,0.0,0,0,0
2004,694,11.46705,11.17034,5.327876,0.1650485,10.69017,0.7,1,1,0
2005,694,11.33689,11.18055,5.31812,0.1650485,10.49864,0.7,1,1,0
2006,694,11.5838,11.29369,5.407172,0.1650485,10.73598,0.7,1,1,0
2004,695,8.695172,6.202536,3.401197,0.0333333,8.469892,0.0,0,0,0
2005,695,9.453052,6.261492,3.555348,0.0333333,9.085797,0.0,0,0,0
2006,695,8.676587,6.413459,3.295837,0.0333333,8.130942,0.0,0,0,0
2004,696,9.123257,6.966024,3.806663,0.1111111,8.872767,0.0,0,0,0
2005,696,9.381601,7.056175,3.828641,0.1111111,9.136371,0.0,0,0,0
2006,696,9.50301,7.090077,3.688879,0.1111111,9.135185,0.0,0,0,0
2004,697,10.12033,9.685082,4.990433,0.0884354,9.650723,0.0,0,0,0
2005,697,10.20359,9.761348,4.844187,0.0884354,9.720045,0.0,0,0,0
2006,697,10.15086,9.770584,4.836282,0.0884354,9.715651,0.0,0,0,0
2004,698,11.31076,9.661671,5.476463,0.1380753,11.08687,0.0,0,1,0
2005,698,11.45953,9.103535,5.602119,0.1380753,11.11646,0.0,0,0,0
2006,698,11.56406,8.959826,5.236442,0.1380753,11.30038,0.0,0,0,0
2004,699,11.18288,11.89546,6.098074,0.2786517,10.14026,0.0,0,1,0
2005,699,11.13929,11.71508,6.089045,0.2786517,10.28237,0.0,0,1,0
2006,699,11.35721,11.44545,6.018593,0.2786517,10.47534,0.0,0,1,0
2004,700,8.794067,8.778942,3.637586,0.0526316,8.205218,0.0,0,0,0
2005,700,8.821437,8.092851,3.806663,0.0526316,8.161945,0.0,0,0,0
2006,700,8.732143,8.741137,3.988984,0.0526316,8.085486,0.0,0,0,0
2004,701,10.5083,7.830028,4.969813,0.3333333,9.104091,0.0,0,1,0
2005,701,10.7364,7.621685,5.036952,0.3333333,9.919804,0.9,0,1,0
2006,701,10.84453,8.431635,5.075174,0.3333333,9.974691,0.9,0,0,0
2004,702,8.402231,7.989899,4.189655,0.6363636,6.499787,0.0,0,1,1
2005,702,8.684063,8.160233,4.204693,0.6363636,6.700731,0.0,0,1,1
2006,702,9.106756,8.485703,4.127134,0.6363636,5.968708,0.0,0,1,1
2004,703,11.76146,10.83565,5.68358,0.4761905,11.04521,0.0,0,0,0
2005,703,11.66914,10.83565,5.153292,0.4761905,11.4649,0.0,0,0,0
2006,703,11.99167,11.02159,5.135798,0.4761905,11.67039,0.0,0,1,0
2004,704,9.167329,8.121183,3.688879,0.0,8.84736,0.0,0,0,0
2005,704,9.280333,8.160519,3.688879,0.0,8.970814,0.0,0,0,0
2006,704,9.375092,8.207402,3.688879,0.0,9.044404,0.0,0,0,0
2004,705,9.09257,7.672758,3.688879,0.0,8.581669,0.0,0,0,0
2005,705,8.97992,6.075346,3.688879,0.0,8.48405,0.0,0,0,0
2006,705,8.842316,6.363028,3.610918,0.0,8.079618,0.0,0,0,0
2004,706,8.948326,7.59287,3.401197,0.0333333,8.759826,0.0,0,0,0
2005,706,9.522959,7.349874,3.401197,0.0333333,9.314159,0.0,0,0,0
2006,706,8.954157,7.349874,3.401197,0.0333333,8.569596,0.0,0,0,0
2004,707,10.801,7.593374,3.401197,0.0333333,10.73637,0.0,0,0,0
2005,707,11.03473,6.94119,3.73767,0.0333333,10.95537,0.0,0,0,0
2006,707,11.47294,7.01661,4.158883,0.0333333,11.29781,0.0,0,0,0
2004,708,10.59538,9.311452,4.025352,0.0714286,10.45628,0.0,0,0,0
2005,708,10.75535,8.36311,4.025352,0.0714286,10.5671,0.0,0,0,0
2006,708,10.76849,8.371473,4.174387,0.0714286,10.53657,0.0,0,0,0
2004,709,10.06488,8.876266,4.382027,0.1875,9.380673,0.0,0,0,0
2005,709,10.25291,9.131297,4.488636,0.1875,9.628787,0.0,0,0,0
2006,709,10.17329,9.231515,4.454347,0.1875,9.645235,0.0,0,0,0
2004,710,11.57552,10.66359,5.505332,0.1626016,10.8751,0.0,0,1,0
2005,710,11.556,10.55284,5.537334,0.1626016,10.8918,0.0,0,1,0
2006,710,11.49571,10.5623,5.541264,0.1626016,11.05684,0.0,0,1,0
2004,711,10.15743,10.15078,4.60517,0.09,9.831024,0.0,0,0,0
2005,711,10.2895,10.09423,4.510859,0.09,9.972687,0.0,0,0,0
2006,711,10.24402,9.186663,4.394449,0.09,9.817222,0.0,0,0,0
2004,712,8.725832,6.44572,3.295837,0.0740741,7.880048,0.0,0,0,0
2005,712,8.910585,6.746412,3.295837,0.0740741,8.159089,0.0,0,0,0
2006,712,9.193194,6.672033,3.332205,0.0740741,8.502688,0.0,0,1,0
2004,713,9.786841,7.97074,4.094345,0.1,9.444147,0.0,0,0,0
2005,713,10.02194,7.583248,4.094345,0.1,9.713537,0.0,0,0,0
2006,713,9.936245,8.236156,4.094345,0.1,8.588024,0.0,0,0,0
2004,714,10.63981,8.987197,4.060443,0.0172414,9.903487,0.0,0,0,0
2005,714,10.74757,8.903407,4.025352,0.0172414,10.4008,0.0,0,0,0
2006,714,10.59563,8.968268,4.025352,0.0172414,9.389574,0.0,0,0,0
2004,715,11.24755,9.38949,3.401197,0.1,10.86479,0.0,0,0,0
2005,715,11.22834,9.427708,3.496508,0.1,10.83772,0.0,0,0,0
2006,715,11.01106,9.455793,4.60517,0.1,10.5043,0.0,0,0,0
2004,716,11.93098,9.615806,5.393628,0.1227273,11.50204,0.0,0,0,0
2005,716,12.02586,9.903487,5.393628,0.1227273,11.46897,0.0,0,0,0
2006,716,12.10544,9.903487,5.416101,0.1227273,11.45609,0.0,0,1,0
2004,717,8.652947,6.461468,3.218876,0.2,7.83637,0.0,0,0,0
2005,717,8.738735,7.135687,3.091043,0.2,7.897296,0.0,0,0,0
2006,717,8.805225,7.567863,3.218876,0.2,7.876259,0.0,0,0,0
2004,718,9.804937,7.800163,3.401197,0.1333333,9.295141,0.0,0,0,0
2005,718,9.658354,7.910591,3.555348,0.1333333,9.133351,0.0,0,0,0
2006,718,9.239122,7.910591,3.912023,0.1333333,8.671801,0.0,0,0,0
2004,719,10.31444,9.063231,4.60517,0.31,9.529085,0.0,0,0,0
2005,719,10.37649,8.979417,4.59512,0.31,9.617205,0.0,0,1,0
2006,719,10.68077,8.861067,4.584968,0.31,9.696279,0.0,0,1,0
2004,720,8.927049,7.900266,3.688879,0.05,8.655389,0.0,0,1,0
2005,720,8.895493,7.871693,3.688879,0.05,8.624073,0.0,0,1,0
2006,720,8.972971,7.871693,3.688879,0.05,8.714403,0.0,0,1,0
2004,721,9.968479,10.03745,5.220356,0.0540541,9.380421,0.0,1,0,0
2005,721,10.24715,9.466377,5.192957,0.0540541,9.892275,0.0,1,0,0
2006,721,10.70712,9.478457,5.26269,0.0540541,10.09794,0.0,1,0,0
2004,722,9.147933,8.101678,4.49981,0.0666667,8.90232,0.0,0,0,0
2005,722,9.19685,8.074026,4.49981,0.0666667,8.841014,0.0,0,0,0
2006,722,9.43628,8.132413,4.41884,0.0666667,9.054505,0.0,0,0,0
2004,723,9.75661,7.916808,4.204693,0.0149254,9.062768,0.0,0,0,0
2005,723,9.860319,7.918629,4.174387,0.0149254,9.551942,0.0,0,0,0
2006,723,10.01811,7.996654,4.454347,0.0149254,9.607572,0.0,0,0,0
2004,724,9.878529,9.338909,4.94876,0.0141844,9.566475,0.0,0,0,0
2005,724,10.49596,9.33662,4.882802,0.0141844,10.02464,0.0,0,0,0
2006,724,9.901986,9.33662,5.288267,0.0141844,9.657331,0.0,0,0,0
2004,725,11.15994,10.20751,5.47227,0.1386555,10.6072,0.0,0,1,0
2005,725,11.03117,10.11346,5.438079,0.1386555,10.78979,0.0,0,0,0
2006,725,11.20088,10.16516,5.327876,0.1386555,11.0337,0.0,0,0,0
2004,726,10.18867,8.897272,5.560682,0.0153846,9.981189,0.0,0,0,0
2005,726,10.46139,9.097396,5.075174,0.0153846,9.697816,0.0,0,0,0
2006,726,10.33689,9.356343,5.075174,0.0153846,9.695355,0.0,0,0,0
2004,727,11.74571,10.33264,4.934474,0.0359712,10.41975,0.0,0,0,0
2005,727,11.6601,10.36202,5.332719,0.0359712,11.21569,0.0,0,0,0
2006,727,11.62778,10.43603,5.303305,0.0359712,11.41381,0.0,0,0,0
2004,728,10.19092,7.661998,3.258096,0.0,9.578727,0.0,0,0,0
2005,728,10.3909,8.026497,3.806663,0.0,9.960387,0.0,0,0,0
2006,728,10.56103,8.196712,3.73767,0.0,10.34216,0.0,0,0,0
2004,729,8.901231,8.261526,4.248495,0.0285714,5.686975,0.0,0,0,0
2005,729,9.353228,9.512813,4.29046,0.0285714,8.256607,0.0,0,0,0
2006,729,8.920656,9.512813,4.189655,0.0285714,8.601534,0.0,0,0,0
2004,730,9.849875,7.197435,3.367296,0.0,9.709053,0.0,0,0,0
2005,730,9.840228,7.192934,1.94591,0.0,9.396488,0.0,0,0,0
2006,730,9.370672,8.14584,3.218876,0.0,9.076352,0.0,0,0,0
2004,731,9.63299,7.937375,4.094345,0.0,9.106867,0.0,0,0,0
2005,731,8.833609,8.019941,3.806663,0.0,7.344719,0.0,0,0,0
2006,731,8.876964,7.980708,3.931826,0.0,8.481152,0.0,0,0,0
2004,732,9.802617,8.634265,4.382027,0.025,8.907071,0.0,0,0,0
2005,732,9.148571,8.634265,4.382027,0.025,8.025517,0.0,0,0,0
2006,732,8.987197,9.497022,4.382027,0.025,7.498316,0.0,0,0,0
2004,733,11.27169,8.617763,4.70953,0.0990991,10.71617,0.0,0,0,0
