bin,d,share,share2,share3,share4,sharenext
-0.2375,0,-0.2382999957,0.0567868879,-0.0135323151,0.0032247506,0.2883
-0.2025,0,-0.2001000047,0.0400400119,-0.0080120066,0.0016032026,0.3339
-0.2125,0,-0.2111999989,0.0446054395,-0.0094206688,0.0019896452,1.0
-0.0375,0,-0.0368999988,0.0013616099,-5.02434e-05,1.854e-06,0.9112
0.1075,1,0.1057000011,0.0111724902,0.0011809322,0.0001248245,0.5946
0.2125,1,0.2102999985,0.0442260894,0.0093007465,0.001955947,0.7271
0.2175,1,0.2169000059,0.0470456126,0.0102041936,0.0022132897,0.5194
0.0325,1,0.0315000005,0.00099225,3.12559e-05,9.846e-07,0.5791
0.1575,1,0.1581999958,0.0250272387,0.003959309,0.0006263627,0.6487
-0.2125,0,-0.2117000073,0.0448168931,-0.0094877366,0.0020085539,0.5694
0.1375,1,0.1388999969,0.0192932091,0.0026798267,0.0003722279,0.5704
0.1425,1,0.1407999992,0.0198246398,0.0027913093,0.0003930163,0.7171
-0.0175,0,-0.0190999992,0.00036481,-6.9679e-06,1.331e-07,0.4609
-0.0775,0,-0.0780000016,0.0060840003,-0.000474552,3.70151e-05,0.6164
0.2325,1,0.2328000069,0.0541958432,0.0126167927,0.0029371894,0.4546
0.0525,1,0.0546999983,0.0029920898,0.0001636673,8.9526e-06,0.0
-0.0225,0,-0.0203000009,0.00041209,-8.3654e-06,1.698e-07,0.5101
-0.2325,0,-0.2313999981,0.0535459591,-0.0123905348,0.0028671697,0.4577
-0.0375,0,-0.0368999988,0.0013616099,-5.02434e-05,1.854e-06,0.7833
0.2075,1,0.208100006,0.0433056125,0.0090118982,0.0018753761,0.749
0.0525,1,0.0546999983,0.0029920898,0.0001636673,8.9526e-06,0.2503
-0.2025,0,-0.2001000047,0.0400400119,-0.0080120066,0.0016032026,0.3562
0.1075,1,0.1080000028,0.0116640006,0.0012597121,0.0001360489,0.7376
0.0975,1,0.0970000029,0.0094090006,0.0009126731,8.85293e-05,0.6604
-0.2025,0,-0.2001000047,0.0400400119,-0.0080120066,0.0016032026,0.2651
0.1275,1,0.1256999969,0.0158004892,0.0019861214,0.0002496555,0.339
-0.0775,0,-0.0759000033,0.0057608105,-0.0004372455,3.31869e-05,0.429
-0.0875,0,-0.0851999968,0.0072590395,-0.0006184701,5.26937e-05,0.3692
0.1275,1,0.1273999959,0.016230759,0.0020677986,0.0002634375,0.6965
-0.1625,0,-0.1613000035,0.0260176911,-0.0041966537,0.0006769203,0.36
0.0525,1,0.0546999983,0.0029920898,0.0001636673,8.9526e-06,0.5626
0.1275,1,0.1256999969,0.0158004892,0.0019861214,0.0002496555,0.4898
-0.0225,0,-0.0203000009,0.00041209,-8.3654e-06,1.698e-07,0.7832
0.2125,1,0.2106000036,0.0443523615,0.0093406075,0.001967132,0.7354
-0.0225,0,-0.0203000009,0.00041209,-8.3654e-06,1.698e-07,0.3962
-0.2025,0,-0.2001000047,0.0400400119,-0.0080120066,0.0016032026,0.0
0.2225,1,0.2249000072,0.0505800133,0.0113754453,0.0025583377,0.6499
-0.2375,0,-0.2372999936,0.056311287,-0.013362668,0.003170961,0.4577
-0.2025,0,-0.2001000047,0.0400400119,-0.0080120066,0.0016032026,0.7346
0.1625,1,0.1606999934,0.0258244879,0.004149995,0.0006669042,0.6818
0.2325,1,0.233799994,0.0546624372,0.0127800775,0.002987982,0.7302
0.0775,1,0.0793000013,0.0062884902,0.0004986773,3.95451e-05,0.5679
-0.1475,0,-0.1490000039,0.0222010012,-0.0033079493,0.0004928845,0.6116
0.2325,1,0.233099997,0.0543356086,0.0126656302,0.0029523584,1.0
-0.2225,0,-0.2221000046,0.049328412,-0.0109558405,0.0024332922,0.0
0.1375,1,0.1384000033,0.0191545609,0.0026509913,0.0003668972,0.4984
-0.0025,0,-0.0033,1.089e-05,-3.59e-08,1e-10,0.4248
-0.1525,0,-0.1504999995,0.0226502499,-0.0034088626,0.0005130338,0.3484
0.1025,1,0.1015999988,0.0103225598,0.0010487721,0.0001065552,0.6831
-0.0625,0,-0.0621000007,0.0038564101,-0.0002394831,1.48719e-05,0.4677
-0.0625,0,-0.0645999983,0.0041731598,-0.0002695861,1.74153e-05,0.6029
0.2075,1,0.2057999969,0.0423536387,0.0087163787,0.0017938307,0.5243
-0.1575,0,-0.1573999971,0.0247747591,-0.003899547,0.0006137887,0.5776
0.1575,1,0.1552000046,0.0240870414,0.0037383089,0.0005801856,0.6107
0.1825,1,0.1840000004,0.0338560001,0.006229504,0.0011462287,1.0
0.0825,1,0.0806000009,0.0064963601,0.0005236066,4.22027e-05,0.3987
-0.2025,0,-0.2026000023,0.0410467609,-0.0083160739,0.0016848366,0.4436
-0.1125,0,-0.1128999963,0.0127464092,-0.0014390695,0.0001624709,0.4264
0.0275,1,0.0291000009,0.00084681,2.46422e-05,7.171e-07,0.5171
0.0325,1,0.0342000015,0.0011696401,4.00017e-05,1.3681e-06,0.4559
-0.0875,0,-0.0881000012,0.0077616102,-0.0006837979,6.02426e-05,0.4094
-0.1925,0,-0.1908999979,0.0364428092,-0.0069569322,0.0013280783,0.4108
-0.1775,0,-0.1782999933,0.0317908876,-0.005668315,0.0010106605,0.4969
-0.1575,0,-0.1561000049,0.0243672115,-0.0038037218,0.000593761,0.293
0.0925,1,0.0944999978,0.0089302496,0.0008439086,7.97494e-05,0.6497
0.0075,1,0.0057000001,3.249e-05,1.852e-07,1.1e-09,0.5509
0.1025,1,0.1018999964,0.0103836093,0.0010580897,0.0001078193,0.6652
0.1025,1,0.1044000015,0.0108993603,0.0011378932,0.0001187961,0.6638
-0.0375,0,-0.0384999998,0.00148225,-5.70666e-05,2.1971e-06,0.422
-0.1575,0,-0.1561000049,0.0243672115,-0.0038037218,0.000593761,0.4463
-0.0525,0,-0.0511999987,0.0026214399,-0.0001342177,6.8719e-06,0.3763
0.2125,1,0.2104000002,0.0442681601,0.0093140209,0.00195967,1.0
0.1575,1,0.1578000039,0.0249008412,0.0039293528,0.0006200519,0.3445
-0.0475,0,-0.0469000004,0.00219961,-0.0001031617,4.8383e-06,0.404
0.0375,1,0.0381000005,0.00145161,5.53063e-05,2.1072e-06,0.8108
0.0175,1,0.0181000009,0.00032761,5.9297e-06,1.073e-07,0.6196
0.1025,1,0.1010000035,0.0102010007,0.0010303011,0.0001040604,0.6863
0.0225,1,0.0244999994,0.00060025,1.47061e-05,3.603e-07,0.6927
0.0175,1,0.0181000009,0.00032761,5.9297e-06,1.073e-07,0.9068
-0.1225,0,-0.1220000014,0.0148840003,-0.0018158481,0.0002215335,0.443
-0.0825,0,-0.0828000009,0.0068558402,-0.0005676636,4.70025e-05,0.0496
0.2475,1,0.2457000017,0.0603684908,0.0148325383,0.0036443547,0.5968
0.1925,1,0.1934999973,0.0374422489,0.0072450751,0.001401922,1.0
-0.1725,0,-0.1702000052,0.0289680418,-0.0049303609,0.0008391474,0.2669
0.0175,1,0.0181000009,0.00032761,5.9297e-06,1.073e-07,0.6196
0.0175,1,0.0181000009,0.00032761,5.9297e-06,1.073e-07,0.6196
-0.1225,0,-0.1220000014,0.0148840003,-0.0018158481,0.0002215335,0.443
-0.0825,0,-0.0828000009,0.0068558402,-0.0005676636,4.70025e-05,0.2711
0.0525,1,0.050999999,0.0026009999,0.000132651,6.7652e-06,0.8108
0.0175,1,0.0181000009,0.00032761,5.9297e-06,1.073e-07,0.6849
-0.1225,0,-0.1220000014,0.0148840003,-0.0018158481,0.0002215335,0.4172
-0.1675,0,-0.1655000001,0.02739025,-0.0045330864,0.0007502258,0.2711
0.0175,1,0.0181000009,0.00032761,5.9297e-06,1.073e-07,0.4496
-0.0625,0,-0.0601000004,0.00361201,-0.0002170818,1.30466e-05,0.3761
-0.1625,0,-0.1632999927,0.0266668876,-0.0043547026,0.0007111229,0.4746
-0.1225,0,-0.1220000014,0.0148840003,-0.0018158481,0.0002215335,0.443
-0.0825,0,-0.0828000009,0.0068558402,-0.0005676636,4.70025e-05,0.4926
0.0175,1,0.0181000009,0.00032761,5.9297e-06,1.073e-07,0.5703
0.1425,1,0.1404999942,0.0197402484,0.0027735048,0.0003896774,0.3761
-0.1625,0,-0.1632999927,0.0266668876,-0.0043547026,0.0007111229,0.4746
-0.1225,0,-0.1220000014,0.0148840003,-0.0018158481,0.0002215335,0.4688
0.0925,1,0.0904000029,0.0081721605,0.0007387633,6.67842e-05,1.0
0.0175,1,0.0181000009,0.00032761,5.9297e-06,1.073e-07,0.4864
-0.0275,0,-0.0272000004,0.00073984,-2.01236e-05,5.474e-07,0.4324
-0.1375,0,-0.1351000071,0.0182520119,-0.0024658469,0.0003331359,0.4746
0.2325,1,0.2349999994,0.0552249997,0.0129778749,0.0030498006,0.6958
-0.0175,0,-0.0177999996,0.00031684,-5.6398e-06,1.004e-07,0.5171
0.0325,1,0.0340999998,0.00116281,3.96518e-05,1.3521e-06,0.6474
0.1475,1,0.1479000002,0.0218744101,0.0032352253,0.0004784898,0.5962
0.2175,1,0.2166000009,0.0469155604,0.0101619104,0.0022010698,0.7116
-0.2475,0,-0.2486999929,0.0618516865,-0.015382514,0.0038256311,0.0
-0.1125,0,-0.1140000001,0.012996,-0.001481544,0.000168896,0.6525
0.1075,1,0.1062999964,0.0112996892,0.0012011569,0.000127683,0.7151
0.1075,1,0.1081999987,0.0117072397,0.0012667233,0.0001370595,0.806
-0.2475,0,-0.248300001,0.0616528905,-0.0153084128,0.0038010789,0.5339
-0.0975,0,-0.0996000022,0.0099201604,-0.000988048,9.84096e-05,0.8137
0.2025,1,0.2020999938,0.0408444075,0.0082546545,0.0016682656,0.5828
0.1825,1,0.1819999963,0.0331239987,0.0060285676,0.0010971993,0.7781
0.2275,1,0.2268999964,0.0514836084,0.0116816306,0.0026505619,0.6622
0.2225,1,0.2213999927,0.0490179568,0.0108525753,0.0024027601,0.659
-0.1225,0,-0.1208999977,0.0146168094,-0.0017671722,0.0002136511,0.5254
0.0675,1,0.068599999,0.0047059599,0.0003228288,2.21461e-05,0.5739
0.0775,1,0.0794999972,0.0063202496,0.0005024598,3.99456e-05,0.6013
-0.0525,0,-0.0542000011,0.0029376401,-0.0001592201,8.6297e-06,0.3653
0.0375,1,0.0357999988,0.0012816399,4.58827e-05,1.6426e-06,0.4347
-0.1325,0,-0.1305000037,0.017030251,-0.0022224478,0.0002900294,0.5145
0.0275,1,0.0291000009,0.00084681,2.46422e-05,7.171e-07,0.5235
0.2125,1,0.2119999975,0.0449439989,0.0095281277,0.002019963,0.9436
-0.0125,0,-0.0127999997,0.00016384,-2.0972e-06,2.68e-08,0.5566
0.1125,1,0.1130999997,0.0127916099,0.0014467311,0.0001636253,0.5801
0.1625,1,0.1600999981,0.0256320094,0.0041036847,0.0006569999,0.5807
-0.0075,0,-0.0078999996,6.241e-05,-4.93e-07,3.9e-09,0.544
0.1075,1,0.1062999964,0.0112996892,0.0012011569,0.000127683,0.5743
0.1925,1,0.193599999,0.0374809596,0.0072563137,0.0014048223,0.7164
0.0325,1,0.0318999998,0.00101761,3.24618e-05,1.0355e-06,0.5306
0.0625,1,0.0612000003,0.00374544,0.0002292209,1.40283e-05,0.476
-0.0475,0,-0.0480999984,0.0023136098,-0.0001112846,5.3528e-06,0.4187
0.0425,1,0.0439000018,0.0019272102,8.46045e-05,3.7141e-06,0.5423
0.0875,1,0.0860000029,0.0073960005,0.0006360561,5.47008e-05,0.5418
0.0825,1,0.0835999995,0.0069889599,0.000584277,4.88456e-05,0.51
0.0125,1,0.0148999998,0.00022201,3.3079e-06,4.93e-08,0.5412
0.0825,1,0.0824000016,0.0067897603,0.0005594763,4.61008e-05,0.5261
0.0525,1,0.0522999987,0.0027352899,0.0001430557,7.4818e-06,0.5911
-0.1475,0,-0.1456999928,0.0212284879,-0.0030929905,0.0004506487,0.3544
0.2275,1,0.2275000066,0.051756253,0.0117745479,0.0026787097,0.5162
0.0325,1,0.0324000008,0.0010497601,3.40122e-05,1.102e-06,0.5364
0.0725,1,0.072800003,0.0052998404,0.0003858284,2.80883e-05,0.6598
-0.0125,0,-0.0131000001,0.00017161,-2.2481e-06,2.94e-08,0.4997
-0.0025,0,-0.0005,2.5e-07,-1e-10,0.0,0.3753
-0.2475,0,-0.2494000047,0.0622003624,-0.0155127707,0.0038688851,0.3341
0.1825,1,0.1832000017,0.0335622406,0.0061486025,0.001126424,0.642
0.0325,1,0.0313999988,0.0009859599,3.09591e-05,9.721e-07,0.5288
0.0725,1,0.070600003,0.0049843604,0.0003518959,2.48438e-05,0.9125
0.1825,1,0.1827999949,0.0334158382,0.006108415,0.0011166182,0.5949
0.1875,1,0.1897999942,0.0360240378,0.0068373622,0.0012977313,0.634
-0.0875,0,-0.0860000029,0.0073960005,-0.0006360561,5.47008e-05,0.2849
-0.0225,0,-0.0231999997,0.00053824,-1.24872e-05,2.897e-07,0.4388
0.1375,1,0.1395999938,0.0194881583,0.0027205468,0.0003797883,0.6572
0.1775,1,0.1794999987,0.0322202495,0.0057835347,0.0010381445,0.5853
0.0175,1,0.0172000006,0.00029584,5.0884e-06,8.75e-08,0.5787
0.1575,1,0.1573999971,0.0247747591,0.003899547,0.0006137887,0.5149
0.0275,1,0.0297999997,0.00088804,2.64636e-05,7.886e-07,0.5497
0.0475,1,0.0474999994,0.0022562499,0.0001071719,5.0907e-06,0.5518
0.1125,1,0.1147999987,0.0131790397,0.0015129537,0.0001736871,0.4817
0.1925,1,0.1914000064,0.0366339625,0.0070117406,0.0013420472,0.6115
0.0425,1,0.0439000018,0.0019272102,8.46045e-05,3.7141e-06,0.5386
0.0775,1,0.077200003,0.0059598405,0.0004600997,3.55197e-05,0.6649
-0.1025,0,-0.1036999971,0.0107536894,-0.0011151576,0.0001156418,0.3666
-0.1025,0,-0.1027000025,0.0105472905,-0.0010832068,0.0001112453,0.4607
-0.0725,0,-0.074500002,0.0055502503,-0.0004134937,3.08053e-05,0.3074
-0.0025,0,-0.0015,2.25e-06,-3.4e-09,0.0,0.4869
-0.0275,0,-0.0263,0.00069169,-1.81914e-05,4.784e-07,0.3406
0.1975,1,0.1950999945,0.0380640079,0.0074262877,0.0014488687,0.5234
-0.1475,0,-0.1497000009,0.0224100903,-0.0033547905,0.0005022121,0.3734
-0.0375,0,-0.0384000018,0.0014745601,-5.66231e-05,2.1743e-06,0.4145
0.1725,1,0.1729000062,0.0298944121,0.005168744,0.0008936759,0.5613
0.1225,1,0.1225000024,0.0150062506,0.0018382657,0.0002251876,0.4515
-0.0975,0,-0.0969000012,0.0093896102,-0.0009098532,8.81648e-05,0.4294
-0.1975,0,-0.1957000047,0.0382984918,-0.007495015,0.0014667745,0.0
-0.1475,0,-0.1498000026,0.0224400408,-0.0033615182,0.0005035554,0.3897
-0.2225,0,-0.2205999941,0.0486643574,-0.0107353569,0.0023682197,0.3818
0.2125,1,0.2106000036,0.0443523615,0.0093406075,0.001967132,0.5278
0.0575,1,0.0555000007,0.0030802501,0.0001709539,9.4879e-06,0.5629
0.1275,1,0.1256999969,0.0158004892,0.0019861214,0.0002496555,0.6703
0.0275,1,0.0276999995,0.00076729,2.12539e-05,5.887e-07,0.5341
0.0675,1,0.0680999979,0.0046376097,0.0003158212,2.15074e-05,0.4649
-0.0175,0,-0.0195000004,0.00038025,-7.4149e-06,1.446e-07,0.5069
0.0125,1,0.0138999997,0.00019321,2.6856e-06,3.73e-08,0.5036
0.0075,1,0.0071,5.041e-05,3.579e-07,2.5e-09,0.4934
-0.2025,0,-0.2021999955,0.0408848382,-0.0082669141,0.00167157,0.4002
-0.1825,0,-0.1824000031,0.0332697611,-0.0060684045,0.001106877,0.4225
0.2325,1,0.2309000045,0.0533148121,0.0123103903,0.0028424692,0.5446
0.0875,1,0.0892999992,0.0079744899,0.0007121219,6.35925e-05,0.6253
0.2125,1,0.2118999958,0.0449016082,0.0095146506,0.0020161544,0.4835
-0.2325,0,-0.2346999943,0.0550840873,-0.012928235,0.0030342567,0.4796
-0.0425,0,-0.0408000015,0.0016646401,-6.79173e-05,2.771e-06,0.3622
-0.1525,0,-0.1517000049,0.0230128915,-0.0034910558,0.0005295932,0.4637
-0.1325,0,-0.1307000071,0.0170824919,-0.0022326818,0.0002918115,0.418
-0.1575,0,-0.1573999971,0.0247747591,-0.003899547,0.0006137887,0.4268
-0.1475,0,-0.1464000046,0.0214329614,-0.0031377856,0.0004593718,0.4428
-0.0725,0,-0.0719999969,0.0051839996,-0.000373248,2.68739e-05,0.4665
-0.0625,0,-0.0610000007,0.0037210001,-0.000226981,1.38458e-05,0.8903
0.1575,1,0.1551000029,0.0240560109,0.0037310874,0.0005786917,0.6613
0.2375,1,0.2363000065,0.0558376931,0.0131944472,0.003117848,1.0
0.1775,1,0.1785999984,0.0318979594,0.0056969755,0.0010174798,0.6843
0.0825,1,0.0813999996,0.0066259599,0.0005393531,4.39033e-05,0.5806
-0.2025,0,-0.2011999935,0.0404814374,-0.0081448649,0.0016387468,0.3874
-0.2175,0,-0.2155999988,0.0464833595,-0.0100218123,0.0021607027,0.0
0.2225,1,0.2233999968,0.0499075586,0.0111493484,0.0024907644,1.0
-0.0575,0,-0.059799999,0.0035760399,-0.0002138472,1.27881e-05,0.0
0.0425,1,0.0412000008,0.0016974401,6.99345e-05,2.8813e-06,0.5215
0.0425,1,0.0430000015,0.0018490001,7.9507e-05,3.4188e-06,0.6148
0.2375,1,0.2362000048,0.0557904423,0.0131777027,0.0031125734,0.5143
0.0325,1,0.0309999995,0.000961,2.9791e-05,9.235e-07,0.8274
0.0425,1,0.0428000018,0.0018318402,7.84028e-05,3.3556e-06,0.5409
0.0875,1,0.0882000029,0.0077792405,0.000686129,6.05166e-05,0.5806
0.2325,1,0.234799996,0.0551310381,0.0129447675,0.0030394314,0.5829
0.1825,1,0.1842000037,0.0339296414,0.0062498401,0.0011512206,0.6409
0.0375,1,0.0390999988,0.0015288099,5.97765e-05,2.3373e-06,0.5546
0.1125,1,0.1142000034,0.0130416408,0.0014893554,0.0001700844,1.0
0.2125,1,0.2114000022,0.0446899609,0.0094474578,0.0019971926,0.7554
0.2425,1,0.2448000014,0.0599270407,0.0146701396,0.0035912502,0.6104
0.1425,1,0.1442999989,0.0208224897,0.0030046852,0.0004335761,0.5156
0.0475,1,0.0482000001,0.00232324,0.0001119802,5.3974e-06,0.5941
0.1875,1,0.1852000058,0.0342990421,0.0063521828,0.0011764243,0.5676
0.1625,1,0.1629000008,0.0265364103,0.0043227813,0.0007041811,0.8767
0.1425,1,0.1406999975,0.0197964893,0.002785366,0.000391901,0.5225
0.0675,1,0.066399999,0.0044089599,0.0002927549,1.94389e-05,0.5843
0.1875,1,0.186499998,0.0347822492,0.0064868894,0.0012098049,0.5342
0.0675,1,0.068400003,0.0046785604,0.0003200135,2.18889e-05,0.4064
-0.1875,0,-0.1870999932,0.0350064075,-0.0065496986,0.0012254486,0.3941
0.0175,1,0.0196000002,0.00038416,7.5295e-06,1.476e-07,0.0
0.2275,1,0.2292000055,0.0525326425,0.012040482,0.0027596785,0.5226
0.1575,1,0.1592999995,0.0253764898,0.0040424748,0.0006439662,0.7166
0.1875,1,0.1896000057,0.0359481622,0.0068157718,0.0012922704,0.6377
-0.0575,0,-0.0582000017,0.0033872402,-0.0001971374,1.14734e-05,0.4438
-0.1125,0,-0.1123000011,0.0126112902,-0.0014162479,0.0001590446,0.4742
-0.0525,0,-0.0516000018,0.0026625602,-0.0001373881,7.0892e-06,0.4268
0.1475,1,0.1491000056,0.0222308117,0.0033146141,0.000494209,0.61
0.2175,1,0.2198999971,0.0483560087,0.0106334862,0.0023383036,0.6142
0.2275,1,0.2284000069,0.0521665631,0.0119148434,0.0027213503,0.5972
-0.0425,0,-0.0412999988,0.0017056899,-7.0445e-05,2.9094e-06,0.5397
0.0925,1,0.0939000025,0.0088172105,0.0008279361,7.77432e-05,0.5032
0.0125,1,0.0120999999,0.00014641,1.7716e-06,2.14e-08,0.511
0.1775,1,0.1780000031,0.0316840011,0.0056397523,0.0010038759,0.6073
0.2275,1,0.2260999978,0.051121209,0.0115585052,0.002613378,0.5958
0.0275,1,0.0271000005,0.00073441,1.99025e-05,5.394e-07,0.4918
0.0175,1,0.0196000002,0.00038416,7.5295e-06,1.476e-07,0.4344
-0.1325,0,-0.132100001,0.0174504103,-0.0023051992,0.0003045168,0.442
-0.1175,0,-0.1159999967,0.0134559992,-0.0015608959,0.0001810639,0.3236
0.0175,1,0.0196000002,0.00038416,7.5295e-06,1.476e-07,0.259
-0.1475,0,-0.1465000063,0.0214622519,-0.00314422,0.0004606283,1.0
0.0175,1,0.0196000002,0.00038416,7.5295e-06,1.476e-07,0.0
0.2475,1,0.2463999987,0.0607129593,0.0149596731,0.0036860634,0.6045
0.2225,1,0.2248000056,0.0505350425,0.0113602778,0.0025537905,0.8818
0.2125,1,0.2143999934,0.0459673572,0.0098554011,0.0021129979,0.6151
0.2325,1,0.2301999927,0.0529920366,0.0121987664,0.0028081559,0.4825
0.2125,1,0.2114000022,0.0446899609,0.0094474578,0.0019971926,0.6449
0.2375,1,0.238199994,0.0567392371,0.0135152859,0.003219341,1.0
0.1775,1,0.1770000011,0.0313290004,0.0055452331,0.0009815063,0.6152
0.2325,1,0.2304999977,0.053130249,0.0122465223,0.0028228234,1.0
-0.0625,0,-0.061900001,0.0038316101,-0.0002371767,1.46812e-05,0.4872
-0.0275,0,-0.0254999995,0.00065025,-1.65814e-05,4.228e-07,0.6367
0.2425,1,0.2416999936,0.0584188869,0.0141198446,0.0034127663,1.0
0.1675,1,0.1650999933,0.0272580078,0.0045002969,0.000742999,0.562
0.1475,1,0.1483999938,0.0220225582,0.0032681475,0.0004849931,0.8521
0.1475,1,0.1481000036,0.0219336111,0.0032483679,0.0004810833,0.5164
0.0325,1,0.0328000002,0.00107584,3.52876e-05,1.1574e-06,1.0
0.1825,1,0.1836999953,0.0337456883,0.0061990828,0.0011387715,0.5683
0.1425,1,0.144600004,0.0209091611,0.0030234648,0.000437193,0.8243
-0.1675,0,-0.1674000025,0.0280227608,-0.0046910102,0.0007852751,0.3628
0.1425,1,0.1413999945,0.0199939584,0.0028271456,0.0003997584,0.5578
0.1175,1,0.1155000031,0.0133402507,0.001540799,0.0001779623,0.6489
0.1525,1,0.1544999927,0.0238702478,0.0036879531,0.0005697887,0.593
0.1875,1,0.1890999973,0.035758809,0.0067619907,0.0012786924,0.7486
-0.0625,0,-0.0603,0.00363609,-0.0002192562,1.32212e-05,0.3507
0.0475,1,0.0493000001,0.00243049,0.0001198232,5.9073e-06,0.5648
-0.1075,0,-0.1084000021,0.0117505605,-0.0012737608,0.0001380757,0.3229
0.2275,1,0.2284000069,0.0521665631,0.0119148434,0.0027213503,0.7245
-0.0275,0,-0.0261000004,0.00068121,-1.77796e-05,4.64e-07,0.4767
-0.0475,0,-0.0465000011,0.0021622501,-0.0001005446,4.6753e-06,0.5324
0.0725,1,0.0733999982,0.0053875597,0.0003954469,2.90258e-05,0.5431
0.1125,1,0.1121999994,0.0125888399,0.0014124678,0.0001584789,0.4762
-0.0325,0,-0.0344999991,0.0011902499,-4.10636e-05,1.4167e-06,0.4461
0.1975,1,0.1955000013,0.0382202505,0.007472059,0.0014607875,0.623
0.1125,1,0.1133999974,0.0128595594,0.001458274,0.0001653683,1.0
0.1575,1,0.1557999998,0.0242736399,0.0037818331,0.0005892096,0.7001
0.1475,1,0.1488000005,0.0221414402,0.0032946463,0.0004902434,0.6569
0.1425,1,0.1421999931,0.020220838,0.002875403,0.0004088823,0.7063
0.0725,1,0.0732000023,0.0053582403,0.0003922232,2.87107e-05,0.5165
0.0425,1,0.0427000001,0.00182329,7.78545e-05,3.3244e-06,0.5357
0.0975,1,0.0996999964,0.0099400893,0.0009910269,9.88054e-05,0.4054
-0.1875,0,-0.189199999,0.0357966396,-0.0067727242,0.0012813994,0.3478
0.0175,1,0.0196000002,0.00038416,7.5295e-06,1.476e-07,0.8995
0.0925,1,0.0926999971,0.0085932895,0.0007965979,7.38446e-05,0.5324
0.0625,1,0.0648000017,0.0041990402,0.0002720978,1.76319e-05,0.9351
-0.1625,0,-0.1625999957,0.0264387586,-0.004298942,0.000699008,0.3801
-0.2375,0,-0.2397000045,0.0574560921,-0.0137722255,0.0033012025,0.3229
0.2175,1,0.2168000042,0.0470022418,0.0101900862,0.0022092107,0.6136
0.0425,1,0.0408000015,0.0016646401,6.79173e-05,2.771e-06,0.7104
-0.1425,0,-0.1409000009,0.0198528103,-0.002797261,0.0003941341,0.2276
-0.2225,0,-0.2208999991,0.0487968096,-0.0107792152,0.0023811286,0.0
0.1625,1,0.1620000005,0.0262440002,0.004251528,0.0006887475,1.0
0.2475,1,0.2470999956,0.0610584078,0.0150875323,0.0037281292,0.5565
0.0025,1,0.0014,1.96e-06,2.7e-09,0.0,0.4944
-0.0125,0,-0.0110999998,0.00012321,-1.3676e-06,1.52e-08,0.4831
0.0175,1,0.0196000002,0.00038416,7.5295e-06,1.476e-07,0.3369
0.0825,1,0.0812000036,0.0065934406,0.0005353874,4.34735e-05,0.6129
0.1875,1,0.1894000024,0.0358723609,0.0067942252,0.0012868263,0.6722
0.0575,1,0.056499999,0.0031922499,0.0001803621,1.01905e-05,0.4918
0.0175,1,0.0196000002,0.00038416,7.5295e-06,1.476e-07,0.5748
0.0725,1,0.0728999972,0.0053144096,0.0003874204,2.82429e-05,0.6662
-0.0275,0,-0.0251000002,0.00063001,-1.58133e-05,3.969e-07,0.319
0.0175,1,0.0196000002,0.00038416,7.5295e-06,1.476e-07,0.0
0.1875,1,0.1875,0.03515625,0.0065917969,0.0012359619,0.6464
0.0175,1,0.0196000002,0.00038416,7.5295e-06,1.476e-07,0.9275
0.0175,1,0.0196000002,0.00038416,7.5295e-06,1.476e-07,0.7223
-0.0175,0,-0.0193000007,0.00037249,-7.1891e-06,1.387e-07,0.4645
-0.0725,0,-0.0710000023,0.0050410003,-0.000357911,2.54117e-05,0.4482
0.0475,1,0.0458999984,0.0021068099,9.67026e-05,4.4386e-06,0.7609
0.1775,1,0.1784999967,0.0318622488,0.0056874113,0.0010152029,0.564
0.1275,1,0.1280999929,0.0164096082,0.0021020707,0.0002692752,1.0
0.2075,1,0.207100004,0.0428904116,0.0088826044,0.0018395874,1.0
0.2425,1,0.2426999956,0.0589032879,0.0142958277,0.0034695973,1.0
0.2125,1,0.2122000009,0.0450288404,0.00955512,0.0020275965,0.6604
-0.1975,0,-0.1959999949,0.038415998,-0.0075295354,0.0014757889,0.4191
-0.1625,0,-0.1618999988,0.0262116096,-0.0042436596,0.0006870485,0.3531
-0.0675,0,-0.0662999973,0.0043956896,-0.0002914342,1.93221e-05,0.4447
-0.0025,0,-0.0040000002,1.6e-05,-6.4e-08,3e-10,0.4321
-0.1375,0,-0.135800004,0.0184416411,-0.0025043749,0.0003400941,0.5216
0.0425,1,0.0432000011,0.0018662401,8.06216e-05,3.4829e-06,0.5025
0.0775,1,0.0763000026,0.0058216904,0.000444195,3.38921e-05,0.4099
-0.1825,0,-0.1802999973,0.032508089,-0.0058612084,0.0010567759,0.4405
-0.1175,0,-0.1190000027,0.0141610007,-0.0016851591,0.0002005339,0.4852
0.1575,1,0.1597000062,0.025504092,0.0040730037,0.0006504587,0.6567
0.0025,1,0.0027999999,7.84e-06,2.2e-08,1e-10,0.4974
-0.0075,0,-0.0052,2.704e-05,-1.406e-07,7e-10,0.4752
0.1875,1,0.1889999956,0.0357209983,0.0067512685,0.0012759897,1.0
