id,schid,tchid,tchexper,absent,readscore,mathscore,totalscore,boy,white_asian,black,tchwhite,tchmasters,freelunch,schurban,schrural,small,regular,aide
15602,209510,20951003,13.0,1.0,431,463,894.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
15603,212522,21252205,4.0,9.0,414,454,868.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1,0
15604,225585,22558501,13.0,6.0,427,520,947.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0
15605,176329,17632904,21.0,0.0,451,473,924.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,1
15606,231616,23161601,12.0,1.0,453,506,959.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1
15607,162184,16218401,4.0,4.0,436,468,904.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
15608,231616,23161602,9.0,0.0,434,513,947.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,0,0
15609,231616,23161602,9.0,2.0,434,513,947.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,0,0
15610,230612,23061202,4.0,12.0,445,559,1004.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0
15611,162184,16218402,5.0,9.0,436,459,895.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1
15612,261927,26192704,11.0,11.0,425,484,909.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0
15613,130085,13008503,8.0,2.0,458,559,1017.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1
15615,234628,23462801,9.0,6.0,451,602,1053.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
15616,234628,23462805,8.0,11.0,419,484,903.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
15617,234628,23462803,9.0,32.0,402,468,870.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,1
15618,234628,23462804,10.0,16.0,440,513,953.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0
15619,164198,16419802,12.0,12.0,443,506,949.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0
15622,123056,12305601,4.0,0.0,448,489,937.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1
15625,244776,24477601,6.0,44.0,447,520,967.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0
15626,166203,16620302,13.0,15.0,428,484,912.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1,0
15627,244818,24481804,9.0,8.0,421,484,905.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0
15628,244774,24477402,6.0,0.0,413,459,872.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0
15629,244745,24474502,14.0,3.0,465,559,1024.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0
15630,244831,24483102,18.0,5.0,433,500,933.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
15631,244776,24477602,8.0,16.0,384,405,789.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0
15632,244776,24477601,6.0,10.0,407,399,806.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0
15633,244774,24477401,0.0,,403,439,842.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
15634,244818,24481803,11.0,9.0,388,392,780.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,1
15635,244755,24475507,3.0,3.0,538,602,1140.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0
15636,244799,24479901,10.0,1.0,433,513,946.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1
15638,244806,24480602,20.0,1.0,451,506,957.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1
15639,244723,24472304,6.0,33.0,393,454,847.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
15640,215533,21553303,6.0,16.0,413,463,876.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,0,0
15641,244697,24469704,22.0,0.0,405,399,804.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,1
15642,244727,24472703,12.0,2.0,403,429,832.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
15645,244727,24472704,1.0,0.0,427,468,895.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
15647,230612,23061203,6.0,13.0,451,536,987.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0
15648,244697,24469701,6.0,2.0,398,459,857.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0
15650,244776,24477603,5.0,10.0,408,429,837.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1
15651,244745,24474502,14.0,3.0,480,547,1027.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0
15653,244755,24475502,7.0,18.0,437,484,921.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
15654,252885,25288503,5.0,3.0,425,484,909.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
15655,252885,25288502,10.0,1.0,455,489,944.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0
15656,252885,25288503,5.0,1.0,439,513,952.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
15658,216536,21653601,2.0,14.0,445,513,958.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
15659,216536,21653601,2.0,0.0,439,494,933.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
15660,216536,21653602,13.0,3.0,410,478,888.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1
15661,257905,25790505,14.0,19.0,460,484,944.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,1
15662,253888,25388801,13.0,15.0,418,449,867.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1
15663,257899,25789905,12.0,13.0,418,423,841.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1
15665,257905,25790502,14.0,1.0,439,494,933.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,0,0
15666,257905,25790504,5.0,15.0,447,468,915.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0
15668,257905,25790507,11.0,7.0,445,444,889.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1
15669,257899,25789905,12.0,13.0,418,468,886.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,1
15670,257905,25790505,14.0,16.0,443,459,902.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1
15672,253888,25388801,13.0,2.0,463,576,1039.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
15673,257899,25789904,12.0,20.0,453,520,973.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,1,0
15674,257905,25790507,11.0,28.0,397,423,820.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,1
15675,257899,25789905,12.0,7.0,437,478,915.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,1
15676,257905,25790506,8.0,6.0,425,449,874.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0
15677,257899,25789904,12.0,13.0,447,528,975.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,1,0
15678,253888,25388801,13.0,22.0,425,528,953.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1
15679,257905,25790506,8.0,14.0,451,500,951.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0
15680,257905,25790504,5.0,3.0,424,449,873.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0
15681,257905,25790506,8.0,6.0,424,439,863.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,1,0
15682,257905,25790507,11.0,9.0,463,459,922.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1
15683,257905,25790504,5.0,11.0,492,494,986.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0
15684,257905,25790507,11.0,10.0,497,500,997.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1
15685,257905,25790503,13.0,9.0,455,484,939.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,0,0
15686,257899,25789901,13.0,2.0,434,494,928.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0
15687,257905,25790503,13.0,14.0,436,454,890.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0
15688,257899,25789901,13.0,11.0,470,478,948.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0
15689,261927,26192702,13.0,19.0,439,528,967.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0
15690,261927,26192702,13.0,24.0,476,576,1052.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0
15691,221574,22157404,2.0,18.0,416,478,894.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
15692,221574,22157403,8.0,0.0,393,478,871.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0
15693,216536,21653605,1.0,19.0,410,520,930.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
15695,112038,11203801,12.0,8.0,395,418,813.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0
15697,130085,13008501,22.0,3.0,422,473,895.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0
15699,130085,13008502,7.0,4.0,428,449,877.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0,0
15701,128068,12806803,11.0,16.0,456,478,934.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
15702,130085,13008504,11.0,4.0,410,459,869.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0
15703,130085,13008502,7.0,5.0,450,528,978.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0
15704,128068,12806803,11.0,0.0,425,494,919.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
15705,130085,13008501,22.0,5.0,433,454,887.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0
15706,205492,20549202,3.0,4.0,518,626,1144.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0
15707,130085,13008504,11.0,15.0,400,384,784.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
15709,257905,25790506,8.0,11.0,413,434,847.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,1,0
15710,161183,16118304,10.0,19.0,421,429,850.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1
15711,161176,16117601,20.0,10.0,407,513,920.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0
15712,161183,16118305,8.0,2.0,410,429,839.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
15713,161183,16118305,8.0,9.0,448,489,937.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
15714,161183,16118306,16.0,11.0,474,536,1010.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0
15715,161183,16118305,8.0,5.0,470,513,983.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
15716,161176,16117602,2.0,8.0,451,484,935.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
15717,161176,16117603,6.0,13.0,418,484,902.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
15718,161183,16118305,8.0,5.0,527,506,1033.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
15719,161176,16117603,6.0,3.0,416,536,952.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
15720,162184,16218402,5.0,8.0,430,484,914.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,1
15721,166203,16620304,1.0,3.0,463,547,1010.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0
15722,166203,16620304,1.0,10.0,503,602,1105.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0
15724,166203,16620301,11.0,3.0,434,449,883.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,0
15725,166203,16620301,11.0,30.0,434,478,912.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0
15726,112038,11203802,6.0,21.0,402,405,807.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,1,0
15727,165199,16519903,12.0,8.0,400,454,854.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,1
15728,166203,16620302,13.0,7.0,411,454,865.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0
15729,259915,25991503,5.0,8.0,425,536,961.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0
15730,123056,12305602,6.0,6.0,434,484,918.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0
15731,168214,16821402,6.0,2.0,492,536,1028.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,1
15732,208503,20850302,8.0,2.0,428,489,917.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0
15733,208503,20850303,3.0,6.0,428,489,917.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1
15734,168211,16821102,27.0,3.0,410,459,869.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
15736,259915,25991501,11.0,6.0,451,520,971.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0
15737,168214,16821403,16.0,7.0,434,506,940.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
15738,259915,25991503,5.0,20.0,413,429,842.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0
15740,168211,16821103,15.0,5.0,463,536,999.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0
15742,162184,16218401,4.0,7.0,439,506,945.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
15743,168211,16821102,27.0,3.0,425,489,914.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
15744,259915,25991501,11.0,79.0,428,444,872.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0
15747,161183,16118303,6.0,4.0,478,626,1104.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,0,0
15748,169229,16922907,12.0,15.0,463,506,969.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1
15750,169219,16921903,18.0,11.0,408,454,862.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
15751,264945,26494502,3.0,3.0,467,520,987.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
15753,169229,16922906,16.0,1.0,476,513,989.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
15754,169229,16922901,15.0,5.0,463,559,1022.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0
15755,264945,26494501,17.0,5.0,447,528,975.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
15756,169229,16922904,5.0,7.0,437,468,905.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
15757,169219,16921902,12.0,7.0,455,468,923.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0
15758,189378,18937801,17.0,12.0,431,444,875.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0
15760,264945,26494501,17.0,11.0,442,528,970.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
15761,169219,16921903,18.0,2.0,460,484,944.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
15763,201449,20144904,7.0,1.0,497,576,1073.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1
15764,201449,20144903,6.0,8.0,428,463,891.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,1,0
15766,169219,16921902,12.0,18.0,410,444,854.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0
15768,264945,26494503,3.0,36.0,451,520,971.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
15770,169229,16922903,13.0,7.0,485,520,1005.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0
15771,169219,16921902,12.0,3.0,427,478,905.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0
15772,209510,20951001,8.0,8.0,398,429,827.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0
15773,264945,26494502,3.0,8.0,467,494,961.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
15776,169231,16923103,3.0,5.0,410,468,878.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0
15777,264945,26494505,8.0,9.0,458,520,978.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0
15778,264945,26494502,3.0,5.0,460,547,1007.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
15780,169231,16923103,3.0,2.0,408,468,876.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0
15781,264945,26494505,8.0,3.0,448,484,932.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0
15782,216536,21653602,13.0,14.0,411,449,860.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1
15783,169280,16928001,12.0,6.0,418,484,902.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0
15786,262937,26293702,15.0,8.0,580,626,1206.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0
15787,201449,20144902,12.0,8.0,456,528,984.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1
15788,169231,16923102,9.0,19.0,413,449,862.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,0
15789,169231,16923101,9.0,7.0,407,468,875.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,1
15790,209510,20951001,8.0,17.0,418,454,872.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,1,0
15791,173312,17331201,11.0,18.0,492,547,1039.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
15792,173312,17331203,13.0,11.0,410,405,815.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1
15793,193422,19342201,9.0,2.0,450,520,970.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
15794,173312,17331201,11.0,19.0,470,473,943.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
15797,180344,18034404,13.0,6.0,447,500,947.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0
15798,180344,18034402,0.0,12.0,437,449,886.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,1
15799,180344,18034401,5.0,5.0,476,528,1004.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0
15801,203457,20345701,12.0,23.0,460,494,954.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,1,0
15802,234628,23462803,9.0,0.0,497,547,1044.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1
15803,203457,20345703,15.0,19.0,433,454,887.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0
15805,203452,20345204,5.0,28.0,437,489,926.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1
15806,234628,23462802,20.0,4.0,455,494,949.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1
15807,189378,18937802,2.0,9.0,451,473,924.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
15808,189382,18938202,15.0,20.0,470,513,983.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
15810,189396,18939602,4.0,2.0,439,500,939.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
15812,189396,18939602,4.0,4.0,413,429,842.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
15813,189382,18938202,15.0,1.0,448,463,911.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
15815,189396,18939601,5.0,12.0,422,494,916.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0
15817,257899,25789901,13.0,4.0,430,463,893.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0
15818,189382,18938203,14.0,8.0,443,528,971.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1
15819,189378,18937804,12.0,3.0,411,478,889.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
15820,189378,18937804,12.0,5.0,442,484,926.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0
15821,189396,18939603,12.0,35.0,421,459,880.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
15822,189396,18939603,12.0,4.0,407,454,861.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1
15824,189396,18939603,12.0,17.0,384,444,828.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1
15826,189382,18938202,15.0,23.0,443,478,921.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
15828,203457,20345701,12.0,13.0,460,520,980.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,1,0
15829,230612,23061203,6.0,2.0,437,494,931.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0
15831,170295,17029501,19.0,10.0,463,559,1022.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
15832,170295,17029502,14.0,25.0,428,423,851.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1
15833,221574,22157402,8.0,10.0,390,399,789.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,1
15834,201449,20144902,12.0,5.0,439,459,898.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1
15835,201449,20144901,4.0,7.0,463,513,976.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0
15837,162184,16218402,5.0,2.0,413,459,872.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1
15838,203452,20345203,19.0,2.0,554,513,1067.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
15839,203452,20345204,5.0,6.0,419,444,863.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1
15840,203457,20345703,15.0,15.0,468,478,946.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
15841,203452,20345201,19.0,6.0,398,454,852.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0
15842,212522,21252204,17.0,18.0,485,602,1087.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0
15843,128079,12807901,8.0,5.0,393,439,832.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
15844,128079,12807901,8.0,7.0,431,454,885.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
15845,205492,20549201,0.0,31.0,416,459,875.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1
15846,191411,19141103,13.0,3.0,497,576,1073.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,1,0
15848,161183,16118304,10.0,5.0,490,528,1018.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1
15851,205491,20549103,3.0,5.0,436,513,949.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
15852,161183,16118301,12.0,4.0,430,454,884.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0
15853,234628,23462805,8.0,3.0,419,489,908.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
15856,205490,20549001,3.0,5.0,434,473,907.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0
15857,212522,21252201,,8.0,440,468,908.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1
15860,161183,16118303,6.0,6.0,474,626,1100.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0
15861,130085,13008504,11.0,16.0,434,473,907.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0
15862,205489,20548904,10.0,4.0,458,489,947.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0
15863,205492,20549201,0.0,17.0,434,454,888.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1
15864,205490,20549003,12.0,2.0,391,418,809.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1,0
15865,205492,20549201,0.0,3.0,408,478,886.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1
15866,205490,20549003,12.0,3.0,380,405,785.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1,0
15867,130085,13008504,11.0,0.0,390,399,789.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0
15868,205488,20548802,12.0,11.0,442,494,936.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
15870,128068,12806801,12.0,38.0,416,463,879.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0
15871,205491,20549103,3.0,1.0,468,536,1004.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
15872,128068,12806802,1.0,12.0,407,434,841.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
15873,205491,20549101,0.0,15.0,480,528,1008.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0
15874,212522,21252203,21.0,14.0,455,576,1031.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0
15875,205492,20549203,24.0,8.0,518,626,1144.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,0
15876,203457,20345702,9.0,9.0,450,468,918.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1
15877,203457,20345702,9.0,12.0,450,468,918.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1
