id,t,time,educ,exper,score,motheduc,fatheduc,broken,sibs,wage
823,5,6,15,7,0.65,5,0,1,8,21.98
235,5,7,11,5,-0.34,12,8,1,6,7.69
106,5,5,12,9,-0.15,12,12,0,4,29.37
1845,5,7,12,10,-0.52,12,12,0,0,4.53
362,5,10,13,8,0.92,12,16,0,2,9.87
1159,5,6,12,5,0.66,12,12,1,3,4.22
1369,5,12,10,13,-1.14,16,14,0,2,7.17
1380,5,13,13,10,1.27,13,20,0,0,13.46
749,5,5,12,9,-0.25,12,12,0,1,7.32
503,5,11,15,11,0.68,17,20,0,3,6.69
368,5,6,15,6,0.6,18,20,0,4,14.3
2068,5,9,10,11,0.04,8,8,1,4,10.07
1669,5,10,12,10,0.49,9,9,0,3,8.94
713,5,5,12,4,0.14,12,10,0,1,18.92
2017,5,8,9,10,-2.21,6,2,0,7,5.75
1080,5,10,15,7,1.24,14,16,0,2,12.55
1305,5,9,13,12,0.84,12,15,0,4,4.95
1921,5,4,14,5,-1.12,8,9,0,8,8.33
818,5,5,15,4,1.43,15,15,0,4,18.36
1143,5,4,11,8,-0.04,12,10,0,4,9.03
629,5,6,12,8,-0.58,12,12,0,4,11.13
2148,5,4,12,9,0.95,12,16,0,2,10.18
1886,5,8,9,9,-1.2,4,2,0,7,5.7
1762,5,8,13,9,-0.77,14,12,0,1,8.94
901,5,11,15,8,0.6,12,16,0,5,15.8
1274,5,6,16,6,1.35,12,16,1,1,14.88
960,5,14,18,9,1.33,16,16,0,1,61.56
1098,5,10,15,8,1.23,12,12,0,2,21.98
350,5,4,12,7,0.56,12,12,0,4,12.06
231,5,8,14,7,0.49,12,12,0,3,9.03
1627,5,9,12,8,-1.26,12,14,0,3,12.55
1919,5,13,14,9,0.12,11,6,0,2,9.03
738,5,5,12,4,0.32,13,10,1,1,13.07
882,5,11,15,7,1.01,16,16,0,2,10.91
479,5,11,14,7,0.99,12,12,0,3,9.3
1958,5,5,13,5,0.18,13,12,1,2,4.39
675,5,4,12,6,0.01,12,8,0,1,8.08
1576,5,4,12,7,-0.42,14,6,0,3,18.92
425,5,14,12,13,0.8,12,14,0,2,8.94
244,5,11,9,13,-1.53,12,12,0,3,10.59
1181,5,9,11,8,0.13,11,12,1,3,10.7
1056,5,4,15,2,0.09,12,10,0,3,10.91
395,5,9,11,9,0.59,12,9,0,2,3.53
1937,5,10,11,15,0.83,12,12,1,5,4.39
452,5,8,12,7,0.87,12,14,0,4,9.58
2147,5,8,14,3,0.64,20,20,1,2,9.21
484,5,7,12,6,-0.27,16,16,0,1,7.54
792,5,7,12,9,-1.23,12,12,0,1,7.39
645,5,14,15,13,1.2,14,14,1,0,4.71
396,5,5,12,6,-0.42,12,12,0,5,22.2
625,5,10,10,9,-0.77,12,12,0,6,6.42
1445,5,9,12,6,0.97,12,14,0,2,20.09
164,5,9,12,11,-0.79,12,12,0,3,9.21
1384,5,13,13,15,0.05,11,11,0,2,12.94
212,5,6,12,10,-2.31,8,4,0,10,1.82
940,5,9,14,9,1.24,12,10,0,2,6.05
1764,5,12,11,16,-0.32,9,6,1,2,5.99
574,5,7,12,11,-0.94,12,8,1,3,9.68
1284,5,12,10,12,-0.58,13,12,1,1,14.15
2044,5,8,10,7,-0.4,12,11,0,3,9.21
794,5,10,12,8,0.46,12,12,0,2,5.47
1313,5,5,12,6,-0.11,12,18,0,4,9.78
210,5,7,13,4,1.12,12,10,0,2,6.75
417,5,8,12,9,0.25,11,11,0,3,8.76
789,5,13,18,5,1.61,14,8,0,1,24.05
1960,5,10,12,8,-0.7,10,12,0,4,8.58
2078,5,7,12,7,-1.18,16,16,0,1,14.15
356,5,4,12,7,-0.25,12,9,0,2,9.39
232,5,7,12,11,0.11,12,12,0,3,17.99
806,5,8,16,5,1.12,12,12,0,1,48.91
299,5,12,15,8,1.08,12,12,0,3,18.17
1666,5,13,12,14,-2.09,11,9,0,4,4.9
2063,5,11,15,6,0.31,12,12,0,1,4.31
876,6,5,12,6,-1.04,10,9,1,4,5.64
1868,6,10,12,11,-0.36,12,15,0,13,4.22
807,6,10,15,7,1.32,16,18,0,1,8.08
1091,6,10,9,13,-1.44,9,9,1,4,5.99
507,6,11,12,9,0.5,12,12,0,4,10.18
718,6,8,13,12,-0.49,12,12,1,3,17.12
1732,6,11,9,12,-0.7,10,12,0,3,8.0
145,6,5,12,7,0.38,12,12,0,1,18.17
1071,6,5,11,8,-0.95,10,8,0,5,17.46
1897,6,13,10,15,-1.56,5,16,0,9,3.1
21,6,8,12,8,1.18,12,16,0,2,26.84
774,6,9,11,11,0.0,12,12,0,1,17.64
1798,6,8,12,8,-0.9,12,10,0,3,17.46
656,6,6,13,7,-0.32,12,12,1,2,9.78
135,6,9,12,7,-1.51,12,9,0,1,15.64
1376,6,12,13,10,-0.95,7,13,0,2,5.81
1925,6,11,14,10,-0.8,2,5,0,8,16.61
410,6,13,12,11,-0.73,11,12,0,2,8.94
1171,6,8,16,7,1.09,15,14,0,3,7.92
1532,6,7,12,7,-1.76,8,11,0,2,4.95
1689,6,10,12,9,0.85,15,14,0,5,17.46
169,6,9,12,11,-1.01,11,11,0,2,26.05
659,6,8,12,8,-0.02,12,14,0,1,10.28
406,6,13,11,18,-0.98,11,4,0,2,5.31
1555,6,5,12,6,0.92,12,12,0,1,19.11
1237,6,8,12,11,-0.45,12,10,0,4,19.3
349,6,11,12,13,-0.31,10,14,0,6,7.54
808,6,14,12,15,-0.33,3,0,0,4,11.59
1036,6,5,12,6,-0.19,12,12,0,1,8.25
1802,6,12,12,11,-1.92,12,12,0,5,4.1
755,6,13,12,10,-0.5,12,12,0,2,5.81
1593,6,10,13,10,0.25,14,14,0,1,4.14
898,6,8,13,4,-1.92,12,7,0,4,8.67
120,6,6,12,5,1.05,11,12,0,3,9.21
1486,6,12,16,7,1.24,13,18,0,4,16.61
610,6,10,17,9,0.48,6,13,0,11,10.59
1655,6,13,12,12,0.75,8,9,0,2,11.7
1534,6,12,10,12,-1.35,12,11,0,2,7.1
1744,6,10,12,10,-2.27,9,8,0,1,3.6
394,6,5,12,7,-0.26,12,9,0,2,11.36
2107,6,10,12,10,0.97,12,12,0,6,11.94
1803,6,6,15,5,0.53,12,12,0,3,12.43
1981,6,14,11,16,-2.58,3,3,0,8,13.46
1291,6,11,12,8,-0.08,12,12,0,2,4.44
2131,6,9,12,9,0.06,12,16,0,1,11.7
1337,6,9,12,12,0.61,17,12,0,1,12.94
1923,6,5,12,4,-1.05,6,6,0,2,10.07
1017,6,7,12,8,-1.11,13,14,0,3,6.55
751,6,11,12,12,0.03,10,12,0,2,12.3
1161,6,12,17,6,1.6,12,18,0,1,15.49
2072,6,5,10,7,-0.06,12,12,0,3,8.58
1912,6,7,9,12,-2.55,4,4,0,16,12.3
424,6,9,12,6,-0.43,9,12,1,2,9.49
1648,6,6,15,5,0.87,12,15,0,3,7.77
1332,6,7,12,6,0.22,16,16,0,2,8.25
2097,6,14,12,12,0.21,12,13,0,2,5.64
1713,6,9,14,5,1.09,12,10,0,2,12.94
356,6,5,12,8,-0.25,12,9,0,2,11.02
1507,6,11,15,8,1.07,12,12,0,3,10.91
911,6,12,13,10,-0.28,12,12,0,3,7.32
1276,6,5,12,8,0.02,12,16,0,3,11.36
1893,6,5,12,4,-0.1,12,15,0,3,12.68
1646,6,10,16,7,0.62,13,16,0,1,13.2
926,6,8,12,6,-0.36,8,8,0,1,14.44
1601,6,11,9,12,0.71,11,6,1,4,6.96
1349,6,11,12,8,-0.5,12,8,0,2,11.13
883,6,10,15,7,1.05,17,17,0,2,26.05
1832,6,11,12,12,-1.79,7,12,0,7,6.75
1918,6,11,12,8,-1.3,6,6,0,2,9.21
530,6,7,12,8,0.17,12,12,0,2,3.13
568,6,10,13,8,0.99,12,16,0,1,5.99
1690,6,5,16,1,1.28,12,12,0,3,6.3
345,6,13,16,9,1.22,8,12,0,2,15.8
1691,6,7,15,3,1.07,12,12,0,3,10.07
65,6,8,15,9,0.78,13,20,0,1,14.88
841,6,8,14,10,0.71,4,7,0,5,14.73
693,6,10,9,14,-0.79,10,12,0,2,11.25
1818,6,11,15,9,-1.13,4,8,1,4,20.91
2,6,11,15,9,1.5,12,12,0,1,12.18
605,6,13,12,11,0.31,12,12,0,1,14.88
649,6,7,12,10,-0.31,12,10,0,0,17.46
32,6,11,20,6,0.71,11,8,0,2,11.02
1844,6,5,9,10,-1.93,11,10,1,10,7.77
769,6,10,13,9,0.65,8,8,0,0,21.76
1628,6,8,12,8,0.02,12,12,0,3,5.1
390,6,7,9,12,-1.46,12,12,1,2,14.59
1605,6,8,16,7,0.77,12,12,1,3,14.01
1115,6,9,12,8,1.19,13,12,0,4,8.5
239,6,14,15,9,-0.56,13,14,0,3,20.7
1387,6,9,12,8,0.1,12,12,1,4,9.39
749,6,6,12,10,-0.25,12,12,0,1,7.85
63,6,7,15,2,0.61,16,17,0,1,10.8
1134,6,14,18,9,1.63,14,16,0,3,18.17
701,6,7,12,6,-1.37,12,12,0,1,11.82
1215,6,11,15,7,1.51,12,16,0,4,14.01
2039,6,12,12,14,-2.58,4,3,0,1,9.3
1642,6,5,12,7,0.53,12,12,0,3,8.17
1748,6,12,11,12,0.68,11,12,0,3,11.7
700,6,6,12,7,0.97,12,12,0,3,12.94
690,6,6,9,11,0.17,15,13,1,5,10.59
533,6,14,9,14,-1.42,12,9,1,9,6.62
247,6,9,12,10,-0.19,10,12,0,4,2.75
651,6,12,13,10,-0.46,13,9,0,1,3.82
48,6,5,12,7,-0.59,12,14,1,0,5.7
917,6,9,13,11,0.87,12,12,0,3,15.03
1247,6,12,12,9,-0.53,12,12,0,5,14.88
1120,6,7,12,11,-1.72,12,9,0,1,12.06
1393,6,5,11,11,-0.05,12,12,0,4,6.17
1641,6,10,15,8,0.53,19,16,0,2,19.69
1448,6,13,12,15,-0.38,12,11,1,3,16.12
1751,6,11,16,11,1.09,16,17,0,2,37.34
1976,6,9,12,6,-1.68,10,0,1,7,8.25
1361,6,6,15,6,1.15,16,0,0,0,16.12
111,6,12,11,12,0.16,12,12,0,3,16.78
302,6,9,15,6,1.07,12,13,0,2,10.49
1613,6,7,14,9,-0.05,16,14,0,2,6.42
1138,6,10,15,10,0.23,16,18,0,8,29.96
853,6,12,12,13,-1.26,7,12,0,0,22.87
1442,6,6,12,8,0.58,12,16,0,2,20.91
1280,6,6,9,8,-0.13,11,10,0,1,7.32
687,6,5,14,6,1.32,12,12,0,2,14.01
1240,6,5,12,8,0.4,12,12,0,2,13.33
909,6,9,11,10,-0.22,12,12,0,6,36.97
532,6,10,9,12,-0.74,12,9,1,9,14.01
1367,6,11,15,5,1.27,12,10,1,1,11.7
1096,6,11,17,6,1.04,12,14,0,1,19.89
403,6,8,12,7,-2.09,6,3,0,1,8.17
931,6,9,12,12,0.44,12,12,0,1,12.68
844,6,11,12,8,-2.19,9,10,0,2,4.39
311,6,5,16,4,0.03,12,12,0,1,7.17
288,6,7,12,10,-0.76,14,14,1,3,8.41
1029,6,7,12,10,0.63,12,19,0,3,13.2
1617,6,10,12,8,0.42,12,16,1,4,15.64
795,6,13,12,13,1.02,12,10,0,2,2.97
15,6,9,13,7,0.28,10,12,1,3,10.7
106,6,6,12,10,-0.15,12,12,0,4,18.36
2108,6,13,12,12,1.17,12,12,0,6,10.38
888,6,12,12,9,-0.57,12,14,0,6,16.78
1065,6,13,12,11,0.49,12,8,1,6,14.44
210,6,8,13,5,1.12,12,10,0,2,7.61
1344,6,9,12,10,1.1,8,7,1,3,5.93
188,6,10,17,6,0.01,14,16,0,1,10.07
324,6,5,12,6,0.23,8,10,0,6,9.12
626,6,9,12,13,0.33,12,12,0,4,10.59
1986,6,13,10,15,-1.78,5,3,1,3,4.53
1959,6,10,12,11,-1.37,2,2,1,6,6.75
889,6,8,10,9,0.46,12,12,0,5,15.96
1217,6,12,19,9,1.22,14,16,0,3,33.45
1935,6,7,12,7,0.17,14,18,0,1,9.3
1665,6,10,12,12,-0.13,12,12,0,3,16.28
1473,6,14,12,13,0.06,12,12,0,4,17.46
1352,6,7,12,11,0.4,12,12,0,3,17.81
1059,6,9,12,12,0.19,12,12,0,2,14.15
1736,6,9,9,17,-1.74,12,12,0,4,7.54
405,6,10,15,10,0.81,12,8,0,3,25.03
1047,6,10,12,8,-0.36,12,8,1,1,13.33
1806,6,14,16,8,-0.66,8,11,0,5,9.21
1035,6,6,12,7,-0.58,12,12,0,4,19.3
536,6,9,14,11,-0.35,8,4,0,3,9.39
1208,6,8,15,9,0.69,13,18,0,2,12.94
2040,6,5,9,11,-3.14,6,0,0,7,6.17
1614,6,13,12,12,0.55,16,14,0,2,8.33
1831,6,14,15,15,-1.54,12,9,0,3,16.78
275,6,6,12,8,0.19,13,12,1,1,13.07
1275,6,6,13,5,0.94,12,12,1,3,4.85
312,6,6,15,2,0.97,12,12,0,1,11.47
316,6,5,12,8,0.51,12,12,0,2,15.33
674,6,13,15,9,0.68,12,18,0,2,13.2
696,6,14,15,13,0.35,16,13,1,3,8.41
894,6,7,15,8,0.76,18,20,0,2,13.33
1386,6,13,14,8,-0.53,12,12,0,2,16.78
1991,6,11,17,10,0.6,12,12,0,1,13.87
1675,6,9,12,10,0.77,12,12,0,3,10.91
666,6,13,15,7,0.4,14,16,0,2,14.3
624,6,8,12,7,-0.77,12,12,0,6,8.25
1297,6,7,12,9,-0.43,12,12,0,3,6.75
1392,6,13,16,9,-0.93,12,12,1,1,10.18
2050,6,12,12,12,-2.13,7,9,0,7,5.93
2070,6,12,16,9,0.84,12,8,0,1,10.28
1343,6,11,13,14,-0.67,10,12,1,2,7.32
2175,6,10,16,6,1.08,16,14,0,2,20.29
1530,6,7,10,13,-0.77,12,9,1,1,4.95
453,6,12,12,11,-0.71,12,14,0,3,5.53
359,6,9,19,5,0.78,16,16,0,4,18.73
1950,6,11,12,10,-1.18,11,8,0,6,9.58
235,6,8,11,6,-0.34,12,8,1,6,7.1
1000,6,8,12,10,-0.78,12,12,0,3,24.53
772,6,9,15,8,0.75,12,18,0,3,11.36
2008,6,7,12,6,-0.5,8,7,0,5,18.92
1050,6,6,13,5,1.02,16,13,0,5,14.73
1298,6,6,12,9,0.5,14,12,0,3,12.18
2016,6,12,11,10,-1.39,0,0,1,6,5.1
1391,6,14,14,15,1.44,10,8,0,1,13.6
1752,6,11,15,9,0.56,15,12,0,4,13.33
449,6,6,11,9,-0.11,12,13,1,5,7.54
1501,6,5,14,7,0.97,12,14,0,3,7.46
861,6,5,13,7,0.87,12,10,0,2,9.87
975,6,6,13,7,1.06,11,12,0,3,18.54
869,6,10,15,11,0.13,15,16,0,5,16.95
1301,6,9,13,8,0.72,16,14,0,2,15.64
372,6,11,12,14,0.22,12,14,0,3,35.52
126,6,5,12,6,0.25,12,16,0,1,7.85
953,6,8,15,8,0.76,12,15,0,5,17.99
495,6,13,12,12,0.19,12,8,0,3,7.85
1581,6,10,12,11,-1.26,12,14,0,2,8.08
789,6,14,18,6,1.61,14,8,0,1,24.53
1570,6,9,12,10,-0.12,16,16,0,1,6.82
107,6,5,12,8,-0.75,12,12,0,4,13.33
496,6,12,11,12,0.51,13,13,0,5,16.78
119,6,7,12,9,1.29,11,12,0,3,19.11
723,6,14,15,10,0.94,15,16,0,2,12.94
692,6,14,16,8,-0.19,12,12,0,2,11.13
857,6,13,11,12,0.37,14,8,1,0,8.67
1346,6,5,12,7,-1.37,12,15,0,4,24.53
1900,6,5,12,8,0.89,14,20,0,2,2.8
741,6,13,14,8,0.84,18,19,1,1,10.49
1084,6,10,12,9,0.92,11,9,0,8,11.36
721,6,12,20,5,1.6,16,18,0,2,22.87
1248,6,12,12,13,0.51,14,14,0,3,16.61
2167,6,13,15,8,0.29,16,14,0,1,16.78
43,6,11,12,8,-0.12,9,12,0,5,10.7
1783,6,11,15,5,1.11,12,18,0,5,11.59
725,6,9,11,9,0.18,12,16,0,6,7.39
1561,6,13,15,9,0.26,12,14,0,2,15.33
2080,6,14,16,10,0.2,14,16,0,5,22.87
74,6,10,13,9,0.31,10,14,0,3,6.42
1904,6,13,12,17,-0.2,5,6,0,4,16.95
787,6,12,10,14,-1.33,8,2,0,12,6.69
642,6,9,12,9,0.09,12,16,0,5,9.12
33,6,6,12,11,0.18,6,7,0,3,14.15
1324,6,12,14,10,-1.68,12,11,0,1,11.94
1107,6,5,12,7,-0.52,12,12,0,1,14.73
851,6,7,15,6,0.8,12,12,0,4,9.58
1717,6,6,9,9,-1.26,8,8,0,4,6.3
1811,6,13,12,15,-0.54,0,4,0,9,8.67
1274,6,7,16,7,1.35,12,16,1,1,18.17
1627,6,10,12,9,-1.26,12,14,0,3,11.82
1558,6,10,12,14,-1.85,4,6,0,3,8.41
1488,6,14,17,6,1.0,13,16,0,4,10.07
1966,6,6,12,8,-1.08,9,12,1,8,6.55
310,6,8,16,6,1.38,12,12,0,0,9.58
331,6,9,14,9,0.87,12,16,0,3,7.69
39,6,7,13,11,-1.06,12,14,0,7,7.69
1528,6,7,15,8,0.39,14,14,0,5,3.29
383,6,13,13,12,-0.49,12,12,0,1,3.9
1653,6,10,15,9,0.36,12,12,0,3,15.96
1685,6,8,12,10,-0.5,12,12,0,5,5.47
731,6,6,12,8,0.25,12,6,0,3,5.58
535,6,7,16,7,1.11,14,16,0,1,27.11
849,6,10,10,10,-1.06,10,9,0,0,11.59
1553,6,13,15,12,0.2,12,16,0,1,9.21
1739,6,10,12,7,-0.13,12,16,0,2,8.76
1791,6,8,15,3,0.51,3,12,0,2,10.28
1014,6,13,10,15,-0.11,12,16,0,3,8.67
654,6,6,12,6,-0.09,3,8,0,3,11.59
113,6,9,15,10,0.64,12,12,0,3,16.61
1882,6,14,12,14,0.28,12,12,0,2,10.8
1403,6,9,12,10,-0.68,12,12,0,2,12.94
1419,6,11,12,8,-0.69,12,10,0,1,5.99
133,6,9,12,9,-0.67,7,12,1,5,10.38
1236,6,9,12,7,-0.01,12,8,0,0,7.1
622,6,5,12,8,-0.58,12,12,0,6,5.81
431,6,6,10,12,-0.32,10,10,0,1,8.33
1449,6,5,12,10,0.11,12,9,0,5,16.78
918,6,5,12,8,0.47,11,11,0,4,10.49
1987,6,14,12,13,-1.24,5,3,1,3,11.94
285,6,9,15,7,0.94,16,16,0,6,13.46
985,6,12,10,12,-0.53,9,12,0,2,10.18
205,6,8,16,9,1.04,17,17,0,2,17.64
1962,6,7,12,10,-1.53,12,6,0,6,10.7
75,6,12,12,9,-0.35,10,15,0,3,6.11
387,6,5,11,9,0.15,11,11,0,3,7.61
754,6,9,12,9,1.54,12,17,0,3,15.8
1454,6,10,12,9,-0.91,12,10,0,5,6.05
1066,6,8,12,12,0.44,10,10,0,3,13.74
1397,6,10,15,10,1.07,12,7,0,3,11.25
1148,6,8,12,13,0.36,5,5,0,2,10.59
1506,6,13,15,11,0.53,12,16,1,5,13.07
538,6,7,12,11,0.33,18,20,0,5,8.85
176,6,8,11,13,-0.79,9,16,0,5,8.5
2024,6,8,12,11,-1.03,0,3,0,4,8.94
1051,6,13,15,8,-0.08,16,13,0,5,9.87
10,6,13,11,15,0.26,12,12,0,2,4.76
1550,6,5,12,9,-0.15,18,14,1,4,13.87
1538,6,14,19,10,1.21,16,20,0,4,54.6
828,6,12,15,10,0.71,12,14,0,1,12.68
1860,6,12,16,7,-0.34,10,9,0,3,13.46
845,6,14,12,13,-0.22,12,5,0,2,13.07
1204,6,14,16,8,1.17,16,15,0,2,17.12
1761,6,9,13,12,0.4,14,16,0,1,6.62
916,6,7,12,9,0.63,15,10,1,4,9.49
376,6,13,15,7,0.16,12,18,0,2,10.7
51,6,9,14,6,0.93,16,18,0,2,22.87
1453,6,7,11,10,-1.18,12,10,0,5,10.49
1545,6,7,13,8,1.3,16,17,0,0,24.05
1380,6,14,13,11,1.27,13,20,0,0,14.73
988,6,12,19,5,1.39,12,12,1,3,12.55
342,6,10,15,10,0.73,16,16,0,2,22.87
1369,6,13,10,14,-1.14,16,14,0,2,20.49
588,6,6,12,7,0.04,12,12,1,6,12.18
70,6,12,15,8,1.3,12,16,0,3,15.96
1571,6,12,12,11,-1.29,12,9,0,8,3.32
1724,6,8,12,13,-0.72,12,6,0,2,4.76
417,6,10,12,11,0.25,11,11,0,3,8.25
1845,6,8,12,11,-0.52,12,12,0,0,4.31
91,6,6,12,8,-0.34,16,13,0,2,7.69
1070,6,11,12,10,1.01,14,12,0,3,17.99
1459,6,6,10,9,-1.16,10,10,0,2,11.25
1006,6,6,16,3,0.78,12,12,0,2,11.47
2027,6,6,12,6,-0.02,11,12,0,6,12.3
697,6,14,10,17,-0.6,9,7,0,4,32.46
127,6,9,19,6,1.04,16,20,0,2,14.59
1040,6,8,16,8,0.56,16,17,0,4,14.73
1847,6,7,14,5,1.05,12,15,0,3,22.87
1472,6,8,12,10,-0.49,12,12,0,4,11.02
1531,6,7,12,6,0.71,12,12,0,1,13.33
281,6,9,13,9,1.26,15,18,0,3,6.42
1490,6,9,10,15,-0.79,12,12,0,8,11.25
793,6,9,9,9,0.66,9,8,0,4,26.05
1435,6,7,12,7,0.12,7,10,0,6,12.68
551,6,6,13,7,0.93,12,12,0,1,15.03
1156,6,13,15,11,0.69,12,12,0,2,8.0
163,6,7,12,8,0.97,16,12,0,3,24.05
1467,6,12,12,10,0.39,12,10,0,3,9.97
423,6,11,9,11,-0.9,9,12,0,4,3.53
485,6,6,12,9,0.53,12,12,0,4,14.73
1512,6,9,12,14,0.17,12,7,0,2,5.31
439,6,8,14,9,0.93,18,14,1,1,8.25
1988,6,13,17,6,1.61,10,6,0,1,23.34
318,6,7,12,7,-0.75,12,12,0,6,12.18
1413,6,12,15,12,1.2,15,20,0,2,10.28
77,6,11,14,7,0.88,12,12,0,3,14.73
837,6,11,12,8,0.05,12,12,1,5,5.47
1527,6,12,12,9,-0.84,8,10,0,4,7.92
1567,6,10,12,8,-0.88,12,11,0,6,18.17
2082,6,12,12,11,-0.51,12,8,0,2,4.06
629,6,7,12,9,-0.58,12,12,0,4,12.94
1003,6,9,12,9,-1.57,2,16,1,2,11.7
899,6,14,16,9,0.24,14,16,0,3,14.15
1466,6,5,16,4,1.28,12,12,0,2,7.1
1252,6,8,11,11,0.43,7,7,0,5,20.09
440,6,6,12,8,1.0,12,19,0,3,5.31
513,6,10,12,12,-0.34,11,16,0,3,8.76
742,6,9,12,9,0.84,10,11,0,2,6.82
1262,6,12,16,12,0.79,12,12,0,1,10.49
1928,6,8,12,8,0.15,12,2,0,2,11.02
716,6,5,12,8,-0.8,16,12,0,5,15.64
380,6,9,15,5,1.16,12,12,0,2,10.7
1894,6,13,10,17,-0.05,4,12,1,3,7.24
1544,6,9,13,6,-0.01,12,12,0,2,10.07
614,6,10,16,8,1.39,10,12,0,4,19.11
969,6,8,11,9,-0.58,12,11,1,0,9.58
1645,6,12,15,7,0.53,12,12,0,3,15.96
711,6,7,14,5,0.88,12,11,1,2,5.7
712,6,5,12,9,-0.39,12,12,0,3,10.59
1711,6,14,13,11,0.1,12,16,0,1,11.25
759,6,7,12,10,0.22,12,12,0,2,15.33
1001,6,12,13,11,-0.24,5,14,0,2,11.47
1979,6,12,10,16,-1.63,9,12,1,4,5.05
676,6,7,12,11,0.27,12,12,0,1,15.18
761,6,11,12,8,-1.24,12,12,1,2,9.58
79,6,5,12,8,0.32,12,12,0,3,10.07
460,6,8,12,12,0.29,12,12,0,3,15.96
1328,6,6,11,9,-0.92,11,11,0,2,5.99
1805,6,6,12,8,0.48,12,12,0,2,12.3
1876,6,8,13,9,0.27,12,12,0,1,12.18
1723,6,11,13,8,-0.39,12,12,0,1,11.47
102,6,13,12,15,0.18,13,12,0,3,16.44
2078,6,9,12,9,-1.18,16,16,0,1,14.73
1458,6,11,12,11,-0.91,8,8,0,5,9.49
222,6,11,15,11,0.26,9,6,1,4,13.33
1511,6,8,12,7,0.47,12,13,0,5,9.21
1650,6,8,13,6,0.15,13,12,0,2,10.91
1699,6,8,12,8,-2.37,6,12,0,4,6.11
569,6,7,12,9,-1.96,12,12,0,3,7.77
511,6,6,13,6,0.2,14,12,0,3,14.59
179,6,6,15,7,0.76,12,12,0,3,20.7
1213,6,10,11,9,0.57,14,16,0,1,7.24
2106,6,5,12,7,1.23,12,12,0,6,7.46
1160,6,9,9,10,0.04,12,12,1,3,5.21
1030,6,8,18,4,1.44,17,17,1,2,6.75
1727,6,14,9,14,-2.02,6,11,0,3,8.58
327,6,8,12,6,1.25,11,12,0,3,12.18
878,6,14,18,10,1.58,16,17,0,1,30.27
1286,6,12,12,10,-0.4,12,12,0,0,7.77
956,6,11,14,10,0.16,14,20,1,2,6.36
826,6,10,12,11,-1.38,6,2,0,6,5.0
474,6,14,16,11,0.57,12,8,0,4,60.34
1048,6,6,12,8,0.37,14,12,0,4,20.09
641,6,13,12,12,-0.81,10,8,1,0,14.59
1720,6,5,10,8,-1.33,7,7,0,4,9.39
1522,6,12,17,9,1.24,16,12,0,1,25.03
174,6,6,12,8,-1.06,12,12,0,1,24.53
546,6,8,12,9,-1.93,8,9,1,3,3.39
1489,6,14,13,14,1.32,9,12,0,2,17.12
777,6,7,12,6,1.42,7,12,0,5,6.89
600,6,13,15,12,1.32,17,20,0,1,14.59
230,6,8,12,11,0.39,12,12,0,2,15.8
1552,6,13,15,10,1.69,14,16,0,1,23.1
1536,6,12,15,11,0.39,13,14,0,2,9.12
2031,6,8,14,9,-0.38,12,12,0,5,12.68
762,6,7,15,5,0.99,12,12,0,2,10.28
1954,6,9,12,11,-2.55,4,4,0,8,8.67
477,6,14,15,9,1.67,16,14,0,3,19.11
1039,6,12,13,8,0.98,12,12,0,3,17.64
518,6,7,14,10,1.27,10,18,0,3,15.64
263,6,12,15,8,0.96,12,12,0,3,23.57
1270,6,14,15,9,1.02,16,17,1,1,13.46
780,6,12,17,5,1.03,12,12,0,1,9.58
1484,6,7,12,9,0.64,12,10,0,1,8.0
1932,6,13,10,13,-0.34,2,0,1,4,15.64
781,6,10,14,8,0.89,12,12,0,3,16.44
819,6,9,20,4,0.79,18,19,0,2,9.39
927,6,7,13,6,-0.26,16,14,0,4,14.44
764,6,6,12,10,-1.02,12,12,0,4,9.87
144,6,10,15,7,1.25,12,18,0,2,17.29
401,6,9,15,10,-0.16,11,11,1,4,15.03
1820,6,14,12,15,-1.13,1,9,1,8,10.91
784,6,8,12,8,-1.04,12,12,0,10,5.93
1865,6,9,16,8,1.15,12,16,0,4,20.09
1232,6,8,15,4,1.06,12,16,0,0,14.73
1566,6,11,12,11,0.12,16,16,1,1,11.82
1368,6,5,14,8,-1.59,12,16,0,4,17.46
884,6,12,16,7,1.4,16,17,0,2,20.7
49,6,13,9,14,0.2,12,12,0,3,10.7
1866,6,5,13,6,0.7,14,17,0,12,10.07
682,6,14,16,10,1.26,16,16,0,5,20.49
2174,6,8,14,8,0.46,6,8,0,13,13.87
744,6,11,16,8,0.57,12,12,0,4,11.13
1480,6,14,13,10,0.08,16,16,0,1,8.33
520,6,12,14,13,0.01,11,11,0,0,30.57
1439,6,14,15,10,-0.42,12,16,0,1,40.85
670,6,7,12,6,0.0,10,10,0,2,9.68
2152,6,10,10,13,-1.31,9,8,1,3,2.8
1790,6,7,15,8,0.9,15,4,0,2,20.49
990,6,11,12,10,0.13,12,8,1,4,10.91
1420,6,6,12,6,0.8,13,14,0,1,17.46
959,6,11,15,10,1.11,17,16,0,1,61.56
890,6,9,12,7,-0.16,12,12,0,5,17.64
1757,6,5,12,9,0.41,15,18,0,1,15.64
1707,6,11,12,10,-0.02,12,12,0,1,15.18
1279,6,12,9,13,-2.02,11,12,1,3,7.17
115,6,7,15,6,0.99,14,14,0,8,12.43
599,6,9,12,6,-0.94,12,12,0,2,8.41
328,6,7,12,10,-0.6,10,8,0,5,21.76
