default,arm,refinance,lien2,term30,underwater,ltv,rate,amount,fico
0.0,0.0,1.0,0.0,0.0,0.0,80.0,5.875,13.6,722.0
0.0,0.0,0.0,0.0,1.0,0.0,69.76,6.25,14.232,673.0
0.0,0.0,0.0,0.0,1.0,1.0,89.73,6.5,15.075,652.0
0.0,0.0,0.0,0.0,1.0,1.0,75.74,6.0,14.24,746.0
0.0,0.0,1.0,0.0,0.0,0.0,75.0,5.0,18.0,760.0
0.0,0.0,1.0,0.0,1.0,0.0,63.33,5.5,17.1,710.0
0.0,0.0,1.0,0.0,1.0,0.0,52.04,5.875,11.72,600.0
0.0,0.0,0.0,0.0,1.0,1.0,73.21,5.875,15.375,631.0
0.0,0.0,1.0,0.0,0.0,0.0,70.0,4.84,10.15,692.0
0.0,0.0,0.0,0.0,1.0,1.0,88.7,6.5,6.12,716.0
0.0,0.0,1.0,0.0,0.0,0.0,55.48,5.95,15.7,712.0
0.0,0.0,0.0,0.0,1.0,1.0,77.82,6.5,15.72,610.0
0.0,0.0,0.0,0.0,1.0,0.0,78.95,6.375,22.5,672.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,6.0,8.72,690.0
0.0,0.0,1.0,0.0,0.0,0.0,31.08,6.0,8.33,749.0
0.0,0.0,0.0,0.0,1.0,1.0,72.81,5.875,8.9925,690.0
0.0,0.0,0.0,0.0,1.0,1.0,78.46,6.25,20.4,628.0
0.0,0.0,0.0,0.0,1.0,1.0,60.33,6.5,18.1,666.0
0.0,0.0,1.0,0.0,1.0,1.0,71.62,6.25,37.6,729.0
0.0,0.0,1.0,0.0,1.0,1.0,63.56,6.0,27.84,756.0
0.0,0.0,1.0,0.0,1.0,0.0,25.94,5.875,5.4992,732.0
0.0,0.0,0.0,0.0,1.0,1.0,70.0,6.375,11.9,713.0
0.0,0.0,0.0,0.0,0.0,0.0,67.0,5.25,11.7251,778.0
0.0,0.0,0.0,0.0,0.0,0.0,60.92,5.25,11.5751,778.0
0.0,0.0,1.0,0.0,1.0,1.0,73.5,6.5,14.7,694.0
0.0,0.0,1.0,0.0,1.0,1.0,59.72,5.75,21.5,745.0
0.0,0.0,0.0,0.0,1.0,1.0,89.39,6.375,26.37,724.0
0.0,0.0,1.0,0.0,0.0,1.0,70.86,6.25,41.1,779.0
0.0,0.0,0.0,0.0,1.0,1.0,79.29,6.625,26.64,695.0
0.0,0.0,1.0,0.0,1.0,1.0,70.0,6.0,14.0,727.0
0.0,0.0,0.0,0.0,1.0,1.0,52.0,5.75,19.5,696.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,6.5,24.96,778.0
0.0,0.0,1.0,0.0,0.0,0.0,46.92,6.375,56.3,773.0
1.0,0.0,0.0,0.0,0.0,1.0,78.43,6.375,27.92,669.0
0.0,1.0,1.0,0.0,1.0,1.0,88.92,6.125,28.9,779.0
1.0,1.0,1.0,0.0,1.0,1.0,73.94,7.25,21.0,698.0
0.0,1.0,1.0,0.0,1.0,1.0,65.91,6.625,14.5,678.0
0.0,1.0,1.0,0.0,0.0,1.0,66.68,6.625,14.8105,775.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,7.5,21.6,663.0
1.0,1.0,1.0,0.0,1.0,1.0,68.43,6.875,17.45,799.0
0.0,1.0,0.0,0.0,1.0,1.0,94.95,3.125,17.565,798.0
0.0,1.0,1.0,0.0,1.0,0.0,77.89,2.625,14.8,696.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,3.25,14.8,720.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,3.125,23.92,733.0
1.0,1.0,0.0,0.0,1.0,1.0,76.92,3.625,10.0,684.0
0.0,1.0,1.0,0.0,1.0,0.0,67.89,3.25,64.5,776.0
0.0,1.0,0.0,0.0,1.0,0.0,39.47,3.125,75.0,792.0
0.0,1.0,1.0,0.0,1.0,0.0,45.17,3.375,27.1,730.0
0.0,1.0,0.0,0.0,1.0,0.0,60.0,3.125,15.0,766.0
0.0,1.0,0.0,0.0,1.0,1.0,76.92,3.125,100.0,756.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,3.125,25.12,774.0
0.0,1.0,1.0,0.0,1.0,0.0,52.94,3.375,22.5,770.0
0.0,1.0,0.0,0.0,1.0,0.0,63.09,3.125,20.0,707.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,3.125,27.2,752.0
0.0,1.0,0.0,0.0,1.0,1.0,79.96,2.625,22.79,737.0
0.0,1.0,1.0,0.0,1.0,1.0,71.43,2.875,27.5,686.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,4.375,20.0,734.0
1.0,1.0,0.0,0.0,1.0,1.0,70.77,4.875,18.4,676.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,3.5,9.68,722.0
0.0,1.0,0.0,0.0,1.0,1.0,77.84,2.625,14.4,688.0
0.0,1.0,0.0,0.0,1.0,1.0,79.98,5.5,35.79,767.0
0.0,1.0,1.0,0.0,1.0,0.0,49.83,5.25,43.6,745.0
0.0,1.0,0.0,0.0,1.0,1.0,68.39,5.5,37.0,773.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,3.375,36.24,624.0
1.0,1.0,1.0,0.0,1.0,1.0,94.22,4.375,37.5,759.0
1.0,1.0,1.0,0.0,1.0,1.0,95.0,3.625,22.61,716.0
0.0,1.0,1.0,0.0,0.0,1.0,80.0,3.875,20.0,739.0
0.0,1.0,1.0,0.0,1.0,1.0,65.0,4.0,39.0,723.0
1.0,1.0,1.0,0.0,0.0,1.0,67.5,2.921,33.75,652.0
0.0,1.0,1.0,0.0,0.0,1.0,80.0,3.571,35.6,685.0
0.0,1.0,1.0,0.0,0.0,1.0,88.13,4.321,39.66,772.0
0.0,1.0,0.0,0.0,1.0,1.0,78.82,6.25,65.0,789.0
1.0,1.0,0.0,0.0,1.0,1.0,78.46,6.75,49.04,730.0
0.0,1.0,1.0,0.0,0.0,1.0,83.14,3.5,29.2,715.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,4.0,32.0,814.0
0.0,1.0,1.0,0.0,1.0,1.0,77.33,4.375,46.4,669.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,4.0,21.6,667.0
0.0,1.0,1.0,0.0,1.0,1.0,75.0,4.0,21.375,805.0
0.0,1.0,1.0,0.0,1.0,1.0,70.0,4.375,18.9,744.0
0.0,1.0,1.0,0.0,1.0,1.0,66.67,3.625,39.0,708.0
1.0,1.0,1.0,0.0,0.0,1.0,83.67,3.875,25.1,681.0
0.0,1.0,1.0,0.0,1.0,1.0,82.92,6.563,19.9,767.0
0.0,0.0,0.0,1.0,0.0,0.0,20.0,10.25,4.98,697.0
0.0,0.0,1.0,1.0,1.0,0.0,19.14,10.5,7.752,619.0
0.0,0.0,1.0,0.0,0.0,0.0,46.1,5.625,32.27,739.0
0.0,0.0,1.0,0.0,1.0,0.0,66.25,6.0,53.0,684.0
0.0,0.0,1.0,0.0,1.0,0.0,80.0,6.25,72.0,712.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,5.875,34.64,782.0
0.0,0.0,1.0,0.0,0.0,0.0,70.51,5.25,55.0,756.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,5.75,52.0,698.0
0.0,0.0,1.0,0.0,0.0,0.0,46.51,6.25,12.0,784.0
0.0,0.0,1.0,0.0,1.0,1.0,48.89,7.62,11.0,617.0
1.0,1.0,0.0,0.0,1.0,1.0,90.0,8.55,26.1,654.0
1.0,1.0,0.0,0.0,1.0,1.0,90.0,8.55,26.1,654.0
1.0,1.0,0.0,0.0,1.0,1.0,95.0,9.7,23.275,620.0
1.0,1.0,0.0,0.0,1.0,1.0,75.0,7.95,24.75,560.0
1.0,1.0,0.0,0.0,1.0,1.0,79.46,2.0,23.44,572.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,4.0,20.0,636.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,6.5,40.4,592.0
0.0,1.0,1.0,0.0,1.0,1.0,78.49,5.99,29.2,696.0
0.0,1.0,1.0,0.0,1.0,1.0,83.33,7.425,30.0,724.0
1.0,1.0,0.0,0.0,1.0,1.0,90.0,6.9,20.25,608.0
1.0,1.0,1.0,0.0,1.0,1.0,78.24,5.925,30.2,649.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,8.475,18.2,751.0
0.0,1.0,1.0,0.0,0.0,1.0,100.0,2.0,88.7,637.0
1.0,1.0,0.0,0.0,0.0,0.0,75.0,1.75,82.5,678.0
0.0,1.0,1.0,0.0,0.0,1.0,100.0,1.75,96.7,792.0
0.0,1.0,1.0,0.0,0.0,0.0,49.58,2.5,11.7,786.0
0.0,1.0,1.0,0.0,0.0,0.0,75.0,2.375,24.0,648.0
0.0,1.0,1.0,0.0,0.0,0.0,80.0,2.625,54.8,697.0
0.0,1.0,1.0,0.0,0.0,0.0,64.53,2.375,24.2,688.0
0.0,1.0,1.0,0.0,0.0,1.0,96.67,2.0,14.5,675.0
0.0,1.0,1.0,0.0,0.0,0.0,58.75,2.0,9.4,774.0
0.0,1.0,0.0,0.0,0.0,1.0,74.4,2.375,93.0,711.0
0.0,1.0,0.0,0.0,0.0,1.0,80.0,2.375,19.2,694.0
0.0,1.0,1.0,0.0,0.0,0.0,62.09,2.0,14.28,705.0
0.0,1.0,1.0,0.0,0.0,0.0,48.22,1.75,9.5,760.0
0.0,1.0,1.0,0.0,0.0,0.0,50.66,2.5,12.1594,643.0
0.0,1.0,1.0,0.0,0.0,0.0,50.0,2.125,13.5,753.0
0.0,1.0,0.0,0.0,0.0,1.0,63.22,2.125,27.5,620.0
0.0,1.0,0.0,0.0,0.0,1.0,98.71,2.125,38.2,765.0
0.0,1.0,1.0,0.0,0.0,1.0,65.15,2.25,25.0824,638.0
1.0,1.0,1.0,0.0,1.0,1.0,80.0,7.5,22.8,590.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,2.625,36.0,699.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,2.5,44.0,766.0
0.0,1.0,1.0,0.0,1.0,1.0,62.84,5.5,50.4,684.0
0.0,1.0,1.0,0.0,1.0,1.0,72.31,5.125,14.1,666.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,5.25,22.84,767.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,5.375,20.8,747.0
0.0,1.0,1.0,0.0,1.0,1.0,79.99,5.5,48.1544,772.0
0.0,1.0,1.0,0.0,1.0,1.0,93.65,5.375,29.5,768.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,4.8,22.32,633.0
0.0,1.0,1.0,0.0,1.0,1.0,50.0,6.375,10.85,657.0
0.0,1.0,1.0,0.0,1.0,1.0,58.82,2.625,100.0,780.0
1.0,0.0,0.0,0.0,1.0,1.0,90.0,9.5,29.7,544.0
0.0,1.0,0.0,0.0,1.0,1.0,100.0,4.0,13.7,647.0
1.0,1.0,0.0,0.0,1.0,1.0,51.04,6.999,24.5,718.0
1.0,1.0,0.0,0.0,1.0,1.0,95.0,7.99,24.1775,741.0
0.0,1.0,0.0,0.0,1.0,1.0,88.48,6.0,49.5487,776.0
0.0,1.0,0.0,0.0,1.0,1.0,79.89,6.0,55.92,770.0
0.0,1.0,0.0,0.0,0.0,1.0,78.47,6.625,23.9974,721.0
1.0,1.0,1.0,0.0,0.0,1.0,77.45,6.125,12.6002,696.0
1.0,1.0,1.0,0.0,1.0,0.0,54.84,2.625,85.0,610.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,3.125,34.3003,732.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,3.125,48.0,688.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,3.125,44.0,790.0
0.0,1.0,1.0,0.0,1.0,1.0,49.69,3.125,40.0,697.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,2.625,21.36,705.0
0.0,1.0,1.0,0.0,1.0,1.0,55.38,6.625,18.0,777.0
0.0,1.0,1.0,0.0,1.0,1.0,76.65,4.0,25.6,777.0
0.0,1.0,1.0,0.0,1.0,1.0,70.0,6.125,12.6,721.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,3.5,10.8,675.0
0.0,1.0,1.0,0.0,1.0,1.0,65.1,5.875,17.825,761.0
0.0,1.0,1.0,0.0,1.0,1.0,74.88,5.875,39.9851,702.0
0.0,1.0,0.0,0.0,1.0,1.0,75.0,3.1,20.1,624.0
0.0,1.0,0.0,0.0,1.0,0.0,55.0,8.375,9.075,555.0
0.0,0.0,0.0,0.0,0.0,0.0,80.47,5.875,13.6797,666.0
0.0,1.0,0.0,0.0,1.0,0.0,80.0,5.625,15.6,755.0
0.0,0.0,1.0,0.0,1.0,1.0,73.18,5.375,31.1,724.0
0.0,0.0,1.0,0.0,1.0,1.0,68.68,7.5,24.3,596.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.125,28.4,624.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,6.625,21.2,573.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.5,22.0,631.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,6.375,20.88,608.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,6.999,20.4,544.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.125,23.6,660.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,5.75,14.8,664.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,6.125,24.0,614.0
1.0,1.0,0.0,0.0,1.0,1.0,79.76,5.875,27.12,581.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,8.7,34.88,620.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,7.95,23.2,593.0
0.0,1.0,1.0,0.0,1.0,1.0,90.0,7.95,23.85,594.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.0,16.0,620.0
0.0,1.0,0.0,0.0,1.0,1.0,90.0,9.0,27.0,595.0
0.0,1.0,1.0,0.0,1.0,1.0,69.23,5.0,22.5,531.0
0.0,0.0,1.0,0.0,1.0,1.0,85.0,6.95,17.68,665.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,6.55,24.4,739.0
1.0,1.0,0.0,0.0,1.0,1.0,90.0,8.85,23.85,607.0
0.0,1.0,1.0,0.0,1.0,1.0,70.0,8.45,16.03,555.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,7.5,18.32,710.0
1.0,1.0,0.0,0.0,1.0,1.0,82.0,8.875,22.14,598.0
1.0,1.0,1.0,0.0,1.0,1.0,80.0,7.6,20.4,623.0
0.0,1.0,0.0,0.0,1.0,1.0,64.6,7.0,20.8,646.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,2.0,18.4,782.0
0.0,1.0,0.0,0.0,1.0,1.0,71.0,6.25,17.04,632.0
0.0,1.0,0.0,0.0,1.0,1.0,90.0,4.375,23.67,697.0
1.0,1.0,1.0,0.0,1.0,1.0,80.0,9.9,23.6,510.0
0.0,1.0,1.0,0.0,1.0,1.0,85.0,3.065,19.635,633.0
1.0,1.0,0.0,0.0,0.0,1.0,90.0,6.875,23.4,696.0
1.0,1.0,0.0,0.0,1.0,1.0,75.64,8.32,20.8,655.0
1.0,1.0,0.0,0.0,1.0,1.0,85.0,7.499,22.525,590.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,7.775,32.8,641.0
1.0,1.0,0.0,0.0,0.0,0.0,80.0,6.045,27.02,589.0
1.0,1.0,0.0,0.0,1.0,1.0,67.39,9.75,15.5,540.0
0.0,1.0,1.0,0.0,1.0,1.0,95.0,10.1,22.8,572.0
1.0,1.0,0.0,0.0,1.0,1.0,79.98,7.735,26.56,649.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,8.206,23.12,631.0
1.0,0.0,1.0,0.0,1.0,1.0,68.93,8.115,16.82,529.0
1.0,1.0,1.0,0.0,1.0,1.0,78.13,7.375,18.75,582.0
0.0,1.0,0.0,0.0,1.0,1.0,64.98,6.99,14.75,642.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,2.115,22.16,593.0
1.0,1.0,0.0,0.0,1.0,1.0,53.97,7.375,17.0,637.0
0.0,0.0,0.0,0.0,1.0,1.0,52.24,8.625,10.5,586.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,7.625,26.0,589.0
1.0,1.0,1.0,0.0,1.0,1.0,80.0,6.75,26.0,663.0
1.0,1.0,0.0,0.0,1.0,1.0,83.13,7.82,26.6,658.0
1.0,1.0,0.0,0.0,1.0,1.0,85.0,6.715,52.955,616.0
1.0,1.0,0.0,0.0,1.0,1.0,85.0,8.915,22.95,572.0
1.0,1.0,0.0,0.0,1.0,1.0,79.04,8.29,19.76,648.0
1.0,1.0,0.0,0.0,1.0,1.0,85.0,7.595,24.225,538.0
1.0,1.0,0.0,0.0,1.0,1.0,95.0,8.64,17.1,590.0
1.0,1.0,0.0,0.0,1.0,1.0,85.0,9.7,25.5,550.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,8.43,21.2,607.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,7.0,25.592,647.0
1.0,1.0,0.0,0.0,1.0,1.0,78.29,7.705,16.44,602.0
0.0,0.0,0.0,1.0,1.0,0.0,19.62,9.625,6.259,637.0
0.0,0.0,0.0,1.0,0.0,0.0,9.97,9.0,3.2,689.0
0.0,0.0,0.0,1.0,0.0,0.0,20.0,9.0,7.8,811.0
0.0,0.0,0.0,1.0,0.0,0.0,20.0,9.5,4.5,658.0
0.0,0.0,0.0,1.0,0.0,0.0,20.0,9.925,8.48,678.0
1.0,0.0,0.0,1.0,0.0,0.0,20.0,11.49,6.3,758.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,7.6,30.0,609.0
1.0,1.0,0.0,0.0,1.0,1.0,95.0,9.35,26.6,599.0
1.0,1.0,0.0,0.0,1.0,1.0,71.31,9.05,46.35,606.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,7.3,13.52,660.0
1.0,0.0,0.0,0.0,1.0,1.0,90.0,8.125,21.96,703.0
1.0,1.0,0.0,0.0,1.0,1.0,74.94,7.99,19.11,520.0
1.0,1.0,0.0,0.0,1.0,1.0,75.0,5.925,20.25,692.0
1.0,1.0,0.0,0.0,1.0,1.0,89.96,7.19,47.5,626.0
1.0,0.0,0.0,0.0,1.0,1.0,79.81,8.14,37.99,643.0
1.0,1.0,0.0,0.0,1.0,1.0,77.71,8.915,19.04,629.0
0.0,0.0,0.0,0.0,1.0,1.0,55.15,6.99,18.2,664.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,7.965,24.08,639.0
0.0,1.0,0.0,0.0,1.0,1.0,59.77,6.99,26.0,563.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,7.89,19.6,710.0
1.0,1.0,0.0,0.0,1.0,1.0,60.97,6.5,15.73,743.0
1.0,1.0,0.0,0.0,1.0,1.0,77.75,9.25,22.16,621.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.343,26.4,663.0
0.0,1.0,0.0,0.0,1.0,1.0,71.19,5.375,22.495,607.0
0.0,1.0,0.0,0.0,1.0,1.0,100.0,2.0,15.0,630.0
0.0,1.0,1.0,0.0,1.0,1.0,95.0,5.5,27.55,598.0
0.0,0.0,1.0,0.0,1.0,1.0,78.6,4.99,18.0,562.0
0.0,1.0,0.0,0.0,1.0,1.0,66.17,8.7,19.19,587.0
0.0,1.0,0.0,0.0,1.0,1.0,71.46,7.5,20.795,675.0
1.0,0.0,0.0,1.0,1.0,0.0,20.0,12.25,4.6,602.0
1.0,1.0,0.0,0.0,1.0,1.0,79.7,9.125,21.52,683.0
1.0,1.0,1.0,0.0,1.0,1.0,85.0,7.875,22.525,688.0
1.0,1.0,1.0,0.0,1.0,1.0,90.0,9.875,20.7,570.0
0.0,0.0,0.0,1.0,1.0,0.0,18.87,8.5,5.0,629.0
1.0,1.0,0.0,0.0,1.0,1.0,78.43,8.25,20.0,645.0
0.0,0.0,1.0,0.0,1.0,1.0,65.0,4.49,20.8,580.0
1.0,1.0,0.0,0.0,1.0,1.0,79.05,7.875,29.25,607.0
1.0,0.0,1.0,0.0,1.0,1.0,75.0,8.75,21.75,544.0
1.0,1.0,0.0,0.0,1.0,1.0,78.43,8.875,20.0,608.0
0.0,0.0,1.0,0.0,1.0,1.0,60.36,7.125,16.6,546.0
1.0,1.0,0.0,0.0,1.0,1.0,73.3,6.69,41.05,704.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,7.0,22.0,714.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,8.128,18.0,641.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,6.65,50.272,627.0
0.0,0.0,0.0,0.0,1.0,1.0,77.87,6.824,28.19,605.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,6.925,27.68,636.0
0.0,0.0,0.0,1.0,1.0,0.0,20.0,11.5,6.92,636.0
1.0,0.0,0.0,0.0,1.0,1.0,61.5,9.5,13.2225,532.0
0.0,1.0,0.0,0.0,1.0,1.0,79.96,8.575,18.232,655.0
1.0,1.0,0.0,0.0,1.0,1.0,89.0,10.4,26.7,490.0
0.0,0.0,0.0,1.0,1.0,0.0,19.13,9.625,4.495,698.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,6.875,13.52,684.0
1.0,1.0,0.0,0.0,1.0,1.0,94.81,7.375,45.13,554.0
1.0,1.0,0.0,0.0,1.0,1.0,90.0,7.0,26.888,641.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,7.9,26.8,628.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.125,22.4,694.0
1.0,1.0,1.0,0.0,1.0,1.0,74.89,7.125,17.6,612.0
1.0,1.0,0.0,0.0,1.0,1.0,78.81,7.0,26.4,669.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.75,36.0,594.0
1.0,1.0,1.0,0.0,1.0,1.0,80.0,7.99,24.4,521.0
0.0,1.0,1.0,0.0,1.0,0.0,28.26,6.99,6.5,637.0
1.0,0.0,1.0,0.0,0.0,1.0,96.41,7.25,9.3515,610.0
1.0,0.0,1.0,0.0,1.0,1.0,85.87,7.5,10.9918,559.0
0.0,0.0,0.0,0.0,0.0,0.0,98.34,7.25,12.6858,442.0
0.0,0.0,0.0,0.0,0.0,1.0,98.45,5.5,12.0607,615.0
0.0,0.0,1.0,0.0,1.0,1.0,97.86,5.5,13.7005,534.0
0.0,0.0,0.0,0.0,1.0,1.0,89.84,7.75,8.265,660.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,2.0,19.2,747.0
0.0,1.0,0.0,0.0,1.0,1.0,79.96,5.9,23.512,626.0
0.0,0.0,0.0,1.0,1.0,0.0,19.99,9.5,5.878,626.0
0.0,0.0,0.0,0.0,1.0,1.0,67.49,2.0,31.145,615.0
1.0,1.0,1.0,0.0,1.0,1.0,80.0,8.05,23.2,647.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,1.75,24.8,653.0
0.0,0.0,1.0,1.0,1.0,0.0,15.0,6.5,4.65,653.0
0.0,1.0,1.0,0.0,1.0,1.0,89.29,2.0,22.5,558.0
0.0,0.0,1.0,0.0,1.0,1.0,100.0,8.25,28.0,671.0
0.0,0.0,1.0,0.0,1.0,0.0,44.44,6.9,22.0,665.0
0.0,1.0,1.0,0.0,1.0,1.0,69.41,5.0,17.7,563.0
0.0,0.0,1.0,0.0,1.0,1.0,73.33,6.9,22.0,626.0
0.0,0.0,1.0,0.0,1.0,1.0,78.0,6.49,13.26,691.0
0.0,0.0,1.0,0.0,1.0,0.0,43.19,6.6,10.15,622.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,7.9,24.28,648.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,5.95,25.36,766.0
1.0,1.0,1.0,0.0,1.0,1.0,75.0,6.94,26.25,591.0
1.0,1.0,1.0,0.0,1.0,1.0,86.98,6.75,22.05,645.0
0.0,1.0,0.0,0.0,1.0,1.0,79.8,7.125,29.12,588.0
1.0,0.0,1.0,1.0,0.0,0.0,20.0,11.75,6.3,678.0
0.0,1.0,0.0,0.0,1.0,1.0,90.0,6.0,9.5625,648.0
1.0,1.0,0.0,0.0,1.0,1.0,95.0,8.45,25.175,617.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,5.375,13.44,640.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.0,22.8,663.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,5.775,36.8,642.0
1.0,0.0,1.0,1.0,0.0,0.0,20.0,9.75,9.2,642.0
1.0,1.0,0.0,0.0,1.0,1.0,79.87,7.15,22.3642,633.0
1.0,1.0,1.0,0.0,1.0,1.0,70.82,6.99,25.0,700.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,6.825,23.6,760.0
0.0,0.0,0.0,1.0,0.0,0.0,20.0,9.99,5.9,760.0
1.0,1.0,1.0,0.0,1.0,1.0,80.0,6.05,14.4,664.0
1.0,1.0,1.0,0.0,1.0,1.0,70.0,6.475,17.99,536.0
0.0,0.0,1.0,1.0,1.0,1.0,48.16,11.5,7.3,619.0
0.0,1.0,1.0,0.0,1.0,1.0,68.89,2.875,15.5,529.0
1.0,1.0,0.0,0.0,1.0,1.0,79.78,4.25,23.1289,617.0
1.0,1.0,0.0,0.0,1.0,1.0,74.68,4.25,17.475,592.0
0.0,0.0,0.0,1.0,0.0,0.0,20.0,10.0,5.4,753.0
1.0,1.0,1.0,0.0,1.0,1.0,80.0,8.95,24.8,530.0
0.0,1.0,1.0,0.0,1.0,1.0,70.0,5.5,18.55,709.0
1.0,1.0,1.0,0.0,1.0,1.0,90.0,9.25,27.45,613.0
0.0,0.0,1.0,1.0,0.0,0.0,20.0,10.25,6.3,644.0
0.0,1.0,1.0,0.0,1.0,1.0,90.0,7.67,27.0,671.0
1.0,1.0,1.0,0.0,1.0,1.0,80.0,8.74,19.6,794.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,4.0,21.6,680.0
1.0,1.0,1.0,0.0,1.0,1.0,75.0,7.99,17.4,626.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,7.7,14.24,746.0
0.0,0.0,0.0,1.0,0.0,0.0,20.0,10.25,6.4959,774.0
0.0,1.0,1.0,0.0,1.0,1.0,51.79,8.625,14.5,541.0
0.0,0.0,1.0,0.0,1.0,0.0,31.25,8.25,7.5,556.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.78,30.24,644.0
1.0,1.0,1.0,0.0,1.0,1.0,90.0,7.79,10.53,701.0
1.0,1.0,1.0,0.0,1.0,1.0,75.0,7.625,20.25,616.0
0.0,1.0,0.0,0.0,1.0,1.0,85.0,2.0,22.525,603.0
0.0,1.0,1.0,0.0,1.0,1.0,83.0,2.5,20.252,655.0
0.0,0.0,1.0,0.0,1.0,1.0,64.48,6.425,19.99,763.0
0.0,1.0,1.0,0.0,1.0,1.0,83.44,2.375,27.2,501.0
0.0,1.0,1.0,0.0,1.0,1.0,75.0,8.875,21.0,519.0
1.0,1.0,1.0,0.0,1.0,1.0,90.0,8.375,22.23,586.0
1.0,1.0,1.0,0.0,1.0,1.0,106.05,9.49,22.8,580.0
0.0,0.0,0.0,1.0,1.0,0.0,20.0,11.4,5.5,671.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,7.5,23.6,605.0
0.0,0.0,0.0,0.0,1.0,1.0,59.78,6.975,13.75,623.0
0.0,1.0,1.0,1.0,0.0,0.0,43.75,2.875,21.0,739.0
0.0,1.0,1.0,1.0,0.0,0.0,20.29,2.75,6.6946,707.0
0.0,1.0,1.0,1.0,0.0,0.0,13.41,2.75,7.9963,722.0
0.0,1.0,1.0,0.0,0.0,0.0,17.49,2.75,4.9835,788.0
