absent,aide,black,boy,freelunch,id,mathscore,readscore,regular,schid,schrural,schurban,small,tchexper,tchid,tchmasters,tchwhite,totalscore,white_asian
15.0,0,0.0,1.0,0.0,15495,528,433,1,212522,0.0,1.0,0,4.0,21252205,1.0,1.0,961.0,1.0
17.0,0,0.0,1.0,1.0,15497,528,445,1,212522,0.0,1.0,0,4.0,21252205,1.0,1.0,973.0,1.0
13.0,0,0.0,1.0,1.0,15498,500,461,0,212522,0.0,1.0,1,21.0,21252203,0.0,1.0,961.0,1.0
7.0,0,0.0,0.0,0.0,15499,576,490,0,161183,1.0,0.0,1,16.0,16118306,0.0,1.0,1066.0,1.0
9.0,1,0.0,1.0,0.0,15500,444,418,0,205488,0.0,0.0,0,0.0,20548801,0.0,1.0,862.0,1.0
2.0,0,0.0,0.0,0.0,15502,602,455,0,205491,0.0,0.0,1,0.0,20549101,0.0,1.0,1057.0,1.0
17.0,0,0.0,1.0,0.0,15503,454,421,1,205489,0.0,0.0,0,14.0,20548902,0.0,1.0,875.0,1.0
21.0,0,1.0,1.0,1.0,15504,399,391,1,205490,0.0,1.0,0,12.0,20549003,0.0,1.0,790.0,0.0
3.0,1,0.0,1.0,0.0,15506,547,455,0,205491,0.0,0.0,0,17.0,20549104,0.0,1.0,1002.0,1.0
27.0,1,0.0,0.0,1.0,15508,478,439,0,128068,1.0,0.0,0,11.0,12806803,0.0,1.0,917.0,1.0
22.0,0,1.0,0.0,1.0,15509,536,431,1,205492,0.0,0.0,0,24.0,20549203,1.0,1.0,967.0,0.0
0.0,0,1.0,0.0,1.0,15510,449,402,1,205490,0.0,1.0,0,12.0,20549003,0.0,1.0,851.0,0.0
9.0,1,0.0,1.0,0.0,15511,478,463,0,205489,0.0,0.0,0,3.0,20548903,0.0,1.0,941.0,1.0
20.0,0,0.0,1.0,0.0,15512,434,411,1,128076,0.0,0.0,0,8.0,12807602,0.0,1.0,845.0,1.0
28.0,1,0.0,0.0,1.0,15513,434,405,0,212522,0.0,1.0,0,,21252201,0.0,0.0,839.0,1.0
8.0,0,0.0,1.0,1.0,15515,434,424,0,128068,1.0,0.0,1,12.0,12806801,1.0,1.0,858.0,1.0
17.0,0,0.0,0.0,0.0,15516,418,448,1,128076,0.0,0.0,0,8.0,12807602,0.0,1.0,866.0,1.0
1.0,0,0.0,0.0,0.0,15517,463,430,1,205491,0.0,0.0,0,3.0,20549103,0.0,1.0,893.0,1.0
9.0,0,0.0,1.0,0.0,15519,506,447,1,128079,1.0,0.0,0,8.0,12807901,0.0,1.0,953.0,1.0
11.0,0,0.0,1.0,0.0,15520,423,408,0,205489,0.0,0.0,1,10.0,20548904,0.0,1.0,831.0,1.0
7.0,1,0.0,1.0,0.0,15521,384,398,0,128068,1.0,0.0,0,11.0,12806803,0.0,1.0,782.0,1.0
30.0,0,0.0,0.0,1.0,15522,459,393,0,208501,1.0,0.0,1,12.0,20850103,0.0,1.0,852.0,1.0
11.0,0,0.0,0.0,0.0,15523,528,478,1,208501,1.0,0.0,0,13.0,20850101,0.0,1.0,1006.0,1.0
2.0,0,0.0,1.0,1.0,15525,423,413,1,193423,1.0,0.0,0,13.0,19342304,1.0,1.0,836.0,1.0
21.0,1,0.0,0.0,1.0,15527,429,413,0,259915,1.0,0.0,0,15.0,25991502,0.0,1.0,842.0,1.0
6.0,1,0.0,0.0,0.0,15528,528,453,0,259915,1.0,0.0,0,15.0,25991502,0.0,1.0,981.0,1.0
7.0,1,0.0,1.0,0.0,15531,412,410,0,209510,1.0,0.0,0,3.0,20951002,0.0,1.0,822.0,1.0
1.0,0,0.0,0.0,1.0,15532,454,403,0,209510,1.0,0.0,1,10.0,20951004,0.0,1.0,857.0,1.0
8.0,0,0.0,0.0,1.0,15533,478,448,0,230612,1.0,0.0,1,4.0,23061202,0.0,1.0,926.0,1.0
13.0,0,0.0,1.0,1.0,15534,454,402,1,261927,1.0,0.0,0,13.0,26192702,1.0,1.0,856.0,1.0
8.0,1,1.0,0.0,1.0,15536,454,410,0,193423,1.0,0.0,0,12.0,19342303,1.0,1.0,864.0,0.0
4.0,1,0.0,1.0,0.0,15537,429,427,0,215533,1.0,0.0,0,3.0,21553301,0.0,1.0,856.0,1.0
6.0,0,1.0,1.0,0.0,15538,494,478,1,193422,1.0,0.0,0,11.0,19342203,0.0,1.0,972.0,0.0
9.0,1,0.0,1.0,0.0,15539,626,440,0,215533,1.0,0.0,0,9.0,21553304,0.0,1.0,1066.0,1.0
1.0,0,0.0,1.0,0.0,15540,484,458,0,215533,1.0,0.0,1,4.0,21553305,0.0,1.0,942.0,1.0
7.0,1,0.0,1.0,0.0,15541,528,439,0,215533,1.0,0.0,0,9.0,21553304,0.0,1.0,967.0,1.0
22.0,0,0.0,1.0,0.0,15542,513,437,1,193423,1.0,0.0,0,13.0,19342304,1.0,1.0,950.0,1.0
2.0,1,0.0,1.0,0.0,15543,520,442,0,215533,1.0,0.0,0,3.0,21553301,0.0,1.0,962.0,1.0
19.0,1,1.0,0.0,1.0,15544,506,455,0,215533,1.0,0.0,0,9.0,21553304,0.0,1.0,961.0,0.0
10.0,1,0.0,0.0,0.0,15545,513,448,0,193423,1.0,0.0,0,12.0,19342303,1.0,1.0,961.0,1.0
42.0,1,0.0,0.0,1.0,15546,434,390,0,159171,1.0,0.0,0,10.0,15917101,0.0,1.0,824.0,1.0
20.0,0,0.0,0.0,1.0,15547,494,465,1,215533,1.0,0.0,0,15.0,21553302,1.0,1.0,959.0,1.0
22.0,0,0.0,0.0,0.0,15548,626,460,0,193423,1.0,0.0,1,12.0,19342302,0.0,1.0,1086.0,1.0
13.0,1,0.0,1.0,1.0,15549,559,434,0,215533,1.0,0.0,0,9.0,21553304,0.0,1.0,993.0,1.0
10.0,0,0.0,1.0,0.0,15551,576,468,1,215533,1.0,0.0,0,15.0,21553302,1.0,1.0,1044.0,1.0
10.0,1,0.0,1.0,0.0,15552,489,413,0,215533,1.0,0.0,0,3.0,21553301,0.0,1.0,902.0,1.0
1.0,0,0.0,1.0,0.0,15553,506,448,1,215533,1.0,0.0,0,15.0,21553302,1.0,1.0,954.0,1.0
8.0,0,0.0,1.0,0.0,15554,506,458,0,215533,1.0,0.0,1,4.0,21553305,0.0,1.0,964.0,1.0
17.0,0,0.0,1.0,1.0,15555,429,442,0,215533,1.0,0.0,1,6.0,21553303,1.0,1.0,871.0,1.0
9.0,0,1.0,1.0,1.0,15556,489,424,1,193423,1.0,0.0,0,13.0,19342304,1.0,1.0,913.0,0.0
19.0,1,0.0,1.0,0.0,15557,547,453,0,215533,1.0,0.0,0,9.0,21553304,0.0,1.0,1000.0,1.0
20.0,0,0.0,0.0,0.0,15558,478,422,0,216536,1.0,0.0,1,8.0,21653603,1.0,1.0,900.0,1.0
19.0,0,0.0,1.0,1.0,15560,405,405,0,215533,1.0,0.0,1,6.0,21553303,1.0,1.0,810.0,1.0
21.0,0,0.0,1.0,1.0,15561,429,405,1,215533,1.0,0.0,0,0.0,21553306,0.0,1.0,834.0,1.0
0.0,0,0.0,1.0,0.0,15562,547,472,1,215533,1.0,0.0,0,15.0,21553302,1.0,1.0,1019.0,1.0
16.0,0,0.0,1.0,0.0,15563,500,428,0,193422,1.0,0.0,1,8.0,19342202,0.0,1.0,928.0,1.0
4.0,1,0.0,1.0,0.0,15565,494,445,0,170295,1.0,0.0,0,14.0,17029502,0.0,1.0,939.0,1.0
5.0,0,0.0,1.0,0.0,15566,559,474,0,159171,1.0,0.0,1,6.0,15917104,0.0,1.0,1033.0,1.0
4.0,0,1.0,0.0,1.0,15567,463,414,0,159171,1.0,0.0,1,8.0,15917102,1.0,1.0,877.0,0.0
5.0,0,1.0,1.0,1.0,15568,463,414,1,159171,1.0,0.0,0,16.0,15917105,1.0,1.0,877.0,0.0
7.0,0,0.0,1.0,0.0,15571,576,448,0,230612,1.0,0.0,1,4.0,23061202,0.0,1.0,1024.0,1.0
35.0,1,0.0,1.0,1.0,15572,489,410,0,215533,1.0,0.0,0,3.0,21553301,0.0,1.0,899.0,1.0
7.0,0,1.0,1.0,0.0,15573,489,436,0,180344,0.0,1.0,1,13.0,18034404,1.0,1.0,925.0,0.0
17.0,0,0.0,0.0,0.0,15574,559,472,0,159171,1.0,0.0,1,8.0,15917102,1.0,1.0,1031.0,1.0
33.0,0,0.0,1.0,1.0,15575,463,451,1,159171,1.0,0.0,0,16.0,15917105,1.0,1.0,914.0,1.0
8.0,0,0.0,0.0,0.0,15576,528,443,0,193423,1.0,0.0,1,6.0,19342301,0.0,1.0,971.0,1.0
17.0,1,0.0,1.0,1.0,15577,484,448,0,193422,1.0,0.0,0,9.0,19342201,0.0,1.0,932.0,1.0
7.0,1,0.0,1.0,0.0,15578,473,428,0,159171,1.0,0.0,0,10.0,15917101,0.0,1.0,901.0,1.0
10.0,0,0.0,0.0,0.0,15580,520,463,1,170295,1.0,0.0,0,19.0,17029501,0.0,1.0,983.0,1.0
13.0,0,0.0,0.0,1.0,15582,484,453,0,230612,1.0,0.0,1,4.0,23061202,0.0,1.0,937.0,1.0
4.0,0,0.0,1.0,1.0,15583,463,418,0,180344,0.0,1.0,1,1.0,18034405,0.0,1.0,881.0,1.0
17.0,0,0.0,1.0,0.0,15585,559,458,0,159171,1.0,0.0,1,6.0,15917104,0.0,1.0,1017.0,1.0
5.0,0,0.0,0.0,0.0,15588,506,431,0,221571,1.0,0.0,1,21.0,22157104,0.0,1.0,937.0,1.0
2.0,0,0.0,1.0,0.0,15590,384,382,1,221571,1.0,0.0,0,13.0,22157103,1.0,1.0,766.0,1.0
13.0,0,0.0,0.0,1.0,15591,489,428,0,221571,1.0,0.0,1,21.0,22157104,0.0,1.0,917.0,1.0
6.0,1,0.0,1.0,0.0,15592,463,456,0,209510,1.0,0.0,0,13.0,20951003,0.0,1.0,919.0,1.0
3.0,0,1.0,0.0,1.0,15593,405,391,1,221574,1.0,0.0,0,2.0,22157404,0.0,1.0,796.0,0.0
9.0,1,0.0,0.0,0.0,15594,489,463,0,209510,1.0,0.0,0,13.0,20951003,0.0,1.0,952.0,1.0
21.0,0,1.0,1.0,0.0,15596,449,411,0,221571,1.0,0.0,1,21.0,22157104,0.0,1.0,860.0,0.0
11.0,1,0.0,1.0,0.0,15597,384,410,0,221571,1.0,0.0,0,7.0,22157105,0.0,1.0,794.0,1.0
1.0,0,1.0,1.0,1.0,15598,459,422,0,221571,1.0,0.0,1,21.0,22157104,0.0,1.0,881.0,0.0
19.0,0,0.0,1.0,0.0,15599,423,416,1,221571,1.0,0.0,0,3.0,22157101,0.0,0.0,839.0,1.0
14.0,0,0.0,1.0,0.0,15600,429,405,1,221571,1.0,0.0,0,3.0,22157101,0.0,0.0,834.0,1.0
3.0,0,0.0,1.0,0.0,15601,478,425,0,208501,1.0,0.0,1,12.0,20850103,0.0,1.0,903.0,1.0
1.0,1,0.0,0.0,0.0,15602,463,431,0,209510,1.0,0.0,0,13.0,20951003,0.0,1.0,894.0,1.0
9.0,0,0.0,1.0,1.0,15603,454,414,1,212522,0.0,1.0,0,4.0,21252205,1.0,1.0,868.0,1.0
6.0,0,0.0,1.0,0.0,15604,520,427,1,225585,1.0,0.0,0,13.0,22558501,1.0,1.0,947.0,1.0
0.0,1,0.0,1.0,1.0,15605,473,451,0,176329,1.0,0.0,0,21.0,17632904,1.0,1.0,924.0,1.0
1.0,1,0.0,0.0,1.0,15606,506,453,0,231616,1.0,0.0,0,12.0,23161601,0.0,1.0,959.0,1.0
4.0,0,0.0,0.0,0.0,15607,468,436,1,162184,1.0,0.0,0,4.0,16218401,0.0,1.0,904.0,1.0
0.0,0,0.0,0.0,1.0,15608,513,434,0,231616,1.0,0.0,1,9.0,23161602,1.0,1.0,947.0,1.0
2.0,0,0.0,0.0,1.0,15609,513,434,0,231616,1.0,0.0,1,9.0,23161602,1.0,1.0,947.0,1.0
12.0,0,0.0,1.0,1.0,15610,559,445,0,230612,1.0,0.0,1,4.0,23061202,0.0,1.0,1004.0,1.0
9.0,1,0.0,1.0,0.0,15611,459,436,0,162184,1.0,0.0,0,5.0,16218402,1.0,1.0,895.0,1.0
11.0,0,0.0,1.0,0.0,15612,484,425,1,261927,1.0,0.0,0,11.0,26192704,1.0,1.0,909.0,1.0
2.0,1,0.0,0.0,0.0,15613,559,458,0,130085,0.0,0.0,0,8.0,13008503,1.0,1.0,1017.0,1.0
6.0,0,0.0,0.0,0.0,15615,602,451,0,234628,1.0,0.0,1,9.0,23462801,0.0,1.0,1053.0,1.0
11.0,0,0.0,0.0,0.0,15616,484,419,1,234628,1.0,0.0,0,8.0,23462805,0.0,1.0,903.0,1.0
32.0,1,0.0,0.0,1.0,15617,468,402,0,234628,1.0,0.0,0,9.0,23462803,1.0,1.0,870.0,1.0
16.0,0,0.0,0.0,0.0,15618,513,440,0,234628,1.0,0.0,1,10.0,23462804,1.0,1.0,953.0,1.0
12.0,0,0.0,1.0,0.0,15619,506,443,0,164198,1.0,0.0,1,12.0,16419802,1.0,1.0,949.0,1.0
0.0,1,0.0,1.0,1.0,15622,489,448,0,123056,1.0,0.0,0,4.0,12305601,0.0,1.0,937.0,1.0
44.0,0,1.0,1.0,0.0,15625,520,447,0,244776,0.0,1.0,1,6.0,24477601,1.0,1.0,967.0,0.0
15.0,0,0.0,1.0,1.0,15626,484,428,1,166203,0.0,1.0,0,13.0,16620302,1.0,1.0,912.0,1.0
8.0,0,1.0,1.0,0.0,15627,484,421,1,244818,0.0,1.0,0,9.0,24481804,0.0,0.0,905.0,0.0
0.0,0,1.0,0.0,1.0,15628,459,413,0,244774,0.0,1.0,1,6.0,24477402,0.0,0.0,872.0,0.0
3.0,0,0.0,0.0,1.0,15629,559,465,0,244745,0.0,0.0,1,14.0,24474502,1.0,0.0,1024.0,1.0
5.0,0,0.0,0.0,0.0,15630,500,433,1,244831,0.0,0.0,0,18.0,24483102,0.0,0.0,933.0,1.0
16.0,0,1.0,1.0,1.0,15631,405,384,0,244776,0.0,1.0,1,8.0,24477602,1.0,1.0,789.0,0.0
10.0,0,1.0,1.0,0.0,15632,399,407,0,244776,0.0,1.0,1,6.0,24477601,1.0,1.0,806.0,0.0
,1,1.0,0.0,1.0,15633,439,403,0,244774,0.0,1.0,0,0.0,24477401,0.0,1.0,842.0,0.0
9.0,1,1.0,1.0,1.0,15634,392,388,0,244818,0.0,1.0,0,11.0,24481803,1.0,1.0,780.0,0.0
3.0,0,1.0,0.0,1.0,15635,602,538,0,244755,0.0,1.0,1,3.0,24475507,0.0,0.0,1140.0,0.0
1.0,1,1.0,1.0,0.0,15636,513,433,0,244799,0.0,0.0,0,10.0,24479901,1.0,1.0,946.0,0.0
1.0,1,1.0,0.0,1.0,15638,506,451,0,244806,0.0,1.0,0,20.0,24480602,0.0,0.0,957.0,0.0
33.0,1,1.0,0.0,1.0,15639,454,393,0,244723,0.0,1.0,0,6.0,24472304,0.0,1.0,847.0,0.0
16.0,0,0.0,1.0,1.0,15640,463,413,0,215533,1.0,0.0,1,6.0,21553303,1.0,1.0,876.0,1.0
0.0,1,1.0,0.0,1.0,15641,399,405,0,244697,0.0,1.0,0,22.0,24469704,1.0,1.0,804.0,0.0
2.0,1,1.0,1.0,0.0,15642,429,403,0,244727,0.0,0.0,0,12.0,24472703,0.0,0.0,832.0,0.0
0.0,1,1.0,0.0,0.0,15645,468,427,0,244727,0.0,0.0,0,1.0,24472704,0.0,0.0,895.0,0.0
13.0,0,0.0,0.0,0.0,15647,536,451,1,230612,1.0,0.0,0,6.0,23061203,1.0,1.0,987.0,1.0
2.0,0,1.0,1.0,1.0,15648,459,398,1,244697,0.0,1.0,0,6.0,24469701,1.0,1.0,857.0,0.0
10.0,1,1.0,1.0,1.0,15650,429,408,0,244776,0.0,1.0,0,5.0,24477603,0.0,0.0,837.0,0.0
3.0,0,0.0,0.0,0.0,15651,547,480,0,244745,0.0,0.0,1,14.0,24474502,1.0,0.0,1027.0,1.0
18.0,1,1.0,0.0,1.0,15653,484,437,0,244755,0.0,1.0,0,7.0,24475502,0.0,1.0,921.0,0.0
3.0,0,0.0,0.0,0.0,15654,484,425,1,252885,1.0,0.0,0,5.0,25288503,0.0,1.0,909.0,1.0
1.0,0,0.0,1.0,0.0,15655,489,455,1,252885,1.0,0.0,0,10.0,25288502,1.0,1.0,944.0,1.0
1.0,0,0.0,1.0,0.0,15656,513,439,1,252885,1.0,0.0,0,5.0,25288503,0.0,1.0,952.0,1.0
14.0,0,0.0,0.0,0.0,15658,513,445,1,216536,1.0,0.0,0,2.0,21653601,0.0,1.0,958.0,1.0
0.0,0,0.0,1.0,1.0,15659,494,439,1,216536,1.0,0.0,0,2.0,21653601,0.0,1.0,933.0,1.0
3.0,1,0.0,1.0,0.0,15660,478,410,0,216536,1.0,0.0,0,13.0,21653602,1.0,1.0,888.0,1.0
19.0,1,0.0,0.0,1.0,15661,484,460,0,257905,0.0,1.0,0,14.0,25790505,0.0,1.0,944.0,1.0
15.0,1,0.0,1.0,1.0,15662,449,418,0,253888,1.0,0.0,0,13.0,25388801,0.0,1.0,867.0,1.0
13.0,1,0.0,1.0,0.0,15663,423,418,0,257899,1.0,0.0,0,12.0,25789905,1.0,1.0,841.0,1.0
1.0,0,0.0,1.0,1.0,15665,494,439,0,257905,0.0,1.0,1,14.0,25790502,0.0,1.0,933.0,1.0
15.0,0,0.0,1.0,0.0,15666,468,447,1,257905,0.0,1.0,0,5.0,25790504,0.0,1.0,915.0,1.0
7.0,1,0.0,1.0,0.0,15668,444,445,0,257905,0.0,1.0,0,11.0,25790507,0.0,1.0,889.0,1.0
13.0,1,0.0,1.0,1.0,15669,468,418,0,257899,1.0,0.0,0,12.0,25789905,1.0,1.0,886.0,1.0
16.0,1,1.0,0.0,0.0,15670,459,443,0,257905,0.0,1.0,0,14.0,25790505,0.0,1.0,902.0,0.0
2.0,1,0.0,1.0,0.0,15672,576,463,0,253888,1.0,0.0,0,13.0,25388801,0.0,1.0,1039.0,1.0
20.0,0,0.0,0.0,1.0,15673,520,453,1,257899,1.0,0.0,0,12.0,25789904,1.0,1.0,973.0,1.0
28.0,1,0.0,0.0,1.0,15674,423,397,0,257905,0.0,1.0,0,11.0,25790507,0.0,1.0,820.0,1.0
7.0,1,0.0,1.0,1.0,15675,478,437,0,257899,1.0,0.0,0,12.0,25789905,1.0,1.0,915.0,1.0
6.0,0,0.0,1.0,0.0,15676,449,425,1,257905,0.0,1.0,0,8.0,25790506,0.0,1.0,874.0,1.0
13.0,0,0.0,1.0,1.0,15677,528,447,1,257899,1.0,0.0,0,12.0,25789904,1.0,1.0,975.0,1.0
22.0,1,0.0,0.0,1.0,15678,528,425,0,253888,1.0,0.0,0,13.0,25388801,0.0,1.0,953.0,1.0
14.0,0,0.0,1.0,0.0,15679,500,451,1,257905,0.0,1.0,0,8.0,25790506,0.0,1.0,951.0,1.0
3.0,0,0.0,1.0,0.0,15680,449,424,1,257905,0.0,1.0,0,5.0,25790504,0.0,1.0,873.0,1.0
6.0,0,0.0,1.0,1.0,15681,439,424,1,257905,0.0,1.0,0,8.0,25790506,0.0,1.0,863.0,1.0
9.0,1,0.0,0.0,0.0,15682,459,463,0,257905,0.0,1.0,0,11.0,25790507,0.0,1.0,922.0,1.0
11.0,0,0.0,0.0,0.0,15683,494,492,1,257905,0.0,1.0,0,5.0,25790504,0.0,1.0,986.0,1.0
10.0,1,0.0,0.0,0.0,15684,500,497,0,257905,0.0,1.0,0,11.0,25790507,0.0,1.0,997.0,1.0
9.0,0,0.0,1.0,1.0,15685,484,455,0,257905,0.0,1.0,1,13.0,25790503,0.0,1.0,939.0,1.0
2.0,0,0.0,1.0,0.0,15686,494,434,1,257899,1.0,0.0,0,13.0,25789901,1.0,1.0,928.0,1.0
14.0,0,0.0,1.0,0.0,15687,454,436,0,257905,0.0,1.0,1,13.0,25790503,0.0,1.0,890.0,1.0
11.0,0,0.0,0.0,0.0,15688,478,470,1,257899,1.0,0.0,0,13.0,25789901,1.0,1.0,948.0,1.0
19.0,0,0.0,0.0,0.0,15689,528,439,1,261927,1.0,0.0,0,13.0,26192702,1.0,1.0,967.0,1.0
24.0,0,0.0,0.0,0.0,15690,576,476,1,261927,1.0,0.0,0,13.0,26192702,1.0,1.0,1052.0,1.0
18.0,0,0.0,1.0,0.0,15691,478,416,1,221574,1.0,0.0,0,2.0,22157404,0.0,1.0,894.0,1.0
0.0,0,0.0,0.0,0.0,15692,478,393,0,221574,1.0,0.0,1,8.0,22157403,1.0,1.0,871.0,1.0
19.0,0,0.0,1.0,0.0,15693,520,410,1,216536,1.0,0.0,0,1.0,21653605,0.0,1.0,930.0,1.0
8.0,0,0.0,0.0,0.0,15695,418,395,0,112038,0.0,1.0,1,12.0,11203801,1.0,1.0,813.0,1.0
3.0,0,0.0,1.0,0.0,15697,473,422,1,130085,0.0,0.0,0,22.0,13008501,1.0,1.0,895.0,1.0
4.0,0,0.0,0.0,1.0,15699,449,428,0,130085,0.0,0.0,1,7.0,13008502,1.0,1.0,877.0,1.0
16.0,1,0.0,0.0,0.0,15701,478,456,0,128068,1.0,0.0,0,11.0,12806803,0.0,1.0,934.0,1.0
4.0,0,0.0,1.0,0.0,15702,459,410,0,130085,0.0,0.0,1,11.0,13008504,0.0,1.0,869.0,1.0
5.0,0,0.0,1.0,0.0,15703,528,450,0,130085,0.0,0.0,1,7.0,13008502,1.0,1.0,978.0,1.0
0.0,1,0.0,1.0,0.0,15704,494,425,0,128068,1.0,0.0,0,11.0,12806803,0.0,1.0,919.0,1.0
5.0,0,0.0,0.0,0.0,15705,454,433,1,130085,0.0,0.0,0,22.0,13008501,1.0,1.0,887.0,1.0
4.0,0,1.0,1.0,1.0,15706,626,518,0,205492,0.0,0.0,1,3.0,20549202,0.0,1.0,1144.0,0.0
15.0,0,1.0,1.0,0.0,15707,384,400,0,130085,0.0,0.0,1,11.0,13008504,0.0,1.0,784.0,0.0
11.0,0,0.0,1.0,1.0,15709,434,413,1,257905,0.0,1.0,0,8.0,25790506,0.0,1.0,847.0,1.0
19.0,1,0.0,0.0,0.0,15710,429,421,0,161183,1.0,0.0,0,10.0,16118304,1.0,1.0,850.0,1.0
10.0,0,0.0,1.0,1.0,15711,513,407,0,161176,1.0,0.0,1,20.0,16117601,0.0,1.0,920.0,1.0
2.0,0,0.0,1.0,1.0,15712,429,410,1,161183,1.0,0.0,0,8.0,16118305,0.0,1.0,839.0,1.0
9.0,0,0.0,1.0,0.0,15713,489,448,1,161183,1.0,0.0,0,8.0,16118305,0.0,1.0,937.0,1.0
11.0,0,0.0,1.0,1.0,15714,536,474,0,161183,1.0,0.0,1,16.0,16118306,0.0,1.0,1010.0,1.0
5.0,0,0.0,1.0,0.0,15715,513,470,1,161183,1.0,0.0,0,8.0,16118305,0.0,1.0,983.0,1.0
8.0,1,0.0,1.0,0.0,15716,484,451,0,161176,1.0,0.0,0,2.0,16117602,0.0,1.0,935.0,1.0
13.0,0,0.0,1.0,0.0,15717,484,418,1,161176,1.0,0.0,0,6.0,16117603,0.0,1.0,902.0,1.0
5.0,0,0.0,0.0,0.0,15718,506,527,1,161183,1.0,0.0,0,8.0,16118305,0.0,1.0,1033.0,1.0
3.0,0,0.0,1.0,0.0,15719,536,416,1,161176,1.0,0.0,0,6.0,16117603,0.0,1.0,952.0,1.0
8.0,1,0.0,1.0,1.0,15720,484,430,0,162184,1.0,0.0,0,5.0,16218402,1.0,1.0,914.0,1.0
3.0,0,0.0,1.0,0.0,15721,547,463,0,166203,0.0,1.0,1,1.0,16620304,0.0,1.0,1010.0,1.0
10.0,0,0.0,0.0,0.0,15722,602,503,0,166203,0.0,1.0,1,1.0,16620304,0.0,1.0,1105.0,1.0
3.0,0,1.0,1.0,0.0,15724,449,434,0,166203,0.0,1.0,1,11.0,16620301,0.0,1.0,883.0,0.0
30.0,0,0.0,0.0,0.0,15725,478,434,0,166203,0.0,1.0,1,11.0,16620301,0.0,1.0,912.0,1.0
21.0,0,1.0,1.0,0.0,15726,405,402,1,112038,0.0,1.0,0,6.0,11203802,1.0,1.0,807.0,0.0
8.0,1,0.0,1.0,1.0,15727,454,400,0,165199,0.0,1.0,0,12.0,16519903,1.0,1.0,854.0,1.0
7.0,0,1.0,1.0,1.0,15728,454,411,1,166203,0.0,1.0,0,13.0,16620302,1.0,1.0,865.0,0.0
8.0,0,0.0,0.0,0.0,15729,536,425,1,259915,1.0,0.0,0,5.0,25991503,1.0,1.0,961.0,1.0
6.0,0,0.0,1.0,0.0,15730,484,434,0,123056,1.0,0.0,1,6.0,12305602,1.0,1.0,918.0,1.0
2.0,1,0.0,1.0,1.0,15731,536,492,0,168214,1.0,0.0,0,6.0,16821402,1.0,1.0,1028.0,1.0
2.0,0,0.0,0.0,0.0,15732,489,428,0,208503,1.0,0.0,1,8.0,20850302,1.0,1.0,917.0,1.0
6.0,1,0.0,0.0,0.0,15733,489,428,0,208503,1.0,0.0,0,3.0,20850303,1.0,1.0,917.0,1.0
3.0,1,0.0,0.0,0.0,15734,459,410,0,168211,1.0,0.0,0,27.0,16821102,0.0,1.0,869.0,1.0
6.0,0,0.0,0.0,0.0,15736,520,451,0,259915,1.0,0.0,1,11.0,25991501,1.0,1.0,971.0,1.0
7.0,0,0.0,0.0,1.0,15737,506,434,1,168214,1.0,0.0,0,16.0,16821403,0.0,1.0,940.0,1.0
20.0,0,0.0,1.0,0.0,15738,429,413,1,259915,1.0,0.0,0,5.0,25991503,1.0,1.0,842.0,1.0
5.0,0,0.0,0.0,0.0,15740,536,463,0,168211,1.0,0.0,1,15.0,16821103,1.0,1.0,999.0,1.0
7.0,0,0.0,0.0,1.0,15742,506,439,1,162184,1.0,0.0,0,4.0,16218401,0.0,1.0,945.0,1.0
3.0,1,0.0,1.0,0.0,15743,489,425,0,168211,1.0,0.0,0,27.0,16821102,0.0,1.0,914.0,1.0
79.0,0,0.0,1.0,0.0,15744,444,428,0,259915,1.0,0.0,1,11.0,25991501,1.0,1.0,872.0,1.0
4.0,0,0.0,1.0,1.0,15747,626,478,0,161183,1.0,0.0,1,6.0,16118303,1.0,1.0,1104.0,1.0
15.0,1,0.0,0.0,0.0,15748,506,463,0,169229,0.0,0.0,0,12.0,16922907,1.0,1.0,969.0,1.0
11.0,1,0.0,1.0,0.0,15750,454,408,0,169219,0.0,0.0,0,18.0,16921903,0.0,1.0,862.0,1.0
3.0,1,0.0,0.0,0.0,15751,520,467,0,264945,0.0,0.0,0,3.0,26494502,0.0,1.0,987.0,1.0
1.0,0,0.0,0.0,0.0,15753,513,476,0,169229,0.0,0.0,1,16.0,16922906,0.0,0.0,989.0,1.0
5.0,0,0.0,1.0,0.0,15754,559,463,0,169229,0.0,0.0,1,15.0,16922901,1.0,1.0,1022.0,1.0
5.0,1,0.0,1.0,0.0,15755,528,447,0,264945,0.0,0.0,0,17.0,26494501,0.0,1.0,975.0,1.0
7.0,1,0.0,1.0,0.0,15756,468,437,0,169229,0.0,0.0,0,5.0,16922904,0.0,0.0,905.0,1.0
7.0,0,0.0,1.0,0.0,15757,468,455,1,169219,0.0,0.0,0,12.0,16921902,1.0,1.0,923.0,1.0
12.0,0,0.0,1.0,0.0,15758,444,431,1,189378,1.0,0.0,0,17.0,18937801,1.0,1.0,875.0,1.0
11.0,1,0.0,1.0,0.0,15760,528,442,0,264945,0.0,0.0,0,17.0,26494501,0.0,1.0,970.0,1.0
2.0,1,0.0,0.0,0.0,15761,484,460,0,169219,0.0,0.0,0,18.0,16921903,0.0,1.0,944.0,1.0
1.0,1,0.0,1.0,0.0,15763,576,497,0,201449,1.0,0.0,0,7.0,20144904,1.0,1.0,1073.0,1.0
8.0,0,1.0,1.0,0.0,15764,463,428,1,201449,1.0,0.0,0,6.0,20144903,1.0,1.0,891.0,0.0
