totexp,pclothes,pfood,pfoodaway,pfuel,phealthcare,prent,pschool,ptelephone,pvice
4.5,0.0,0.6222,0.0,0.0111,0.0022,0.0,0.0,0.0,0.0
4.5,0.0,0.6667,0.0,0.1111,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.7,0.0,0.06,0.02,0.0,0.0,0.0,0.1
1.5,0.0,0.5333,0.0,0.088,0.1667,0.0,0.0,0.0,0.0
6.0,0.5,0.4167,0.0,0.015,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.4,0.0,0.0333,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.7059,0.0,0.0794,0.0,0.0,0.0,0.0,0.0
5.5,0.4491,0.0909,0.0018,0.0182,0.0,0.0,0.0073,0.0,0.0
2.2,0.0,0.6818,0.0,0.0773,0.0,0.0,0.0,0.0,0.0
1.5,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8,0.0,0.7105,0.0,0.0395,0.0,0.0,0.0,0.0,0.0
1.5,0.1667,0.3333,0.0,0.04,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.6667,0.0,0.0167,0.02,0.0,0.0333,0.0167,0.0
4.5,0.0,0.6667,0.0,0.0289,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.6,0.0,0.02,0.0,0.0,0.0,0.0,0.0
7.5,0.08,0.4,0.0,0.0667,0.004,0.0,0.0,0.0,0.0
4.0,0.025,0.4,0.1,0.025,0.0,0.0,0.0,0.0,0.0
4.2,0.0,0.4048,0.0,0.0619,0.0,0.0,0.0,0.1667,0.0
2.6,0.0538,0.5769,0.0,0.0962,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.325,0.0,0.0625,0.005,0.0,0.0,0.0,0.0
1.6,0.0,0.625,0.0,0.0938,0.0,0.0,0.0,0.0,0.0
26.0,0.0454,0.3462,0.0115,0.0148,0.0,0.0,0.0,0.0,0.0327
4.0,0.0,0.125,0.0,0.075,0.5,0.0,0.0,0.0,0.0
4.5,0.0,0.8444,0.0,0.08,0.0,0.0,0.0,0.0,0.0
5.5,0.0,0.5455,0.0,0.0209,0.0109,0.0,0.0,0.0,0.1364
13.77,0.0,0.5084,0.0022,0.0094,0.0015,0.0,0.0,0.1525,0.0
4.5,0.0,0.3333,0.0,0.0733,0.0222,0.0,0.0,0.0,0.0
7.0,0.0857,0.5,0.0,0.06,0.0,0.0143,0.0857,0.0,0.0
1.5,0.0,0.4,0.0,0.088,0.0,0.0,0.0,0.0,0.0
3.0,0.063,0.5,0.0,0.1333,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.6667,0.0,0.1778,0.0,0.0,0.0,0.0,0.0
6.0,0.115,0.5,0.0,0.0417,0.0333,0.0,0.0,0.0,0.0833
5.0,0.0,0.8,0.0,0.028,0.0,0.0,0.0,0.0,0.0
7.5,0.1133,0.2667,0.0,0.0227,0.0113,0.0,0.0,0.0,0.0
2.5,0.0,0.2,0.0,0.128,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.6,0.0,0.054,0.0,0.0,0.0,0.0,0.0
9.5,0.2632,0.4211,0.0,0.0421,0.0421,0.0,0.0,0.0,0.0526
5.0,0.0,0.6,0.0,0.046,0.03,0.0,0.0,0.0,0.12
2.0,0.0,0.27,0.0,0.025,0.05,0.0,0.0,0.0,0.0
7.0,0.0571,0.5714,0.0,0.0,0.2857,0.0,0.0,0.0,0.0
3.0,0.0,0.5,0.0,0.1533,0.0333,0.0,0.0,0.0,0.0
30.0,0.1333,0.1667,0.0333,0.0462,0.0,0.0,0.1667,0.0333,0.0
10.0,0.09,0.2,0.016,0.028,0.003,0.0,0.02,0.075,0.0
5.0,0.0,0.6,0.0,0.008,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.625,0.0,0.075,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.7,0.0,0.05,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.0,0.5455,0.0,0.0636,0.0091,0.0,0.0,0.0,0.0182
8.5,0.0,0.8706,0.0,0.0159,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.75,0.0,0.045,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.5,0.0333,0.0557,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.625,0.0,0.0675,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.5,0.0,0.07,0.12,0.0,0.0,0.024,0.0
5.0,0.0,0.4,0.0,0.03,0.0,0.0,0.034,0.24,0.04
3.0,0.0,0.5667,0.0333,0.0333,0.0,0.0,0.0,0.0,0.0
12.8,0.1563,0.3516,0.0156,0.1641,0.0281,0.0156,0.0,0.0,0.0
6.5,0.0538,0.6154,0.0,0.0208,0.0,0.0,0.0,0.1077,0.0
2.0,0.0,0.5,0.0,0.0875,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0
10.0,0.06,0.24,0.0,0.07,0.0,0.0,0.0,0.0,0.0
2.5,0.0,0.4,0.0,0.06,0.08,0.0,0.0,0.0,0.0
16.0,0.0,0.125,0.0,0.0188,0.0088,0.0,0.0,0.0,0.0
7.0,0.1,0.5714,0.0714,0.0457,0.01,0.0,0.0,0.0,0.0
6.0,0.0,0.6667,0.0,0.0667,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.3778,0.0222,0.0389,0.0,0.0,0.0,0.0,0.0
12.0,0.0858,0.25,0.1667,0.0223,0.025,0.0,0.0083,0.0117,0.0
5.5,0.0727,0.7273,0.0,0.0418,0.0,0.0,0.0,0.0,0.0455
3.5,0.0,0.7143,0.0,0.0486,0.0,0.0,0.0,0.0,0.0
2.5,0.0,0.4,0.008,0.056,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.7857,0.0,0.0143,0.0,0.0,0.0,0.05,0.0
18.9,0.1143,0.3175,0.0212,0.037,0.0265,0.037,0.0,0.0,0.0053
1.5,0.0,0.6667,0.0,0.0667,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.6429,0.0,0.1,0.0,0.0,0.1943,0.0,0.0
9.0,0.0778,0.5556,0.0,0.0222,0.0389,0.0,0.0,0.0,0.0
4.6,0.0,0.5435,0.0435,0.0435,0.0,0.0,0.0,0.0,0.1087
12.0,0.0,0.4583,0.0167,0.15,0.0,0.0,0.0,0.1,0.0
3.7,0.0,0.6486,0.0,0.0486,0.0,0.2162,0.0,0.0,0.0
14.5,0.0,0.5172,0.0,0.069,0.0,0.0,0.0414,0.0828,0.0
6.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.015,0.0,0.0
6.5,0.0,0.6154,0.0,0.1862,0.0,0.0,0.0,0.0,0.0
8.5,0.0412,0.5059,0.0,0.1765,0.0,0.0,0.0,0.0,0.0
7.5,0.1333,0.3333,0.0,0.2133,0.0,0.0,0.0,0.0,0.0667
33.0,0.0,0.6061,0.0,0.0455,0.0909,0.0,0.0,0.0,0.0
45.0,0.3333,0.4444,0.0,0.0289,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.3,0.05,0.04,0.08,0.0,0.0,0.105,0.0
15.0,0.2,0.3733,0.0133,0.04,0.0,0.0,0.0467,0.0467,0.0467
7.0,0.0,0.3714,0.1871,0.0071,0.0,0.0,0.0,0.0,0.2857
7.0,0.0,0.5714,0.0,0.0857,0.0,0.0,0.0429,0.0,0.0
5.0,0.0,0.6,0.0,0.15,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.7273,0.0055,0.1191,0.0,0.0,0.0,0.0,0.0
10.0,0.1,0.17,0.0,0.021,0.064,0.0,0.0,0.0,0.0
21.0,0.0,0.381,0.0,0.029,0.0,0.0,0.0,0.0114,0.0
10.5,0.0429,0.5238,0.0,0.0248,0.0571,0.1333,0.0,0.0,0.0095
0.6,0.0,0.3333,0.0,0.2,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.5,0.0,0.0408,0.0667,0.0,0.0,0.0,0.0
3.5,0.0,0.7143,0.0,0.1143,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.36,0.0,0.06,0.0,0.2,0.0,0.0,0.0
2.2,0.0,0.6818,0.0,0.0682,0.0068,0.0,0.0,0.0,0.0
3.0,0.0,0.2333,0.0,0.1167,0.0667,0.0,0.0,0.0,0.05
1.2,0.25,0.5,0.0,0.0167,0.0,0.0,0.0,0.0,0.0
0.7,0.0,0.7143,0.0,0.09,0.0571,0.0,0.0,0.0,0.0
6.0,0.0,0.5,0.0,0.0333,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.2167,0.0417,0.06,0.1667,0.0,0.0,0.0,0.3333
2.2,0.0,0.8909,0.0,0.0068,0.0091,0.0,0.0,0.0,0.0
4.0,0.0,0.5,0.0,0.12,0.0,0.0,0.0,0.0,0.0
3.5,0.0,0.6571,0.0,0.0571,0.0,0.0,0.0,0.0,0.0
5.5,0.3945,0.3636,0.0,0.0545,0.0091,0.0,0.0,0.0,0.0
6.0,0.0,0.4667,0.02,0.0333,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.2414,0.0,0.0103,0.0034,0.0,0.0,0.0,0.0138
2.8,0.0,0.5714,0.0,0.0429,0.0,0.0,0.0,0.0,0.0
2.65,0.0,0.3396,0.0377,0.0347,0.0377,0.0,0.0,0.0283,0.0
46.5,0.0538,0.2151,0.0,0.0208,0.0053,0.0,0.0,0.0271,0.0
19.0,0.0842,0.3684,0.0,0.0492,0.0089,0.0,0.0021,0.0,0.0642
18.0,0.275,0.3889,0.0167,0.0111,0.0,0.0417,0.0,0.0,0.0
15.0,0.0,0.2333,0.02,0.0373,0.0333,0.0,0.0,0.08,0.0
5.8,0.1724,0.431,0.0862,0.0371,0.0345,0.0,0.0069,0.0,0.0
12.0,0.375,0.25,0.0,0.015,0.0083,0.0,0.0,0.0,0.0
4.0,0.2537,0.375,0.0375,0.015,0.0,0.0,0.0,0.0188,0.0
3.5,0.0,0.4286,0.0,0.0714,0.0086,0.0,0.0,0.0,0.0
10.0,0.0,0.3,0.015,0.0175,0.0,0.0,0.0,0.028,0.0
1.6,0.0,0.4375,0.0188,0.0938,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.2667,0.0667,0.05,0.0,0.0,0.0,0.0217,0.0
5.0,0.1,0.4,0.02,0.06,0.0,0.0,0.0,0.0,0.06
7.3,0.0,0.411,0.0,0.0548,0.0,0.0,0.0,0.0,0.0
2.8,0.0,0.8214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.2143,0.2143,0.0429,0.0714,0.0,0.0,0.0,0.0286,0.0
45.8,0.0426,0.0437,0.0,0.0028,0.0013,0.0,0.0057,0.0,0.0
5.0,0.03,0.4,0.0,0.04,0.0,0.0,0.0,0.0,0.002
2.775,0.0,0.5405,0.018,0.1261,0.0,0.0,0.0649,0.0,0.0
1.2,0.0,0.4167,0.0,0.1667,0.0833,0.0,0.0,0.0,0.0
6.0,0.0,0.4167,0.0,0.0833,0.0,0.0,0.0,0.025,0.025
3.0,0.0,0.5667,0.0667,0.06,0.0533,0.0,0.0,0.0,0.0
5.0,0.0,0.5,0.04,0.036,0.0,0.0,0.0,0.0,0.0
3.5,0.0,0.7143,0.0,0.0571,0.0229,0.0,0.0,0.0,0.02
15.0,0.0,0.4333,0.0133,0.0147,0.0,0.0,0.0,0.0,0.0027
3.0,0.15,0.2667,0.0,0.04,0.0167,0.0,0.0,0.0,0.0
4.0,0.0875,0.5,0.0875,0.05,0.0,0.0,0.0,0.0,0.0
5.0,0.038,0.2,0.0,0.13,0.004,0.0,0.0,0.01,0.0
0.95,0.0,0.5263,0.0,0.1263,0.0105,0.0,0.0,0.0,0.0
3.0,0.0,0.4,0.0,0.0233,0.0,0.0,0.0,0.0,0.0
13.0,0.2308,0.5385,0.0,0.0115,0.0035,0.0,0.0,0.0046,0.0077
1.7,0.2294,0.4,0.0,0.0588,0.0294,0.0,0.0,0.0,0.0
3.75,0.0,0.72,0.0,0.08,0.0133,0.0,0.0,0.0,0.0
3.0,0.0,0.3333,0.0,0.0367,0.0167,0.0,0.0,0.0,0.0
11.5,0.3165,0.3478,0.0087,0.0278,0.0,0.0,0.0287,0.0548,0.0
4.0,0.0,0.375,0.125,0.0375,0.0075,0.0,0.0,0.0,0.15
13.0,0.2308,0.1538,0.0462,0.0735,0.2,0.0,0.0346,0.0,0.0
7.0,0.2143,0.2857,0.0,0.0171,0.0,0.0,0.0,0.1029,0.0714
1.0,0.0,0.5,0.2,0.035,0.04,0.0,0.0,0.0,0.0
10.0,0.196,0.35,0.05,0.015,0.0,0.0,0.0,0.14,0.0
14.8,0.0709,0.223,0.0,0.027,0.0135,0.0,0.0,0.0,0.0
2.3,0.0,0.8696,0.0,0.0435,0.0,0.0,0.0,0.0,0.0
5.0,0.11,0.6,0.0,0.021,0.0,0.0,0.0,0.0,0.04
3.0,0.045,0.1,0.0,0.04,0.0,0.0,0.0,0.0,0.0
3.5,0.0571,0.2857,0.0571,0.0857,0.0857,0.0,0.0,0.0,0.0
10.0,0.255,0.2,0.01,0.015,0.02,0.0,0.0,0.0,0.0
3.8,0.1842,0.4737,0.0,0.0474,0.0,0.0,0.0,0.0,0.0
3.8,0.1184,0.5263,0.0,0.0132,0.0789,0.0,0.0,0.0,0.0263
1.5,0.0,0.3333,0.0,0.1333,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.375,0.0,0.03,0.0025,0.0,0.0,0.0,0.0
5.0,0.1,0.6,0.0,0.03,0.0,0.0,0.0,0.0,0.0
3.0,0.05,0.3333,0.0,0.1,0.0,0.0,0.0,0.0167,0.2333
10.0,0.0,0.65,0.003,0.021,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.1,0.0,0.006,0.006,0.0,0.575,0.0,0.0
9.0,0.1111,0.1333,0.0,0.0333,0.0111,0.0444,0.0,0.0,0.0
18.0,0.0,0.2667,0.0,0.0311,0.0,0.0,0.0,0.1111,0.1167
8.5,0.0,0.0588,0.0059,0.0165,0.0,0.0,0.5824,0.0,0.0
4.5,0.0,0.6667,0.0111,0.0556,0.0122,0.0,0.1111,0.0,0.0
10.0,0.0,0.2,0.0,0.013,0.0,0.0,0.0,0.0,0.0
15.0,0.1067,0.1,0.016,0.02,0.0,0.0,0.0,0.0467,0.0
8.5,0.1412,0.2941,0.0,0.0141,0.0059,0.0,0.0,0.0,0.0
3.5,0.1,0.0857,0.0,0.0343,0.0286,0.0,0.0129,0.0,0.0286
2.0,0.0,0.25,0.0,0.03,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.25,0.0,0.025,0.035,0.0,0.0,0.0,0.0
3.0,0.21,0.2667,0.0,0.0333,0.0,0.0,0.0,0.05,0.0
4.0,0.0825,0.25,0.0,0.025,0.03,0.0,0.0,0.01,0.0
2.2,0.0,0.6364,0.0,0.0409,0.0091,0.0,0.0,0.0,0.0
4.55,0.6593,0.2637,0.0,0.0286,0.0,0.0,0.0198,0.0,0.0
5.0,0.03,0.5,0.08,0.03,0.01,0.0,0.024,0.0,0.0
1.5,0.0,0.1,0.0,0.0333,0.0,0.0,0.0,0.0,0.0
15.0,0.058,0.3333,0.0,0.012,0.01,0.0,0.0167,0.0333,0.0
7.0,0.0,0.4286,0.0143,0.0143,0.0,0.0,0.0,0.0,0.0714
7.0,0.0,0.2857,0.0,0.0357,0.0407,0.0,0.0057,0.03,0.1143
4.95,0.0,0.2424,0.0,0.0222,0.0303,0.0,0.0,0.0,0.0
1.5,0.0,0.6667,0.0,0.0167,0.0,0.0,0.0,0.0467,0.0
3.5,0.5286,0.3143,0.0,0.0343,0.0114,0.0,0.0229,0.0,0.0
0.15,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.4,0.02,0.016,0.0,0.0,0.0,0.0,0.0
48.0,0.0479,0.375,0.0104,0.1042,0.0,0.0,0.1667,0.02,0.0
1.94,0.0,0.567,0.0,0.0773,0.0309,0.0,0.0,0.0,0.0
4.55,0.2637,0.5055,0.0,0.0462,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.6,0.0,0.05,0.0,0.0,0.0,0.0,0.0
1.5,0.0,0.2667,0.0,0.0667,0.1333,0.0,0.0,0.0,0.0
2.85,0.2807,0.3509,0.0702,0.0491,0.0,0.0,0.0,0.0702,0.0
0.9,0.0,0.3111,0.0,0.1667,0.0,0.0,0.0,0.0,0.0
1.5,0.0,0.6,0.0,0.0133,0.0,0.0,0.0,0.0,0.0
2.8,0.0,0.4643,0.0,0.0429,0.0536,0.0,0.0,0.0,0.0
0.95,0.0,0.4211,0.0,0.0653,0.0316,0.0,0.0,0.0,0.0
2.5,0.2,0.4,0.0,0.034,0.0,0.0,0.0,0.0,0.12
2.5,0.0,0.12,0.0,0.06,0.04,0.0,0.0,0.0,0.0
3.5,0.1571,0.0857,0.0,0.0429,0.0143,0.0,0.0,0.0,0.0
10.0,0.0,0.1,0.0,0.025,0.08,0.0,0.0,0.0,0.0
3.0,0.29,0.4,0.0,0.0683,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.2222,0.0044,0.0369,0.0167,0.0,0.0,0.0,0.0
5.0,0.0,0.6,0.0,0.04,0.0,0.028,0.02,0.01,0.0
5.0,0.0,0.24,0.0,0.05,0.016,0.0,0.0,0.0,0.0
4.0,0.0,0.45,0.0,0.05,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.4,0.0,0.14,0.01,0.0,0.0,0.048,0.0
3.0,0.3167,0.1667,0.0,0.0383,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.5,0.0,0.02,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.2273,0.0,0.0155,0.0182,0.0,0.0,0.0,0.0
4.5,0.0556,0.5556,0.0,0.0289,0.0178,0.0,0.0089,0.0,0.0
5.0,0.014,0.5,0.1,0.04,0.0,0.0,0.0,0.0,0.0
4.0,0.125,0.3,0.0,0.0625,0.05,0.0,0.0,0.0,0.0
24.5,0.2857,0.1633,0.0082,0.0143,0.0041,0.0,0.0122,0.0,0.0041
3.65,0.0822,0.411,0.0,0.0493,0.0164,0.0,0.0493,0.0,0.0
3.7,0.1892,0.2703,0.0,0.0541,0.0541,0.0,0.0216,0.0,0.027
2.0,0.0,0.45,0.0,0.02,0.0,0.0,0.0,0.0,0.1
6.5,0.0,0.5846,0.0,0.0231,0.0154,0.0,0.0,0.0,0.0
5.0,0.206,0.184,0.0,0.087,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.225,0.0,0.175,0.025,0.0,0.0,0.0,0.0
2.0,0.0,0.15,0.025,0.075,0.15,0.0,0.0,0.025,0.0
3.0,0.0,0.6667,0.0,0.0333,0.0,0.0,0.0,0.0,0.05
7.0,0.0,0.3429,0.0714,0.025,0.04,0.0,0.0,0.0,0.0
7.5,0.4667,0.0933,0.0,0.016,0.0053,0.0,0.0027,0.0,0.0453
1.4,0.0,0.5,0.0,0.05,0.0714,0.0,0.0,0.0,0.0
5.0,0.0,0.6,0.0,0.03,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.225,0.0,0.0425,0.0175,0.0,0.0,0.0,0.0
2.5,0.0,0.6,0.0,0.04,0.0,0.0,0.0,0.0,0.0
8.2,0.0122,0.5488,0.0061,0.0238,0.0037,0.0,0.0,0.0512,0.0
7.0,0.0,0.3857,0.0,0.0423,0.0,0.0,0.0,0.0,0.0
3.8,0.0,0.6579,0.0,0.0474,0.0263,0.0,0.0,0.0,0.0
10.5,0.0476,0.381,0.0952,0.0171,0.0,0.0,0.0,0.2381,0.0
2.8,0.0,0.7143,0.0,0.0571,0.0,0.0,0.0,0.0,0.0
1.5,0.0,0.3333,0.0,0.1333,0.0,0.0,0.0,0.0,0.0
15.0,0.1467,0.3333,0.0,0.0123,0.0,0.0,0.0,0.0373,0.0
5.0,0.16,0.5,0.0,0.06,0.1,0.0,0.16,0.0,0.05
9.0,0.0556,0.3889,0.0889,0.0167,0.0444,0.0,0.0267,0.0,0.0
5.0,0.14,0.3,0.0,0.1,0.0,0.0,0.0,0.014,0.0
12.2,0.1639,0.3279,0.0,0.0189,0.0,0.0,0.0,0.0,0.0
2.5,0.18,0.2,0.0,0.06,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.375,0.0,0.375,0.0063,0.0,0.0,0.0875,0.0
4.0,0.0125,0.625,0.0,0.045,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0833,0.0,0.0233,0.0,0.0,0.0,0.0,0.0
8.0,0.0938,0.25,0.0,0.01,0.0625,0.0,0.375,0.0,0.0
6.5,0.0,0.1231,0.0077,0.0615,0.0923,0.0,0.0154,0.0,0.3077
5.0,0.0,0.6,0.0,0.24,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.5,0.0,0.15,0.0,0.25,0.0,0.0,0.0
2.0,0.0,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.0
15.0,0.0533,0.4,0.0,0.0033,0.0,0.0,0.0,0.056,0.0
10.0,0.0,0.2,0.0,0.028,0.185,0.05,0.0,0.0,0.0
19.5,0.2308,0.2667,0.0,0.1051,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.24,0.0,0.05,0.0,0.0,0.0,0.16,0.0
10.0,0.0,0.2,0.0,0.09,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.6,0.0,0.02,0.0,0.0,0.0,0.15,0.0
15.5,0.3226,0.3226,0.0,0.0839,0.0,0.0,0.0,0.0542,0.0
20.0,0.3,0.15,0.05,0.05,0.0,0.0,0.0,0.0,0.0
55.0,0.3636,0.3636,0.0,0.0115,0.0,0.0,0.0,0.0055,0.0
26.0,0.0319,0.3846,0.0115,0.0115,0.0192,0.0154,0.0,0.0242,0.0
14.5,0.0,0.3448,0.069,0.1379,0.069,0.0,0.0,0.0,0.0
12.0,0.0833,0.5417,0.05,0.0125,0.0025,0.0,0.0833,0.0,0.0
10.0,0.0,0.6,0.0,0.006,0.0,0.0,0.0,0.14,0.0
35.0,0.1429,0.2857,0.0,0.0229,0.0357,0.0,0.0,0.096,0.0
6.0,0.0,0.3333,0.0,0.125,0.0167,0.0,0.0,0.0,0.0
28.0,0.0,0.3214,0.0,0.05,0.0036,0.2857,0.0,0.1,0.0
11.7,0.0,0.3419,0.0,0.0256,0.0,0.0,0.0,0.0,0.0
35.0,0.0629,0.5714,0.0,0.0571,0.0,0.1429,0.0,0.04,0.0
17.0,0.1176,0.3529,0.0,0.1765,0.0588,0.0,0.0,0.0,0.0
12.0,0.0625,0.4167,0.0,0.0833,0.0,0.0,0.0,0.0233,0.0
10.0,0.0,0.5,0.0,0.012,0.0,0.25,0.0,0.028,0.0
15.0,0.0,0.4,0.0,0.016,0.0,0.0,0.0,0.0,0.0
15.5,0.1355,0.1613,0.0,0.1613,0.0968,0.0,0.0,0.0,0.0
5.0,0.024,0.5,0.0,0.196,0.008,0.0,0.0,0.0,0.0
4.5,0.0,0.5556,0.0444,0.04,0.0222,0.0,0.0,0.0,0.0
2.5,0.0,0.48,0.0,0.08,0.0,0.0,0.0,0.0,0.0
4.5,0.0667,0.4444,0.0,0.3333,0.0,0.0,0.0,0.0533,0.0
17.0,0.0,0.5882,0.0,0.1059,0.0094,0.0,0.0,0.0412,0.0
14.0,0.1214,0.5357,0.0179,0.0286,0.0014,0.0,0.0,0.0,0.0179
15.0,0.2667,0.2,0.0533,0.0333,0.0533,0.0,0.0,0.0,0.0667
13.0,0.0,0.3077,0.0,0.1385,0.1115,0.0,0.0,0.1615,0.0
7.0,0.0,0.4286,0.0,0.2143,0.0,0.0,0.0,0.02,0.0
12.0,0.09,0.25,0.0833,0.025,0.0,0.0,0.175,0.035,0.0
14.5,0.0,0.6897,0.0,0.1931,0.0069,0.0,0.0,0.0,0.0
10.0,0.15,0.35,0.0,0.1285,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.5,0.0,0.0425,0.0,0.0,0.0,0.0,0.0
10.0,0.003,0.42,0.0,0.2,0.0,0.0,0.032,0.0,0.0
16.0,0.0,0.625,0.0,0.05,0.0,0.0,0.0,0.125,0.0
25.0,0.024,0.32,0.032,0.112,0.08,0.0,0.0,0.12,0.0
7.5,0.1133,0.3333,0.0267,0.032,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.625,0.0,0.1,0.0,0.0,0.0,0.0,0.0
1.4,0.0,0.5714,0.0,0.0929,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.5882,0.0,0.1059,0.0,0.0,0.0,0.0494,0.0
8.75,0.1371,0.1829,0.0,0.0286,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.25,0.0333,0.1667,0.0,0.0,0.3333,0.0,0.05
8.0,0.0375,0.25,0.0,0.0163,0.0,0.0,0.0,0.0,0.0
38.6,0.0,0.2591,0.1295,0.1295,0.0518,0.0,0.0,0.0,0.0
11.0,0.0,0.3636,0.0,0.0341,0.0,0.0,0.0,0.0,0.0
12.0,0.01,0.5833,0.0,0.05,0.01,0.0,0.0333,0.0,0.0
2.0,0.0,0.5,0.0,0.15,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.625,0.0,0.0688,0.0,0.0,0.0,0.0,0.0375
4.5,0.0,0.4444,0.0,0.0444,0.0222,0.0,0.0,0.0,0.0
5.0,0.0,0.6,0.0,0.05,0.0,0.0,0.0,0.0,0.2
6.5,0.1,0.6523,0.0,0.0308,0.0,0.0,0.0,0.0,0.0
10.0,0.085,0.5,0.0,0.12,0.0,0.0,0.0,0.111,0.0
10.0,0.12,0.3,0.005,0.03,0.0,0.0,0.0,0.2,0.0
25.0,0.0272,0.48,0.032,0.012,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.6667,0.0,0.0556,0.0,0.0,0.0,0.0622,0.0
5.0,0.0,0.3,0.0,0.04,0.0,0.0,0.0,0.0,0.0
3.0,0.1333,0.2333,0.0,0.0133,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.4286,0.0,0.0714,0.0,0.0,0.0,0.0,0.0214
10.0,0.0,0.5,0.0,0.055,0.0,0.0,0.005,0.028,0.0
2.5,0.0,0.584,0.0,0.048,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.5556,0.0,0.0889,0.0,0.0,0.0,0.0,0.0
17.0,0.1471,0.4706,0.0353,0.0559,0.0,0.0,0.0,0.0471,0.0
7.5,0.0,0.4,0.0,0.08,0.0,0.0,0.0,0.0,0.0
5.6,0.0,0.5357,0.0,0.0214,0.0,0.0,0.0,0.0964,0.0
5.0,0.14,0.24,0.0,0.1,0.0,0.0,0.0,0.0,0.0
8.0,0.0875,0.5,0.0125,0.1875,0.0,0.0,0.0,0.0875,0.0
15.0,0.0947,0.5333,0.0,0.0533,0.0,0.0,0.0,0.0,0.0
26.0,0.1154,0.4038,0.0192,0.0885,0.0,0.0,0.0,0.0538,0.0
6.8,0.0,0.5882,0.0147,0.1029,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.72,0.0,0.0833,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.5333,0.0,0.0533,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.4444,0.0,0.0556,0.0,0.0,0.3333,0.0778,0.0
12.0,0.0,0.5,0.0,0.0542,0.0,0.0,0.0125,0.0583,0.0583
10.0,0.0,0.6,0.0,0.07,0.0,0.0,0.0,0.03,0.0
12.5,0.0,0.4,0.0,0.0032,0.054,0.0,0.04,0.08,0.0
5.0,0.4,0.4,0.0,0.04,0.0,0.0,0.0,0.0,0.0
